name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0001288	Gait disturbance	663	32	2.29	5.41	9.7e-07	0.00059	3.39	2.05	5.54
HP:0002814	Abnormality of the lower limb	1067	43	1.91	5.24	5.5e-07	0.00059	3.27	2	5.39
HP:0040064	Abnormality of limbs	1488	51	1.63	4.67	2.9e-06	0.0012	3.08	1.84	5.31
HP:0008544	Abnormally folded helix	36	7	9.22	7.28	7.1e-06	0.0022	12.2	4.37	29.9
HP:0100871	Abnormality of the palm	307	19	2.94	5.21	1.1e-05	0.0027	3.77	2.08	6.56
HP:0002167	Neurological speech impairment	785	33	1.99	4.64	1.5e-05	0.003	2.87	1.75	4.69
HP:0001760	Abnormality of the foot	911	36	1.87	4.5	1.9e-05	0.0033	2.77	1.7	4.52
HP:0011039	Abnormality of the helix	100	10	4.74	5.57	3.5e-05	0.0053	5.8	2.57	11.9
HP:0000194	Open mouth	135	11	3.86	4.98	9.5e-05	0.0053	4.66	2.16	9.2
HP:0003307	Hyperlordosis	135	11	3.86	4.98	9.5e-05	0.0053	4.66	2.16	9.2
HP:0001284	Areflexia	208	14	3.19	4.78	8.1e-05	0.0053	3.9	1.97	7.21
HP:0007477	Abnormal dermatoglyphics	185	13	3.33	4.78	9.7e-05	0.0053	4.04	2	7.62
HP:0001761	Pes cavus	212	14	3.13	4.7	1e-04	0.0053	3.81	1.93	7.06
HP:0010993	Abnormality of the cerebral subcortex	589	26	2.09	4.27	8.7e-05	0.0053	2.76	1.63	4.59
HP:0001317	Abnormality of the cerebellum	874	34	1.85	4.23	5.7e-05	0.0053	2.63	1.6	4.29
HP:0004305	Involuntary movements	664	28	2	4.2	9.4e-05	0.0053	2.68	1.6	4.42
HP:0011297	Abnormality of digit	1030	38	1.75	4.2	4.9e-05	0.0053	2.6	1.59	4.25
HP:0100022	Abnormality of movement	1159	41	1.68	4.14	5.1e-05	0.0053	2.58	1.58	4.23
HP:0011282	Abnormality of hindbrain morphology	889	34	1.81	4.12	8.2e-05	0.0053	2.57	1.56	4.19
HP:0011283	Abnormality of the metencephalon	889	34	1.81	4.12	8.2e-05	0.0053	2.57	1.56	4.19
HP:0100543	Cognitive impairment	1131	40	1.68	4.06	7.2e-05	0.0053	2.53	1.55	4.14
HP:0000925	Abnormality of the vertebral column	935	35	1.78	4.06	9.5e-05	0.0053	2.53	1.54	4.12
HP:0012639	Abnormality of nervous system morphology	2000	58	1.38	3.76	8.3e-05	0.0053	2.79	1.57	5.22
HP:0009804	Reduced number of teeth	190	13	3.25	4.67	0.00013	0.0059	3.92	1.94	7.39
HP:0007370	Aplasia/Hypoplasia of the corpus callosum	495	23	2.2	4.24	0.00012	0.0059	2.83	1.63	4.77
HP:0009115	Aplasia/hypoplasia involving the skeleton	830	32	1.83	4.01	0.00013	0.0059	2.52	1.53	4.12
HP:0011844	Abnormal appendicular skeleton morphology	1199	41	1.62	3.89	0.00012	0.0059	2.44	1.5	4.01
HP:0040068	Abnormality of limb bone	1160	40	1.64	3.88	0.00013	0.0059	2.43	1.49	3.98
HP:0000668	Hypodontia	96	9	4.45	5.02	0.00015	0.0061	5.32	2.26	11.2
HP:0001273	Abnormality of the corpus callosum	503	23	2.17	4.16	0.00016	0.0061	2.78	1.6	4.68
HP:0002500	Abnormality of the cerebral white matter	538	24	2.12	4.13	0.00016	0.0061	2.73	1.59	4.57
HP:0001547	Abnormality of the rib cage	314	17	2.57	4.27	2e-04	0.0073	3.15	1.7	5.58
HP:0002813	Abnormality of limb bone morphology	1135	39	1.63	3.79	2e-04	0.0073	2.38	1.46	3.89
HP:0011446	Abnormality of higher mental function	1451	46	1.5	3.68	0.00021	0.0075	2.37	1.44	3.97
HP:0002750	Delayed skeletal maturation	228	14	2.91	4.38	0.00022	0.0076	3.51	1.78	6.48
HP:0003312	Abnormal form of the vertebral bodies	229	14	2.9	4.36	0.00023	0.0077	3.49	1.77	6.45
HP:0001161	Hand polydactyly	151	11	3.46	4.53	0.00026	0.0082	4.11	1.91	8.08
HP:0000927	Abnormality of skeletal maturation	261	15	2.73	4.25	0.00026	0.0082	3.3	1.71	5.99
HP:0002007	Frontal bossing	323	17	2.5	4.14	0.00028	0.0082	3.05	1.64	5.4
HP:0011218	Abnormal shape of the frontal region	323	17	2.5	4.14	0.00028	0.0082	3.05	1.64	5.4
HP:0100886	Abnormality of globe location	744	29	1.85	3.83	0.00028	0.0082	2.45	1.47	4.03
HP:0011804	Abnormality of muscle physiology	1558	48	1.46	3.58	0.00027	0.0082	2.35	1.42	3.97
HP:0011338	Abnormality of mouth shape	235	14	2.83	4.25	3e-04	0.0085	3.39	1.72	6.26
HP:0001290	Generalized hypotonia	85	8	4.46	4.74	0.00035	0.0092	5.28	2.12	11.5
HP:0001850	Abnormality of the tarsal bones	107	9	3.99	4.61	0.00034	0.0092	4.71	2	9.87
HP:0010668	Abnormality of the zygomatic bone	360	18	2.37	4.03	0.00034	0.0092	2.91	1.59	5.09
HP:0010286	Abnormality of the salivary glands	18	4	10.5	5.95	0.00045	0.01	13.9	3.26	45.8
HP:0000476	Cystic hygroma	31	5	7.65	5.46	4e-04	0.01	9.48	2.76	26.1
HP:0000396	Overfolded helix	32	5	7.41	5.35	0.00047	0.01	9.13	2.67	25.1
