name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72766	Translation	258	190	6.16	30.9	7.7e-122	5.9e-119	24.2	18.1	32.7
R-HSA-72613	Eukaryotic Translation Initiation	119	101	7.09	24.7	1.8e-75	4.7e-73	45	26.9	79.3
R-HSA-72737	Cap-dependent Translation Initiation	119	101	7.09	24.7	1.8e-75	4.7e-73	45	26.9	79.3
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	96	7.23	24.3	2.2e-73	4.3e-71	51	29.3	95.2
R-HSA-72689	Formation of a pool of free 40S subunits	101	91	7.53	24.3	3.3e-73	5.1e-71	72.4	37.5	156
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	96	7.16	24.2	1.4e-72	1.8e-70	47.9	27.9	87.5
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	83	7.46	23.1	5.6e-66	6.1e-64	65.5	33.8	142
R-HSA-192823	Viral mRNA Translation	89	80	7.51	22.8	3.5e-64	3.3e-62	70	35	159
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	81	7.13	22.1	7e-61	5.9e-59	45.5	25.5	87.5
R-HSA-8953854	Metabolism of RNA	646	230	2.98	19.1	7.5e-60	5.7e-58	4.8	4.01	5.73
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	92	5.78	20.5	1.8e-54	1.3e-52	17.8	12.1	26.5
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	85	6.18	20.6	3.2e-54	1.9e-52	22.3	14.5	35.3
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	85	6.18	20.6	3.2e-54	1.9e-52	22.3	14.5	35.3
R-HSA-5663205	Infectious disease	326	148	3.79	18.9	2.3e-53	1.2e-51	6.84	5.41	8.63
R-HSA-72312	rRNA processing	201	113	4.7	19.5	7.5e-53	3.9e-51	10.3	7.69	13.9
R-HSA-168255	Influenza Life Cycle	143	94	5.49	20	1.5e-52	7e-51	15.2	10.6	22.1
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	109	4.77	19.4	7.1e-52	3.2e-50	10.7	7.87	14.5
