name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa00052	Galactose metabolism	31	3	12.6	5.7	0.0016	0.028	14.6	2.75	49.9
path:hsa04512	ECM-receptor interaction	82	4	6.35	4.29	0.0035	0.029	7.1	1.81	20.1
path:hsa05230	Central carbon metabolism in cancer	65	3	6.01	3.57	0.013	0.047	6.58	1.28	21.3
path:hsa00010	Glycolysis / Gluconeogenesis	67	3	5.83	3.5	0.014	0.047	6.37	1.24	20.6
path:hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)	72	3	5.43	3.32	0.018	0.047	5.91	1.15	19
path:hsa03018	RNA degradation	77	3	5.08	3.16	0.021	0.047	5.5	1.07	17.7
path:hsa05410	Hypertrophic cardiomyopathy (HCM)	83	3	4.71	2.99	0.025	0.047	5.08	0.993	16.3
path:hsa04012	ErbB signaling pathway	86	3	4.54	2.91	0.028	0.047	4.9	0.957	15.7
path:hsa04510	Focal adhesion	199	5	3.27	2.86	0.018	0.047	3.58	1.1	9.13
path:hsa05414	Dilated cardiomyopathy	89	3	4.39	2.83	0.03	0.047	4.73	0.924	15.1
path:hsa05200	Pathways in cancer	395	7	2.31	2.36	0.03	0.047	2.54	0.96	5.74
path:hsa04064	NF-kappa B signaling pathway	94	3	4.16	2.71	0.035	0.05	4.46	0.873	14.3
