name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	5	7.47	5.34	0.00053	0.024	8.36	2.56	21.2
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	5	6.95	5.09	0.00074	0.024	7.73	2.38	19.6
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	5	6.95	5.09	0.00074	0.024	7.73	2.38	19.6
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	73	5	6.86	5.05	0.00079	0.024	7.62	2.34	19.3
R-HSA-176409	APC/C:Cdc20 mediated degradation of mitotic proteins	75	5	6.68	4.95	0.00089	0.024	7.4	2.28	18.7
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	76	5	6.59	4.91	0.00095	0.024	7.29	2.25	18.4
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	5	6.26	4.74	0.0012	0.024	6.9	2.13	17.4
R-HSA-6798695	Neutrophil degranulation	477	14	2.94	4.36	0.00026	0.024	3.32	1.73	5.94
R-HSA-8953897	Cellular responses to external stimuli	493	13	2.64	3.75	0.0012	0.024	2.94	1.49	5.34
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	5	5.82	4.51	0.0017	0.027	6.39	1.97	16
R-HSA-453276	Regulation of mitotic cell cycle	86	5	5.82	4.51	0.0017	0.027	6.39	1.97	16
R-HSA-4641257	Degradation of AXIN	55	4	7.28	4.69	0.0022	0.033	8.05	2.07	22.6
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	60	4	6.68	4.43	0.003	0.04	7.33	1.89	20.4
R-HSA-446219	Synthesis of substrates in N-glycan biosythesis	61	4	6.57	4.38	0.0032	0.04	7.2	1.86	20.1
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	4	6.36	4.28	0.0036	0.04	6.95	1.8	19.3
R-HSA-2262752	Cellular responses to stress	425	11	2.59	3.37	0.0033	0.04	2.84	1.36	5.37
R-HSA-4085001	Sialic acid metabolism	33	3	9.1	4.68	0.0042	0.045	10.2	1.96	33.6
R-HSA-5658442	Regulation of RAS by GAPs	68	4	5.89	4.06	0.0047	0.047	6.41	1.66	17.7
R-HSA-8948751	Regulation of PTEN stability and activity	69	4	5.8	4.02	0.0049	0.047	6.31	1.64	17.5
