name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0012133	Erythroid hypoplasia	17	7	7.81	6.64	1.3e-05	0.0051	13	4.15	38.4
HP:0003128	Lactic acidosis	168	23	2.6	5	1.6e-05	0.0051	3.11	1.86	5.02
HP:0012130	Abnormality of cells of the erythroid lineage	439	44	1.9	4.76	9.9e-06	0.0051	2.31	1.58	3.33
HP:0001877	Abnormality of erythrocytes	439	44	1.9	4.76	9.9e-06	0.0051	2.31	1.58	3.33
HP:0001903	Anemia	402	41	1.94	4.7	1.4e-05	0.0051	2.34	1.58	3.39
HP:0005321	Mandibulofacial dysostosis	19	7	6.99	6.17	3e-05	0.0058	10.8	3.57	30.3
HP:0010486	Abnormality of the hypothenar eminence	15	6	7.59	6.03	6.6e-05	0.0058	12.3	3.57	39.2
HP:0030270	Elevated red cell adenosine deaminase activity	15	6	7.59	6.03	6.6e-05	0.0058	12.3	3.57	39.2
HP:0010487	Small hypothenar eminence	15	6	7.59	6.03	6.6e-05	0.0058	12.3	3.57	39.2
HP:0008437	Bifid thoracic vertebrae	15	6	7.59	6.03	6.6e-05	0.0058	12.3	3.57	39.2
HP:0008447	Hypoplastic coccygeal vertebrae	15	6	7.59	6.03	6.6e-05	0.0058	12.3	3.57	39.2
HP:0008475	Hypoplastic sacral vertebrae	15	6	7.59	6.03	6.6e-05	0.0058	12.3	3.57	39.2
HP:0001972	Macrocytic anemia	44	10	4.31	5.21	6.7e-05	0.0058	5.53	2.39	11.7
HP:0030085	Abnormal CSF lactate level	69	13	3.57	5.09	4.5e-05	0.0058	4.41	2.17	8.36
HP:0002490	Increased CSF lactate	69	13	3.57	5.09	4.5e-05	0.0058	4.41	2.17	8.36
HP:0003287	Abnormality of mitochondrial metabolism	99	16	3.07	4.92	4.4e-05	0.0058	3.7	1.97	6.53
HP:0002151	Increased serum lactate	131	19	2.75	4.82	4e-05	0.0058	3.28	1.86	5.53
HP:0004360	Abnormality of acid-base homeostasis	296	32	2.05	4.46	4.8e-05	0.0058	2.42	1.57	3.65
HP:0005561	Abnormality of bone marrow cell morphology	504	47	1.77	4.4	3.2e-05	0.0058	2.14	1.48	3.04
HP:0011904	Persistence of hemoglobin F	22	7	6.04	5.59	8.8e-05	0.0065	8.67	2.95	22.9
HP:0011902	Abnormal hemoglobin	29	8	5.23	5.4	8.4e-05	0.0065	7.1	2.68	17
HP:0001941	Acidosis	277	30	2.05	4.31	8.2e-05	0.0065	2.41	1.54	3.67
HP:0030272	Abnormal erythrocyte enzyme activity	16	6	7.11	5.78	1e-04	0.0069	11.1	3.27	34.1
HP:0006368	Forearm reduction defects	16	6	7.11	5.78	1e-04	0.0069	11.1	3.27	34.1
HP:0012131	Abnormal number of erythroid precursors	23	7	5.77	5.42	0.00012	0.0079	8.12	2.79	21.2
HP:0025065	Abnormal erythrocyte volume	17	6	6.7	5.55	0.00015	0.0091	10.1	3.03	30.1
HP:0005518	Increased mean corpuscular volume	17	6	6.7	5.55	0.00015	0.0091	10.1	3.03	30.1
HP:0004439	Craniofacial dysostosis	24	7	5.53	5.26	0.00016	0.0092	7.64	2.64	19.7
HP:0009944	Partial duplication of thumb phalanx	24	7	5.53	5.26	0.00016	0.0092	7.64	2.64	19.7
HP:0004590	Hypoplastic sacrum	18	6	6.32	5.34	0.00022	0.011	9.24	2.81	27
HP:0004810	Congenital hypoplastic anemia	18	6	6.32	5.34	0.00022	0.011	9.24	2.81	27
HP:0009999	Partial duplication of the phalanx of hand	25	7	5.31	5.1	0.00022	0.011	7.22	2.51	18.4
