name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0100022	Abnormality of movement	1159	359	1.29	6.84	1e-11	3e-08	1.74	1.48	2.05
HP:0011804	Abnormality of muscle physiology	1558	454	1.22	6.42	9.6e-11	1.4e-07	1.66	1.42	1.95
HP:0011442	Abnormality of central motor function	1241	373	1.25	6.26	3.8e-10	3.7e-07	1.65	1.41	1.94
HP:0001250	Seizures	1138	344	1.26	6.03	1.7e-09	8.5e-07	1.63	1.39	1.92
HP:0003808	Abnormal muscle tone	1269	377	1.24	6	1.7e-09	8.5e-07	1.62	1.38	1.9
HP:0003011	Abnormality of the musculature	1823	512	1.17	5.95	1.5e-09	8.5e-07	1.61	1.37	1.89
HP:0200134	Epileptic encephalopathy	64	37	2.41	6.4	5.1e-09	2.2e-06	4.5	2.65	7.74
HP:0100851	Abnormal emotion/affect behavior	484	167	1.44	5.85	1e-08	3.8e-06	1.84	1.49	2.27
HP:0001298	Encephalopathy	178	76	1.78	6.01	1.2e-08	3.9e-06	2.5	1.81	3.44
HP:0001332	Dystonia	318	118	1.55	5.76	2.5e-08	7.3e-06	2.01	1.57	2.58
HP:0004305	Involuntary movements	664	214	1.35	5.54	4.1e-08	1.1e-05	1.68	1.39	2.03
HP:0001257	Spasticity	491	166	1.41	5.51	6.2e-08	1.5e-05	1.77	1.43	2.19
HP:0002071	Abnormality of extrapyramidal motor function	178	72	1.69	5.29	4.1e-07	8.7e-05	2.26	1.64	3.12
HP:0001252	Muscular hypotonia	1058	312	1.23	5.04	3.9e-07	8.7e-05	1.52	1.29	1.8
HP:0002133	Status epilepticus	62	33	2.22	5.45	5.1e-07	9.4e-05	3.72	2.17	6.39
HP:0001276	Hypertonia	626	199	1.33	5.06	4.9e-07	9.4e-05	1.63	1.34	1.97
HP:0002510	Spastic tetraplegia	87	41	1.97	5.13	1.5e-06	0.00025	2.92	1.86	4.59
HP:0001347	Hyperreflexia	560	179	1.33	4.84	1.5e-06	0.00025	1.62	1.32	1.99
HP:0000733	Stereotypy	155	63	1.7	4.98	1.9e-06	0.00029	2.27	1.6	3.19
HP:0001268	Mental deterioration	214	81	1.58	4.91	2e-06	0.00029	2.03	1.5	2.73
HP:0003202	Skeletal muscle atrophy	444	146	1.37	4.71	3.1e-06	4e-04	1.67	1.34	2.08
HP:0012443	Abnormality of brain morphology	1687	462	1.14	4.57	2.9e-06	4e-04	1.44	1.23	1.68
HP:0012639	Abnormality of nervous system morphology	2000	536	1.12	4.54	3.1e-06	4e-04	1.45	1.23	1.7
HP:0001336	Myoclonus	199	75	1.57	4.67	5.8e-06	0.00062	2.01	1.47	2.73
HP:0006919	Abnormal aggressive, impulsive or violent behavior	249	90	1.51	4.67	5.1e-06	0.00062	1.89	1.43	2.5
HP:0002353	EEG abnormality	246	89	1.51	4.66	5.5e-06	0.00062	1.89	1.42	2.5
HP:0001263	Global developmental delay	946	277	1.22	4.49	5.8e-06	0.00062	1.47	1.24	1.74
