name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72163	mRNA Splicing - Major Pathway	183	12	5.05	6.34	4.3e-06	0.00061	5.77	2.85	10.7
R-HSA-72172	mRNA Splicing	191	12	4.84	6.14	6.6e-06	0.00061	5.51	2.72	10.2
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	12	3.8	5.07	7.3e-05	0.0037	4.25	2.1	7.84
R-HSA-8953854	Metabolism of RNA	646	21	2.5	4.53	8.1e-05	0.0037	2.85	1.69	4.62
R-HSA-163685	Integration of energy metabolism	92	7	5.86	5.37	0.00019	0.0068	6.56	2.51	14.5
R-HSA-1912408	Pre-NOTCH Transcription and Translation	30	4	10.3	5.83	0.00057	0.018	12	3.01	35.4
R-HSA-193639	p75NTR signals via NF-kB	16	3	14.4	6.17	0.0011	0.019	17.9	3.23	66.3
R-HSA-1912422	Pre-NOTCH Expression and Processing	32	4	9.63	5.61	0.00074	0.019	11.2	2.8	32.6
R-HSA-163359	Glucagon signaling in metabolic regulation	33	4	9.34	5.5	0.00083	0.019	10.8	2.71	31.3
R-HSA-192823	Viral mRNA Translation	89	6	5.19	4.56	0.001	0.019	5.71	2	13.3
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	6	4.97	4.41	0.0013	0.022	5.45	1.91	12.7
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	6	4.86	4.34	0.0014	0.022	5.32	1.87	12.4
R-HSA-392851	Prostacyclin signalling through prostacyclin receptor	19	3	12.2	5.58	0.0018	0.023	14.6	2.68	51.7
R-HSA-77595	Processing of Intronless Pre-mRNAs	19	3	12.2	5.58	0.0018	0.023	14.6	2.68	51.7
R-HSA-72689	Formation of a pool of free 40S subunits	101	6	4.58	4.14	0.002	0.024	4.98	1.75	11.6
R-HSA-432040	Vasopressin regulates renal water homeostasis via Aquaporins	43	4	7.16	4.65	0.0023	0.026	8.01	2.05	22.7
R-HSA-3238698	WNT ligand biogenesis and trafficking	25	3	9.24	4.73	0.004	0.027	10.6	2	35.9
R-HSA-445717	Aquaporin-mediated transport	52	4	5.92	4.08	0.0045	0.027	6.5	1.68	18.2
R-HSA-72165	mRNA Splicing - Minor Pathway	52	4	5.92	4.08	0.0045	0.027	6.5	1.68	18.2
R-HSA-418346	Platelet homeostasis	79	5	4.87	3.97	0.0036	0.027	5.3	1.64	13.3
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	6	4.16	3.84	0.0032	0.027	4.5	1.59	10.4
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	6	4.13	3.82	0.0033	0.027	4.46	1.57	10.3
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	8	3.39	3.73	0.0025	0.027	3.66	1.52	7.6
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	6	4.02	3.73	0.0038	0.027	4.34	1.53	10
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	6	4.02	3.73	0.0038	0.027	4.34	1.53	10
R-HSA-72613	Eukaryotic Translation Initiation	119	6	3.88	3.63	0.0045	0.027	4.18	1.47	9.65
R-HSA-72737	Cap-dependent Translation Initiation	119	6	3.88	3.63	0.0045	0.027	4.18	1.47	9.65
R-HSA-168254	Influenza Infection	154	7	3.5	3.59	0.0039	0.027	3.77	1.46	8.2
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	8	3.23	3.56	0.0034	0.027	3.47	1.45	7.21
R-HSA-2559583	Cellular Senescence	194	8	3.18	3.51	0.0037	0.027	3.42	1.42	7.09
R-HSA-72312	rRNA processing	201	8	3.07	3.39	0.0046	0.027	3.29	1.37	6.82
R-HSA-75067	Processing of Capped Intronless Pre-mRNA	28	3	8.25	4.41	0.0055	0.032	9.31	1.78	31.1
R-HSA-72187	mRNA 3'-end processing	58	4	5.31	3.78	0.0067	0.037	5.78	1.5	16
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	6	3.47	3.3	0.0076	0.041	3.72	1.31	8.54
R-HSA-2559585	Oncogene Induced Senescence	33	3	7	3.96	0.0088	0.045	7.75	1.5	25.4
R-HSA-420092	Glucagon-type ligand receptors	33	3	7	3.96	0.0088	0.045	7.75	1.5	25.4
R-HSA-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	36	3	6.42	3.74	0.011	0.047	7.05	1.37	22.9
R-HSA-157118	Signaling by NOTCH	65	4	4.74	3.47	0.01	0.047	5.11	1.33	14.1
R-HSA-6796648	TP53 Regulates Transcription of DNA Repair Genes	65	4	4.74	3.47	0.01	0.047	5.11	1.33	14.1
R-HSA-422356	Regulation of insulin secretion	66	4	4.67	3.43	0.011	0.047	5.03	1.31	13.8
R-HSA-109688	Cleavage of Growing Transcript in the Termination Region 	67	4	4.6	3.39	0.011	0.047	4.95	1.29	13.6
R-HSA-73856	RNA Polymerase II Transcription Termination	67	4	4.6	3.39	0.011	0.047	4.95	1.29	13.6
R-HSA-168255	Influenza Life Cycle	143	6	3.23	3.08	0.011	0.047	3.44	1.22	7.9
R-HSA-5663205	Infectious disease	326	10	2.36	2.87	0.0099	0.047	2.52	1.17	4.86
R-HSA-8953897	Cellular responses to external stimuli	493	13	2.03	2.69	0.012	0.047	2.18	1.12	3.9
