name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-1650814	Collagen biosynthesis and modifying enzymes	67	23	6.64	10.8	1e-13	4.7e-11	9.97	5.7	17
R-HSA-8948216	Collagen chain trimerization	44	18	7.91	10.7	1.5e-12	2.3e-10	13.1	6.72	25
R-HSA-1474290	Collagen formation	90	25	5.37	9.73	2e-12	2.3e-10	7.35	4.4	11.9
R-HSA-1474244	Extracellular matrix organization	278	46	3.2	8.68	1.4e-12	2.3e-10	3.89	2.73	5.44
R-HSA-1442490	Collagen degradation	52	19	7.06	10.2	4.1e-12	3.8e-10	10.9	5.82	19.9
R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	61	19	6.02	9.19	1e-10	7.9e-09	8.57	4.67	15.2
R-HSA-1474228	Degradation of the extracellular matrix	119	24	3.9	7.43	6.9e-09	4.6e-07	4.81	2.91	7.66
R-HSA-419037	NCAM1 interactions	21	9	8.28	7.8	4.2e-07	2.4e-05	14	5.17	36.3
R-HSA-216083	Integrin cell surface interactions	81	16	3.82	5.95	3.1e-06	0.00016	4.62	2.48	8.15
R-HSA-375165	NCAM signaling for neurite out-growth	40	11	5.32	6.39	3.8e-06	0.00017	7.08	3.17	14.7
R-HSA-3000178	ECM proteoglycans	50	12	4.64	6.03	6.5e-06	0.00027	5.9	2.79	11.6
R-HSA-3000171	Non-integrin membrane-ECM interactions	38	10	5.09	5.9	1.6e-05	0.00062	6.65	2.87	14.2
R-HSA-2243919	Crosslinking of collagen fibrils	18	7	7.52	6.46	1.8e-05	0.00066	11.8	3.86	33.5
R-HSA-2214320	Anchoring fibril formation	15	6	7.73	6.09	6.2e-05	0.0021	12.3	3.6	39
R-HSA-8874081	MET activates PTK2 signaling	30	8	5.15	5.32	1e-04	0.0032	6.75	2.59	15.8
R-HSA-3906995	Diseases associated with O-glycosylation of proteins	66	12	3.51	4.79	0.00012	0.0036	4.15	2.01	7.91
R-HSA-186797	Signaling by PDGF	58	11	3.67	4.76	0.00016	0.0043	4.36	2.03	8.59
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	44	1.75	3.94	2e-04	0.0051	1.9	1.34	2.63
R-HSA-1592389	Activation of Matrix Metalloproteinases	33	8	4.69	4.95	0.00021	0.0052	5.94	2.3	13.7
R-HSA-3000157	Laminin interactions	28	7	4.83	4.74	0.00044	0.01	6.18	2.21	15.2
R-HSA-8875878	MET promotes cell motility	41	8	3.77	4.15	0.001	0.023	4.5	1.78	10
R-HSA-1566948	Elastic fibre formation	45	8	3.44	3.83	0.0019	0.039	4.01	1.6	8.8
R-HSA-5173105	O-linked glycosylation	112	14	2.42	3.52	0.0019	0.039	2.66	1.39	4.73
R-HSA-6806834	Signaling by MET	79	11	2.69	3.53	0.0024	0.046	3.01	1.42	5.77
