name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-112316	Neuronal System	356	10	4.14	4.98	0.00013	0.0072	4.78	2.16	9.54
R-HSA-1368082	RORA activates gene expression	22	3	20.1	7.41	0.00042	0.011	24.1	4.45	84.7
R-HSA-114508	Effects of PIP2 hydrolysis	25	3	17.7	6.9	0.00062	0.011	20.8	3.89	71.7
R-HSA-112315	Transmission across Chemical Synapses	224	7	4.6	4.51	0.00078	0.011	5.14	1.96	11.4
R-HSA-5673001	RAF/MAP kinase cascade	243	7	4.24	4.23	0.0013	0.013	4.72	1.8	10.5
R-HSA-5684996	MAPK1/MAPK3 signaling	249	7	4.14	4.15	0.0014	0.013	4.6	1.76	10.2
R-HSA-400253	Circadian Clock	36	3	12.3	5.6	0.0018	0.014	13.9	2.65	45.9
R-HSA-416476	G alpha (q) signalling events	207	6	4.27	3.93	0.0027	0.019	4.69	1.64	11
R-HSA-5683057	MAPK family signaling cascades	288	7	3.58	3.67	0.0033	0.02	3.95	1.51	8.74
R-HSA-2151201	Transcriptional activation of mitochondrial biogenesis	51	3	8.66	4.54	0.0049	0.027	9.51	1.85	30.7
R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	67	3	6.59	3.8	0.011	0.05	7.12	1.4	22.7
R-HSA-1592230	Mitochondrial biogenesis	68	3	6.5	3.76	0.011	0.05	7.01	1.37	22.3
