name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0002451	abnormal macrophage physiology	427	30	3.36	7.3	4e-09	2.7e-06	4	2.58	6.02
MP:0002419	abnormal innate immunity	616	37	2.87	7.03	3.8e-09	2.7e-06	3.46	2.33	5.04
MP:0002420	abnormal adaptive immunity	1459	62	2.03	6.28	9.8e-09	4.4e-06	2.58	1.87	3.54
MP:0002421	abnormal cell-mediated immunity	1439	61	2.03	6.2	1.5e-08	5.1e-06	2.56	1.85	3.52
MP:0001819	abnormal immune cell physiology	1428	60	2.01	6.06	2.9e-08	7.4e-06	2.53	1.82	3.47
MP:0001545	abnormal hematopoietic system physiology	1616	65	1.92	5.97	3.3e-08	7.4e-06	2.45	1.78	3.34
MP:0012382	abnormal blood cell physiology	1515	62	1.96	5.95	4.2e-08	8.1e-06	2.47	1.78	3.38
MP:0001657	abnormal induced morbidity/mortality	590	34	2.76	6.44	5e-08	8.5e-06	3.26	2.16	4.8
MP:0005025	abnormal response to infection	572	33	2.76	6.35	8e-08	1.2e-05	3.25	2.14	4.8
MP:0002442	abnormal leukocyte physiology	1401	58	1.98	5.82	9.4e-08	1.3e-05	2.46	1.77	3.39
MP:0001845	abnormal inflammatory response	1235	53	2.05	5.81	1.3e-07	1.6e-05	2.51	1.79	3.49
MP:0002452	abnormal professional antigen presenting cell physiology	967	45	2.23	5.88	1.6e-07	1.8e-05	2.67	1.86	3.78
MP:0001793	altered susceptibility to infection	534	31	2.78	6.18	1.8e-07	1.9e-05	3.24	2.11	4.84
MP:0002498	abnormal acute inflammation	328	23	3.35	6.34	3.2e-07	3.1e-05	3.87	2.35	6.11
MP:0009785	altered susceptibility to infection induced morbidity/mortality	170	16	4.5	6.73	4.8e-07	4.3e-05	5.21	2.84	8.97
MP:0008247	abnormal mononuclear cell morphology	1680	63	1.79	5.25	8.1e-07	6.8e-05	2.22	1.61	3.04
MP:0009763	increased sensitivity to induced morbidity/mortality	350	23	3.14	5.97	1e-06	8.1e-05	3.6	2.19	5.68
MP:0009787	increased susceptibility to infection induced morbidity/mortality	123	13	5.06	6.62	1.6e-06	0.00012	5.86	2.97	10.7
MP:0002148	abnormal hypersensitivity reaction	170	15	4.22	6.19	2.5e-06	0.00016	4.83	2.58	8.42
MP:0002723	abnormal immune serum protein physiology	1067	45	2.02	5.16	2.5e-06	0.00016	2.38	1.66	3.37
MP:0011182	decreased hematopoietic cell number	1508	57	1.81	5.01	2.7e-06	0.00016	2.19	1.57	3.02
MP:0008246	abnormal leukocyte morphology	1929	68	1.69	4.95	2.4e-06	0.00016	2.09	1.53	2.85
MP:0011180	abnormal hematopoietic cell number	1969	69	1.68	4.94	2.4e-06	0.00016	2.09	1.53	2.84
MP:0005502	abnormal renal/urinary system physiology	708	34	2.3	5.25	3.5e-06	0.00018	2.65	1.76	3.9
MP:0002619	abnormal lymphocyte morphology	1368	53	1.85	4.99	3.3e-06	0.00018	2.22	1.58	3.08
MP:0000716	abnormal immune system cell morphology	1949	68	1.67	4.85	3.5e-06	0.00018	2.07	1.51	2.81
MP:0000217	abnormal leukocyte cell number	1718	62	1.73	4.87	3.9e-06	2e-04	2.11	1.52	2.88
MP:0000717	abnormal lymphocyte cell number	1270	50	1.88	4.95	4.4e-06	0.00021	2.24	1.58	3.13
MP:0008668	abnormal interleukin-12b secretion	34	7	9.85	7.55	5.2e-06	0.00023	12.5	4.55	30
MP:0005058	abnormal lysosome morphology	47	8	8.14	7.17	4.9e-06	0.00023	9.97	3.97	22
MP:0020186	altered susceptibility to bacterial infection	331	21	3.03	5.51	5.4e-06	0.00023	3.44	2.04	5.51
MP:0002406	increased susceptibility to infection	443	25	2.7	5.36	5.3e-06	0.00023	3.07	1.91	4.75
MP:0003009	abnormal cytokine secretion	661	32	2.32	5.13	6.1e-06	0.00025	2.66	1.74	3.94
MP:0009643	abnormal urine homeostasis	461	25	2.59	5.13	1.1e-05	0.00042	2.93	1.83	4.54
MP:0020184	altered susceptibility to parasitic infection	127	12	4.52	5.84	1.3e-05	0.00051	5.14	2.53	9.55
MP:0001876	decreased inflammatory response	273	18	3.15	5.28	1.6e-05	0.00059	3.54	2.02	5.87
MP:0002409	decreased susceptibility to infection	180	14	3.72	5.39	2.3e-05	0.00086	4.18	2.19	7.39
MP:0011518	abnormal cell chemotaxis	135	12	4.25	5.56	2.4e-05	0.00087	4.8	2.37	8.9
MP:0001798	impaired macrophage phagocytosis	59	8	6.49	6.18	2.8e-05	0.00098	7.62	3.08	16.5
MP:0020148	abnormal sensitivity to induced morbidity/mortality	461	24	2.49	4.8	3.2e-05	0.0011	2.79	1.72	4.35
MP:0002628	hepatic steatosis	237	16	3.23	5.08	3.5e-05	0.0012	3.6	1.98	6.15
MP:0008670	decreased interleukin-12b secretion	20	5	12	7.17	4.6e-05	0.0014	16	4.5	46.9
MP:0002411	decreased susceptibility to bacterial infection	100	10	4.78	5.56	4.3e-05	0.0014	5.43	2.48	10.7
