name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-8953854	Metabolism of RNA	646	74	2.12	7.03	3.2e-10	1.8e-07	2.47	1.88	3.21
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	34	2.59	6	2.8e-07	7.5e-05	2.97	1.98	4.34
R-HSA-72766	Translation	258	35	2.51	5.88	4e-07	7.5e-05	2.87	1.93	4.16
R-HSA-72172	mRNA Splicing	191	25	2.42	4.74	3.4e-05	0.0048	2.72	1.69	4.2
R-HSA-212676	Dopamine Neurotransmitter Release Cycle	23	6	4.83	4.39	0.0011	0.038	6.23	2	16.7
R-HSA-210500	Glutamate Neurotransmitter Release Cycle	24	6	4.63	4.25	0.0014	0.038	5.89	1.91	15.6
R-HSA-5419276	Mitochondrial translation termination	86	13	2.8	4	0.00067	0.038	3.17	1.6	5.81
R-HSA-72163	mRNA Splicing - Major Pathway	183	22	2.23	4	0.00035	0.038	2.45	1.48	3.88
R-HSA-5368287	Mitochondrial translation	87	13	2.77	3.95	0.00074	0.038	3.13	1.58	5.73
R-HSA-72613	Eukaryotic Translation Initiation	119	16	2.49	3.9	0.00064	0.038	2.77	1.52	4.76
R-HSA-72737	Cap-dependent Translation Initiation	119	16	2.49	3.9	0.00064	0.038	2.77	1.52	4.76
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	9	3.27	3.88	0.0015	0.038	3.8	1.62	7.97
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	15	2.5	3.8	0.00089	0.038	2.78	1.49	4.87
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	17	2.37	3.79	0.00079	0.038	2.62	1.46	4.41
R-HSA-72689	Formation of a pool of free 40S subunits	101	14	2.57	3.78	0.001	0.038	2.87	1.49	5.11
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	15	2.48	3.76	0.00098	0.038	2.76	1.47	4.82
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	13	2.59	3.67	0.0014	0.038	2.89	1.47	5.27
R-HSA-381119	Unfolded Protein Response (UPR)	93	13	2.59	3.67	0.0014	0.038	2.89	1.47	5.27
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	15	2.41	3.65	0.0013	0.038	2.67	1.43	4.66
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	15	2.41	3.65	0.0013	0.038	2.67	1.43	4.66
R-HSA-112315	Transmission across Chemical Synapses	224	24	1.98	3.56	0.001	0.038	2.15	1.33	3.33
R-HSA-72312	rRNA processing	201	22	2.03	3.51	0.0012	0.038	2.2	1.33	3.47
R-HSA-72165	mRNA Splicing - Minor Pathway	52	9	3.2	3.81	0.0017	0.039	3.71	1.58	7.77
R-HSA-5389840	Mitochondrial translation elongation	84	12	2.64	3.62	0.0018	0.039	2.96	1.45	5.54
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	13	2.53	3.59	0.0017	0.039	2.82	1.43	5.13
R-HSA-168255	Influenza Life Cycle	143	17	2.2	3.45	0.0018	0.039	2.41	1.35	4.05
R-HSA-4641265	Repression of WNT target genes	11	4	6.73	4.54	0.0021	0.043	10.1	2.15	39.7
