name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0008762	embryonic lethality	1763	1242	1.24	13	3.8e-40	1.9e-36	2.08	1.86	2.34
MP:0013293	embryonic lethality prior to tooth bud stage	788	585	1.31	10.4	6.7e-27	1.7e-23	2.36	2	2.8
MP:0013292	embryonic lethality prior to organogenesis	717	534	1.32	10.1	4.3e-25	7.3e-22	2.38	1.99	2.84
MP:0002152	abnormal brain morphology	1633	1101	1.19	9.72	5.6e-23	7.1e-20	1.74	1.55	1.95
MP:0011100	preweaning lethality, complete penetrance	799	574	1.27	9.09	1.2e-20	1.3e-17	2.07	1.76	2.44
MP:0004196	abnormal prenatal growth/weight/body size	1147	781	1.2	8.39	1.3e-17	1.1e-14	1.75	1.53	2
MP:0008540	abnormal cerebral hemisphere morphology	609	442	1.28	8.23	2.8e-17	2.1e-14	2.12	1.76	2.57
MP:0001672	abnormal embryo development	1018	698	1.21	8.16	8.3e-17	5.3e-14	1.78	1.54	2.05
MP:0003861	abnormal nervous system development	1215	814	1.18	7.84	1.4e-15	7.9e-13	1.66	1.46	1.89
MP:0002088	abnormal embryonic growth/weight/body size	966	660	1.21	7.77	2.3e-15	1.2e-12	1.75	1.51	2.02
MP:0005380	embryo phenotype	1722	1118	1.15	7.72	4.4e-15	2e-12	1.53	1.37	1.71
MP:0000783	abnormal forebrain morphology	1011	684	1.2	7.51	1.8e-14	7.7e-12	1.69	1.47	1.95
MP:0009850	embryonic lethality between implantation and placentation	440	323	1.3	7.29	5.9e-14	2.3e-11	2.19	1.76	2.74
MP:0000787	abnormal telencephalon morphology	808	555	1.21	7.26	1.2e-13	4.4e-11	1.76	1.51	2.07
MP:0000788	abnormal cerebral cortex morphology	363	270	1.31	6.97	6e-13	2e-10	2.29	1.8	2.94
MP:0014134	abnormal embryo morphology	1333	872	1.16	7.02	9e-13	2.9e-10	1.54	1.36	1.74
MP:0002081	perinatal lethality	1327	867	1.15	6.93	1.6e-12	4.6e-10	1.53	1.36	1.74
MP:0011098	embryonic lethality during organogenesis, complete penetrance	751	515	1.21	6.91	1.6e-12	4.6e-10	1.75	1.48	2.06
MP:0010866	abnormal prenatal body size	862	583	1.19	6.86	2.4e-12	6.4e-10	1.68	1.44	1.95
MP:0006207	embryonic lethality during organogenesis	942	632	1.19	6.85	2.6e-12	6.7e-10	1.64	1.42	1.9
MP:0000913	abnormal brain development	780	530	1.2	6.68	8.3e-12	2e-09	1.7	1.45	1.99
MP:0003077	abnormal cell cycle	301	226	1.33	6.58	1e-11	2.3e-09	2.37	1.81	3.13
MP:0010865	prenatal growth retardation	644	444	1.22	6.55	1.9e-11	4.3e-09	1.77	1.48	2.11
MP:0001697	abnormal embryo size	709	484	1.21	6.52	2.5e-11	5.3e-09	1.72	1.45	2.03
MP:0000849	abnormal cerebellum morphology	445	318	1.26	6.48	2.6e-11	5.3e-09	1.98	1.6	2.46
MP:0006205	embryonic lethality between implantation and somite formation	300	222	1.31	6.18	1.7e-10	3.3e-08	2.23	1.71	2.94
MP:0003633	abnormal nervous system physiology	1903	1197	1.11	6.22	2.4e-10	4.5e-08	1.39	1.25	1.54
MP:0011092	embryonic lethality, complete penetrance	420	298	1.25	6.07	4.1e-10	7.5e-08	1.93	1.55	2.41
