name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0030272	Abnormal erythrocyte enzyme activity	16	12	20.2	15.1	6.5e-15	8.8e-12	85.5	25.4	368
HP:0012133	Erythroid hypoplasia	17	12	19.1	14.6	2.1e-14	1.4e-11	68.4	22	251
HP:0010486	Abnormality of the hypothenar eminence	15	11	19.8	14.3	1.4e-13	2.4e-11	77.6	22.6	339
HP:0030270	Elevated red cell adenosine deaminase activity	15	11	19.8	14.3	1.4e-13	2.4e-11	77.6	22.6	339
HP:0010487	Small hypothenar eminence	15	11	19.8	14.3	1.4e-13	2.4e-11	77.6	22.6	339
HP:0008437	Bifid thoracic vertebrae	15	11	19.8	14.3	1.4e-13	2.4e-11	77.6	22.6	339
HP:0008447	Hypoplastic coccygeal vertebrae	15	11	19.8	14.3	1.4e-13	2.4e-11	77.6	22.6	339
HP:0008475	Hypoplastic sacral vertebrae	15	11	19.8	14.3	1.4e-13	2.4e-11	77.6	22.6	339
HP:0011902	Abnormal hemoglobin	29	14	13	12.8	2.2e-13	3.3e-11	27	11.8	61.5
HP:0006368	Forearm reduction defects	16	11	18.6	13.8	4.4e-13	6e-11	62.1	19.5	230
HP:0025065	Abnormal erythrocyte volume	17	11	17.5	13.3	1.2e-12	1.4e-10	51.7	17.2	172
HP:0005518	Increased mean corpuscular volume	17	11	17.5	13.3	1.2e-12	1.4e-10	51.7	17.2	172
HP:0011904	Persistence of hemoglobin F	22	12	14.7	12.7	1.9e-12	2e-10	34.1	13.2	90.2
HP:0004590	Hypoplastic sacrum	18	11	16.5	12.9	3e-12	2.7e-10	44.3	15.4	137
HP:0004810	Congenital hypoplastic anemia	18	11	16.5	12.9	3e-12	2.7e-10	44.3	15.4	137
HP:0012131	Abnormal number of erythroid precursors	23	12	14.1	12.3	3.8e-12	3.1e-10	31	12.3	79.5
HP:0008517	Aplasia/Hypoplasia of the sacrum	23	12	14.1	12.3	3.8e-12	3.1e-10	31	12.3	79.5
HP:0005321	Mandibulofacial dysostosis	19	11	15.6	12.5	6.9e-12	5e-10	38.8	13.9	113
HP:0001908	Hypoplastic anemia	19	11	15.6	12.5	6.9e-12	5e-10	38.8	13.9	113
HP:0001895	Normochromic anemia	20	11	14.8	12.2	1.5e-11	9.2e-10	34.5	12.7	96
HP:0001897	Normocytic anemia	20	11	14.8	12.2	1.5e-11	9.2e-10	34.5	12.7	96
HP:0001972	Macrocytic anemia	44	15	9.2	10.7	1.4e-11	9.2e-10	15	7.28	29.9
HP:0012379	Abnormal enzyme/coenzyme activity	103	21	5.5	9.1	5.6e-11	3.3e-09	7.74	4.38	13.2
HP:0002669	Osteosarcoma	23	11	12.9	11.2	1.1e-10	5.9e-09	25.8	10.1	65.5
HP:0002697	Parietal foramina	23	11	12.9	11.2	1.1e-10	5.9e-09	25.8	10.1	65.5
HP:0004439	Craniofacial dysostosis	24	11	12.4	11	2e-10	9.8e-09	23.9	9.47	59.1
HP:0009944	Partial duplication of thumb phalanx	24	11	12.4	11	2e-10	9.8e-09	23.9	9.47	59.1
HP:0009999	Partial duplication of the phalanx of hand	25	11	11.9	10.7	3.4e-10	1.6e-08	22.2	8.9	53.8
HP:0001894	Thrombocytosis	32	12	10.1	10.2	4.8e-10	2.3e-08	17	7.41	37.6
HP:0100273	Neoplasm of the colon	52	14	7.27	8.93	2.4e-09	1.1e-07	10.6	5.15	20.7
HP:0003003	Colon cancer	38	12	8.53	9.15	4.8e-09	2.1e-07	13.1	5.87	27.7
HP:0008515	Aplasia/Hypoplasia of the vertebrae	31	11	9.58	9.41	5.3e-09	2.2e-07	15.5	6.55	34.8
HP:0008417	Vertebral hypoplasia	31	11	9.58	9.41	5.3e-09	2.2e-07	15.5	6.55	34.8
HP:0100834	Neoplasm of the large intestine	65	15	6.23	8.35	6.5e-09	2.6e-07	8.67	4.39	16.3
HP:0011991	Abnormal neutrophil cell number	108	19	4.75	7.76	7.1e-09	2.7e-07	6.32	3.51	10.9
HP:0001875	Neutropenia	108	19	4.75	7.76	7.1e-09	2.7e-07	6.32	3.51	10.9
HP:0000402	Stenosis of the external auditory canal	32	11	9.28	9.23	7.8e-09	2.8e-07	14.7	6.27	32.8
HP:0002696	Abnormality of the parietal bone	32	11	9.28	9.23	7.8e-09	2.8e-07	14.7	6.27	32.8
HP:0010622	Neoplasm of the skeletal system	76	16	5.68	8.1	8.2e-09	2.9e-07	7.76	4.04	14.2
HP:0001896	Reticulocytopenia	33	11	9	9.05	1.1e-08	3.9e-07	14.1	6.02	31.1
HP:0001911	Abnormality of granulocytes	209	26	3.36	6.9	2e-08	6.7e-07	4.36	2.66	6.96
HP:0000878	11 pairs of ribs	35	11	8.49	8.73	2.3e-08	7.5e-07	12.9	5.57	28.1
HP:0010972	Anemia of inadequate production	94	17	4.88	7.48	3.1e-08	9.7e-07	6.45	3.46	11.4
HP:0010974	Abnormality of myeloid leukocytes	230	27	3.17	6.67	3.6e-08	1.1e-06	4.1	2.52	6.49
HP:0001874	Abnormality of neutrophils	188	24	3.45	6.76	4.7e-08	1.4e-06	4.44	2.65	7.19
HP:0000921	Missing ribs	48	12	6.75	7.87	9e-08	2.6e-06	9.43	4.35	19.1
HP:0009777	Absent thumb	40	11	7.43	8.01	1.1e-07	3.2e-06	10.7	4.69	22.6
HP:0011893	Abnormal leukocyte count	172	22	3.45	6.47	1.8e-07	5.1e-06	4.38	2.56	7.22
HP:0000270	Delayed cranial suture closure	95	16	4.55	6.87	2.3e-07	6.4e-06	5.86	3.09	10.5
HP:0005561	Abnormality of bone marrow cell morphology	504	41	2.2	5.69	2.8e-07	7.6e-06	2.9	1.93	4.31
HP:0001421	Abnormality of the musculature of the hand	44	11	6.75	7.53	3.2e-07	8.3e-06	9.36	4.16	19.6
HP:0002863	Myelodysplasia	74	14	5.11	7	3.1e-07	8.3e-06	6.67	3.34	12.5
HP:0009942	Duplication of thumb phalanx	45	11	6.6	7.41	4.1e-07	1e-05	9.08	4.05	18.9
HP:0001199	Triphalangeal thumb	56	12	5.79	7.08	5.6e-07	1.4e-05	7.7	3.6	15.3
HP:0012130	Abnormality of cells of the erythroid lineage	439	37	2.28	5.6	5.5e-07	1.4e-05	2.95	1.93	4.42
HP:0001877	Abnormality of erythrocytes	439	37	2.28	5.6	5.5e-07	1.4e-05	2.95	1.93	4.42
HP:0008518	Aplasia/Hypoplasia involving the vertebral column	57	12	5.68	6.99	6.8e-07	1.6e-05	7.53	3.53	14.9
HP:0100242	Sarcoma	142	19	3.61	6.23	6.7e-07	1.6e-05	4.53	2.54	7.71
HP:0001882	Leukopenia	116	17	3.96	6.35	7.5e-07	1.7e-05	4.98	2.7	8.73
HP:0040071	Abnormal morphology of ulna	49	11	6.06	7	1e-06	2.2e-05	8.12	3.65	16.7
HP:0003022	Hypoplasia of the ulna	49	11	6.06	7	1e-06	2.2e-05	8.12	3.65	16.7
