name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	81	5	14.7	8.04	2.1e-05	0.0022	17.6	5.25	46.5
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	55	4	17.3	7.89	7.8e-05	0.0022	20.4	5.11	59.9
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	59	4	16.2	7.58	1e-04	0.0022	18.9	4.75	55.3
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	60	4	15.9	7.51	0.00011	0.0022	18.6	4.67	54.3
R-HSA-5663202	Diseases of signal transduction	359	8	5.31	5.4	1e-04	0.0022	6.45	2.56	14.3
R-HSA-1643685	Disease	984	13	3.15	4.61	0.00012	0.0022	4.15	1.98	8.28
R-HSA-1169091	Activation of NF-kappaB in B cells	66	4	14.4	7.11	0.00016	0.0025	16.8	4.23	48.8
R-HSA-2871837	FCERI mediated NF-kB activation	79	4	12.1	6.41	0.00032	0.003	13.9	3.51	40
R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	80	4	11.9	6.36	0.00034	0.003	13.7	3.46	39.4
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	4	11.9	6.36	0.00034	0.003	13.7	3.46	39.4
R-HSA-69242	S Phase	138	5	8.64	5.86	0.00026	0.003	9.99	3.02	26
R-HSA-112315	Transmission across Chemical Synapses	224	6	6.39	5.29	0.00031	0.003	7.45	2.54	18.1
R-HSA-69202	Cyclin E associated events during G1/S transition 	82	4	11.6	6.27	0.00037	0.0031	13.3	3.38	38.4
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	4	11.1	6.1	0.00044	0.0032	12.7	3.21	36.4
R-HSA-453276	Regulation of mitotic cell cycle	86	4	11.1	6.1	0.00044	0.0032	12.7	3.21	36.4
R-HSA-5607764	CLEC7A (Dectin-1) signaling	96	4	9.93	5.71	0.00067	0.0044	11.3	2.87	32.3
R-HSA-202424	Downstream TCR signaling	98	4	9.73	5.64	0.00073	0.0044	11	2.81	31.6
R-HSA-983169	Class I MHC mediated antigen processing & presentation	365	7	4.57	4.51	0.00072	0.0044	5.37	2	12.4
R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	102	4	9.35	5.5	0.00084	0.0046	10.6	2.7	30.3
R-HSA-9020702	Interleukin-1 signaling	102	4	9.35	5.5	0.00084	0.0046	10.6	2.7	30.3
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	108	4	8.83	5.31	0.001	0.0054	9.98	2.54	28.4
R-HSA-112310	Neurotransmitter release cycle	51	3	14	6.05	0.0012	0.0061	15.9	3.04	52.7
R-HSA-202403	TCR signaling	116	4	8.22	5.08	0.0014	0.0061	9.26	2.36	26.4
R-HSA-5688426	Deubiquitination	295	6	4.85	4.35	0.0013	0.0061	5.58	1.91	13.5
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	54	3	13.2	5.86	0.0015	0.0063	14.9	2.86	49.5
R-HSA-5610780	Degradation of GLI1 by the proteasome	57	3	12.5	5.67	0.0017	0.0067	14.1	2.71	46.6
R-HSA-8939902	Regulation of RUNX2 expression and activity	59	3	12.1	5.56	0.0019	0.0067	13.6	2.61	44.8
