name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0001819	abnormal immune cell physiology	1428	57	4.52	13.6	2.6e-28	1.4e-25	13	7.97	21.8
MP:0002421	abnormal cell-mediated immunity	1439	57	4.48	13.6	3.9e-28	1.4e-25	12.9	7.89	21.6
MP:0002420	abnormal adaptive immunity	1459	57	4.42	13.4	8.3e-28	2e-25	12.7	7.76	21.2
MP:0002442	abnormal leukocyte physiology	1401	55	4.44	13.2	1.5e-26	2.6e-24	11.9	7.33	19.7
MP:0012382	abnormal blood cell physiology	1515	56	4.18	12.8	7.2e-26	1e-23	11.4	7.02	19
MP:0001545	abnormal hematopoietic system physiology	1616	56	3.92	12.2	2.1e-24	2.4e-22	10.5	6.49	17.5
MP:0005025	abnormal response to infection	572	35	6.92	13.8	1.9e-21	1.9e-19	12	7.45	19.2
MP:0001793	altered susceptibility to infection	534	34	7.2	13.9	2.4e-21	2.2e-19	12.3	7.62	19.7
MP:0002723	abnormal immune serum protein physiology	1067	44	4.67	12	9.2e-21	7.3e-19	9.25	5.82	14.7
MP:0002406	increased susceptibility to infection	443	31	7.92	14.1	1.6e-20	1.1e-18	13	7.92	20.9
MP:0002452	abnormal professional antigen presenting cell physiology	967	42	4.91	12.1	1.7e-20	1.1e-18	9.39	5.91	14.9
MP:0003945	abnormal lymphocyte physiology	1033	41	4.49	11.2	1.8e-18	1.1e-16	8.27	5.2	13.1
MP:0003009	abnormal cytokine secretion	661	33	5.65	11.7	2.1e-17	1.1e-15	9.19	5.68	14.7
MP:0002419	abnormal innate immunity	616	31	5.69	11.4	2.2e-16	1.1e-14	8.94	5.49	14.4
MP:0008568	abnormal interleukin secretion	492	28	6.44	11.7	4.2e-16	2e-14	9.75	5.89	15.8
MP:0002444	abnormal T cell physiology	665	30	5.1	10.4	1.5e-14	6.8e-13	7.78	4.75	12.5
MP:0008555	abnormal interferon secretion	320	22	7.78	11.7	2.6e-14	1.1e-12	10.9	6.3	18.4
MP:0001835	abnormal antigen presentation	73	13	20.2	15.5	4.2e-14	1.7e-12	28.6	13.8	55.8
MP:0020186	altered susceptibility to bacterial infection	331	22	7.52	11.4	5.1e-14	1.9e-12	10.5	6.07	17.7
MP:0008713	abnormal cytokine level	415	24	6.54	10.9	6.3e-14	2.3e-12	9.31	5.47	15.4
MP:0002451	abnormal macrophage physiology	427	24	6.36	10.7	1.2e-13	3.8e-12	9.02	5.3	14.9
MP:0008835	abnormal intercellular signaling peptide or protein level	426	24	6.38	10.7	1.1e-13	3.8e-12	9.05	5.32	15
MP:0001836	abnormal antigen presentation via MHC class I	15	8	60.4	21.7	1.6e-13	5e-12	141	43.4	476
MP:0001841	decreased level of surface class I molecules	11	7	72	22.3	1e-12	3.1e-11	212	52.8	1010
MP:0008567	decreased interferon-gamma secretion	175	16	10.3	11.8	1.8e-12	5.2e-11	13.8	7.27	24.7
MP:0008559	abnormal interferon-gamma secretion	280	19	7.68	10.7	2.5e-12	6.9e-11	10.3	5.75	17.8
MP:0001844	autoimmune response	404	22	6.16	10	2.9e-12	7.8e-11	8.46	4.89	14.2
MP:0000716	abnormal immune system cell morphology	1949	46	2.67	7.84	3.1e-12	7.8e-11	4.9	3.09	7.82
MP:0005005	abnormal self tolerance	406	22	6.13	9.98	3.3e-12	8e-11	8.41	4.86	14.1
MP:0005000	abnormal immune tolerance	414	22	6.01	9.85	4.8e-12	1.1e-10	8.23	4.76	13.8
