name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	21	3.43	6.21	5.7e-07	0.00038	4.11	2.41	6.73
R-HSA-72613	Eukaryotic Translation Initiation	119	21	3.2	5.82	1.9e-06	0.00042	3.77	2.22	6.14
R-HSA-72737	Cap-dependent Translation Initiation	119	21	3.2	5.82	1.9e-06	0.00042	3.77	2.22	6.14
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	20	3.23	5.75	2.7e-06	0.00046	3.82	2.21	6.3
R-HSA-112315	Transmission across Chemical Synapses	224	30	2.43	5.21	5.5e-06	0.00074	2.74	1.78	4.09
R-HSA-72689	Formation of a pool of free 40S subunits	101	18	3.23	5.44	8.8e-06	0.00099	3.8	2.13	6.44
R-HSA-392499	Metabolism of proteins	1907	144	1.37	4.31	2e-05	0.0019	1.54	1.25	1.88
R-HSA-192823	Viral mRNA Translation	89	16	3.26	5.17	2.5e-05	0.0021	3.83	2.07	6.7
R-HSA-209560	NF-kB is activated and signals survival	13	6	8.36	6.42	3.4e-05	0.0023	14.8	4.09	51.7
R-HSA-199991	Membrane Trafficking	599	57	1.72	4.41	3.3e-05	0.0023	1.89	1.39	2.53
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	16	3.12	4.95	4.4e-05	0.0027	3.63	1.96	6.33
R-HSA-4420097	VEGFA-VEGFR2 Pathway	95	16	3.05	4.85	5.7e-05	0.0029	3.54	1.91	6.16
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	16	3.05	4.85	5.7e-05	0.0029	3.54	1.91	6.16
R-HSA-5653656	Vesicle-mediated transport	631	58	1.66	4.17	7.5e-05	0.0036	1.82	1.34	2.42
R-HSA-2173793	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	44	10	4.12	5.01	0.00011	0.0049	5.1	2.24	10.6
R-HSA-193639	p75NTR signals via NF-kB	16	6	6.79	5.6	0.00014	0.0058	10.4	3.08	31.6
R-HSA-194138	Signaling by VEGF	103	16	2.81	4.47	0.00015	0.0061	3.21	1.74	5.56
R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR)	56	11	3.56	4.64	2e-04	0.0072	4.25	1.97	8.39
R-HSA-72766	Translation	258	29	2.04	4.07	2e-04	0.0072	2.23	1.45	3.33
R-HSA-5663205	Infectious disease	326	34	1.89	3.94	0.00025	0.0085	2.06	1.38	2.98
R-HSA-1227986	Signaling by ERBB2	49	10	3.7	4.57	0.00028	0.0086	4.45	1.97	9.13
