name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0002206	abnormal CNS synaptic transmission	653	19	3.03	5.3	1e-05	0.006	3.66	2.07	6.2
MP:0003635	abnormal synaptic transmission	740	19	2.68	4.68	5.9e-05	0.017	3.19	1.8	5.39
MP:0008294	abnormal adrenal gland zona fasciculata morphology	18	3	17.4	6.84	0.00063	0.039	21.3	3.88	77.4
MP:0004101	abnormal brain interneuron morphology	42	4	9.93	5.71	0.00067	0.039	11.3	2.87	32.5
MP:0002912	abnormal excitatory postsynaptic potential	108	6	5.79	4.93	0.00057	0.039	6.44	2.25	15.1
MP:0008143	abnormal dendrite morphology	198	8	4.21	4.5	6e-04	0.039	4.68	1.93	9.85
MP:0002062	abnormal associative learning	290	10	3.6	4.42	0.00044	0.039	4.03	1.84	7.91
MP:0002063	abnormal learning/memory/conditioning	664	16	2.51	3.98	0.00051	0.039	2.89	1.56	5.05
MP:0014114	abnormal cognition	665	16	2.51	3.97	0.00051	0.039	2.88	1.56	5.04
MP:0003633	abnormal nervous system physiology	1903	32	1.75	3.63	0.00051	0.039	2.2	1.37	3.46
MP:0001961	abnormal reflex	767	17	2.31	3.73	0.00086	0.045	2.66	1.46	4.58
MP:0008106	decreased amacrine cell number	24	3	13	5.81	0.0015	0.05	15.2	2.85	52.3
MP:0001344	blepharoptosis	25	3	12.5	5.67	0.0017	0.05	14.5	2.73	49.7
MP:0001900	impaired synaptic plasticity	47	4	8.87	5.32	0.001	0.05	10	2.55	28.4
MP:0008547	abnormal neocortex morphology	52	4	8.02	5	0.0015	0.05	8.96	2.29	25.3
MP:0003367	increased circulating glucocorticoid level	56	4	7.45	4.76	0.002	0.05	8.26	2.12	23.2
MP:0001745	increased circulating corticosterone level	56	4	7.45	4.76	0.002	0.05	8.26	2.12	23.2
MP:0005345	abnormal circulating corticosterone level	90	5	5.79	4.5	0.0017	0.05	6.37	1.97	16.1
MP:0003366	abnormal circulating glucocorticoid level	93	5	5.61	4.39	0.0019	0.05	6.15	1.9	15.5
MP:0004948	abnormal neuronal precursor proliferation	95	5	5.49	4.33	0.0021	0.05	6.02	1.86	15.1
MP:0001898	abnormal long term depression	95	5	5.49	4.33	0.0021	0.05	6.02	1.86	15.1
MP:0005116	abnormal circulating pituitary hormone level	182	7	4.01	4.04	0.0018	0.05	4.4	1.69	9.66
MP:0001463	abnormal spatial learning	234	8	3.56	3.91	0.0018	0.05	3.92	1.62	8.22
MP:0002207	abnormal long term potentiation	237	8	3.52	3.87	0.0019	0.05	3.86	1.59	8.11
MP:0001399	hyperactivity	475	12	2.63	3.6	0.0018	0.05	2.94	1.44	5.48
