name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0200134	Epileptic encephalopathy	64	12	4.57	5.96	7.5e-06	0.01	5.79	2.74	11.3
HP:0001151	Impaired horizontal smooth pursuit	31	8	6.29	6.12	2.3e-05	0.011	8.54	3.24	20.2
HP:0025270	Abnormality of esophagus physiology	301	28	2.27	4.76	2.2e-05	0.011	2.73	1.71	4.25
HP:0002510	Spastic tetraplegia	87	13	3.64	5.16	4e-05	0.012	4.41	2.19	8.27
HP:0001257	Spasticity	491	38	1.89	4.38	4.4e-05	0.012	2.3	1.53	3.42
HP:0001311	Abnormal nervous system electrophysiology	443	35	1.93	4.31	6.3e-05	0.015	2.33	1.52	3.49
HP:0100851	Abnormal emotion/affect behavior	484	37	1.86	4.23	7.5e-05	0.015	2.26	1.49	3.36
HP:0001276	Hypertonia	626	44	1.71	4.07	1e-04	0.017	2.1	1.42	3.07
HP:0011097	Epileptic spasms	41	8	4.76	5	2e-04	0.018	5.93	2.32	13.4
HP:0000687	Widely spaced teeth	52	9	4.22	4.84	0.00021	0.018	5.15	2.16	11
HP:0007359	Focal seizures	87	12	3.36	4.61	0.00018	0.018	3.99	1.92	7.61
HP:0002069	Generalized tonic-clonic seizures	100	13	3.17	4.55	0.00018	0.018	3.74	1.86	6.95
HP:0002197	Generalized seizures	155	17	2.67	4.41	0.00015	0.018	3.13	1.72	5.4
HP:0002353	EEG abnormality	246	23	2.28	4.3	0.00012	0.018	2.68	1.6	4.31
HP:0001288	Gait disturbance	663	45	1.65	3.87	0.00019	0.018	2.02	1.37	2.94
HP:0100022	Abnormality of movement	1159	68	1.43	3.7	0.00021	0.018	1.87	1.31	2.64
HP:0002015	Dysphagia	227	21	2.25	4.04	0.00029	0.024	2.62	1.53	4.29
HP:0010864	Intellectual disability, severe	198	19	2.34	4.01	0.00037	0.026	2.7	1.54	4.53
HP:0011400	Abnormal CNS myelination	184	18	2.38	3.99	0.00042	0.026	2.75	1.54	4.67
HP:0001268	Mental deterioration	214	20	2.28	3.99	0.00036	0.026	2.64	1.52	4.36
HP:0004305	Involuntary movements	664	44	1.62	3.64	0.00041	0.026	1.95	1.32	2.84
HP:0011804	Abnormality of muscle physiology	1558	84	1.31	3.44	0.00042	0.026	1.8	1.27	2.56
HP:0006813	Hemiclonic seizures	10	4	9.75	5.73	0.00047	0.027	16	3.27	68.2
HP:0002540	Inability to walk	124	14	2.75	4.11	0.00045	0.027	3.19	1.64	5.77
HP:0000009	Functional abnormality of the bladder	219	20	2.23	3.88	0.00049	0.027	2.57	1.48	4.24
HP:0003429	CNS hypomyelination	71	10	3.43	4.28	0.00053	0.028	4.04	1.8	8.18
HP:0100704	Cortical visual impairment	59	9	3.72	4.35	0.00056	0.029	4.42	1.87	9.32
HP:0003487	Babinski sign	239	21	2.14	3.78	0.00059	0.029	2.46	1.44	4.03
HP:0010551	Paraplegia/paraparesis	129	14	2.65	3.94	0.00067	0.032	3.04	1.57	5.5
HP:0001344	Absent speech	148	15	2.47	3.78	9e-04	0.04	2.83	1.49	5.01
HP:0012447	Abnormal myelination	281	23	2	3.6	0.00088	0.04	2.29	1.37	3.67
HP:0011153	Focal motor seizures	12	4	8.12	5.11	0.001	0.043	12	2.61	45.3
HP:0002266	Focal clonic seizures	12	4	8.12	5.11	0.001	0.043	12	2.61	45.3
HP:0006808	Cerebral hypomyelination	41	7	4.16	4.21	0.0012	0.043	5	1.84	11.7
HP:0005484	Postnatal microcephaly	65	9	3.38	4	0.0011	0.043	3.94	1.68	8.24
HP:0001258	Spastic paraplegia	91	11	2.95	3.89	0.0011	0.043	3.4	1.59	6.6
HP:0003477	Peripheral axonal neuropathy	79	10	3.09	3.88	0.0013	0.043	3.56	1.6	7.16
HP:0010550	Paraplegia	93	11	2.88	3.81	0.0013	0.043	3.31	1.55	6.43
HP:0002020	Gastroesophageal reflux	107	12	2.73	3.77	0.0012	0.043	3.13	1.52	5.91
HP:0002079	Hypoplasia of the corpus callosum	287	23	1.95	3.49	0.0012	0.043	2.23	1.34	3.58
HP:0012639	Abnormality of nervous system morphology	2000	100	1.22	3.08	0.0012	0.043	1.75	1.21	2.58
HP:0000301	Abnormality of facial musculature	188	17	2.2	3.51	0.0015	0.049	2.5	1.38	4.28
