name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
DOID:7148	rheumatoid arthritis	498	34	2.85	6.7	1.7e-08	6.6e-06	3.48	2.29	5.17
DOID:848	arthritis	649	38	2.44	6.04	1.3e-07	2.6e-05	2.98	2	4.35
DOID:3342	bone inflammation disease	686	38	2.31	5.66	5.5e-07	4.1e-05	2.79	1.87	4.07
DOID:0080001	bone disease	833	43	2.15	5.55	5.8e-07	4.1e-05	2.63	1.8	3.78
DOID:65	connective tissue disease	1050	50	1.98	5.42	6.2e-07	4.1e-05	2.47	1.73	3.49
DOID:0050117	disease by infectious agent	1330	59	1.85	5.39	4.5e-07	4.1e-05	2.37	1.69	3.3
DOID:17	musculoskeletal system disease	1239	55	1.85	5.17	1.3e-06	7.5e-05	2.32	1.64	3.25
DOID:0014667	disease of metabolism	1280	56	1.82	5.11	1.7e-06	8.1e-05	2.29	1.62	3.21
DOID:655	inherited metabolic disorder	363	23	2.64	5.03	1.6e-05	0.00071	3.03	1.84	4.8
DOID:934	viral infectious disease	795	38	1.99	4.66	1.9e-05	0.00076	2.35	1.58	3.42
DOID:3211	lysosomal storage disease	142	13	3.82	5.31	3.3e-05	0.00091	4.36	2.21	7.94
DOID:16	integumentary system disease	595	31	2.17	4.68	2.6e-05	0.00091	2.51	1.63	3.78
DOID:37	skin disease	571	30	2.19	4.65	3.1e-05	0.00091	2.53	1.63	3.82
DOID:1749	squamous cell carcinoma	720	35	2.03	4.56	3.1e-05	0.00091	2.36	1.57	3.48
DOID:0060100	musculoskeletal system cancer	427	24	2.34	4.49	7.4e-05	0.0018	2.66	1.63	4.17
DOID:2237	hepatitis	427	24	2.34	4.49	7.4e-05	0.0018	2.66	1.63	4.17
DOID:299	adenocarcinoma	755	35	1.93	4.25	8.5e-05	0.0019	2.23	1.48	3.29
DOID:8574	lichen disease	63	8	5.29	5.37	0.00012	0.0021	6.16	2.49	13.3
DOID:9201	lichen planus	63	8	5.29	5.37	0.00012	0.0021	6.16	2.49	13.3
DOID:201	connective tissue cancer	358	21	2.44	4.4	0.00012	0.0021	2.75	1.63	4.44
DOID:1909	melanoma	706	33	1.95	4.16	0.00012	0.0021	2.24	1.47	3.32
DOID:178	vascular disease	1088	45	1.72	4.07	0.00011	0.0021	2.03	1.4	2.9
DOID:10223	dermatomyositis	34	6	7.35	5.82	0.00013	0.0022	8.99	3	22.5
DOID:0050828	artery disease	931	40	1.79	4.06	0.00013	0.0022	2.08	1.41	3.02
DOID:0060072	benign neoplasm	563	28	2.07	4.16	0.00015	0.0024	2.35	1.5	3.59
DOID:438	autoimmune disease of the nervous system	54	7	5.4	5.09	0.00028	0.0042	6.27	2.36	14.3
DOID:437	myasthenia gravis	40	6	6.25	5.22	0.00034	0.0049	7.4	2.5	18.2
DOID:439	neuromuscular junction disease	41	6	6.1	5.13	0.00039	0.0053	7.19	2.44	17.6
DOID:184	bone cancer	230	15	2.72	4.15	0.00039	0.0053	3.02	1.62	5.25
DOID:440	neuromuscular disease	76	8	4.39	4.65	0.00044	0.0057	4.97	2.03	10.6
DOID:1883	hepatitis C	233	15	2.68	4.1	0.00045	0.0057	2.97	1.6	5.17
DOID:3118	hepatobiliary disease	637	29	1.9	3.72	0.00052	0.0063	2.14	1.37	3.24
DOID:409	liver disease	609	28	1.92	3.71	0.00056	0.0066	2.15	1.37	3.28
DOID:3347	osteosarcoma	214	14	2.73	4.02	0.00059	0.0068	3.01	1.58	5.33
DOID:0060158	acquired metabolic disease	1078	42	1.62	3.49	0.00072	0.008	1.86	1.27	2.68
DOID:0060084	cell type benign neoplasm	502	24	1.99	3.62	0.00084	0.0091	2.22	1.36	3.47
DOID:12140	Chagas disease	19	4	8.77	5.32	0.00094	0.0099	11.1	2.65	35.2
DOID:332	amyotrophic lateral sclerosis	153	11	3	3.91	0.0011	0.011	3.3	1.58	6.25
