name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0008063	Aplasia/Hypoplasia of the lens	38	3	39.6	10.7	4e-05	0.0059	73.6	10.4	451
HP:0000692	Misalignment of teeth	287	5	8.74	6.11	6.5e-05	0.0059	28.5	4.64	298
HP:0011220	Prominent forehead	189	4	10.6	6.07	0.00025	0.013	23.8	4	164
HP:0100729	Large face	198	4	10.1	5.91	3e-04	0.013	22.7	3.81	156
HP:0011338	Abnormality of mouth shape	235	4	8.53	5.34	0.00058	0.013	18.8	3.17	129
HP:0000639	Nystagmus	771	6	3.9	4.08	0.00063	0.013	21.5	2.6	983
HP:0000486	Strabismus	774	6	3.89	4.07	0.00064	0.013	21.4	2.58	978
HP:0012547	Abnormal involuntary eye movements	779	6	3.86	4.05	0.00067	0.013	21.2	2.56	970
HP:0000549	Abnormal conjugate eye movement	793	6	3.79	4	0.00074	0.013	20.7	2.5	948
HP:0000496	Abnormality of eye movement	1200	7	2.92	3.67	0.00054	0.013	Inf	2.78	Inf
HP:0000678	Dental crowding	108	3	13.9	6.1	0.00091	0.014	24.2	3.5	145
HP:0008062	Aplasia/Hypoplasia affecting the anterior segment of the eye	110	3	13.7	6.04	0.00096	0.014	23.7	3.43	142
HP:0012622	Chronic kidney disease	117	3	12.9	5.83	0.0011	0.016	22.2	3.22	133
HP:0000194	Open mouth	135	3	11.1	5.37	0.0017	0.018	19.1	2.77	114
HP:0008056	Aplasia/Hypoplasia affecting the eye	323	4	6.21	4.39	0.002	0.018	13.3	2.24	91
HP:0008050	Abnormality of the palpebral fissures	566	5	4.43	3.98	0.0017	0.018	13.1	2.14	138
HP:0000925	Abnormality of the vertebral column	935	6	3.22	3.54	0.0019	0.018	16.6	2.01	762
HP:0001263	Global developmental delay	946	6	3.18	3.51	0.002	0.018	16.4	1.98	750
HP:0000153	Abnormality of the mouth	1389	7	2.53	3.27	0.0015	0.018	Inf	2.21	Inf
