query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0171	5	1452	4	0.003	0.8	GO:2000189	BP	140	positive regulation of cholesterol homeostasis	1	NR1H3,HNF4A,NPC1,SEC24A
2	1	TRUE	0.0473	11	1452	5	0.003	0.455	GO:0090197	BP	151	positive regulation of chemokine secretion	1	ALOX8,IL33,IL4RA,MBP,CHIA1
3	1	TRUE	0.034	173	1452	26	0.018	0.15	GO:0060828	BP	54	regulation of canonical Wnt signaling pathway	1	WNT9A,SOX9,IFT20,GPRC5B,FUZ,NKX2-5,WNT11,G3BP1,GLI3,WNT5A,CSNK1D,SOX17,NOTCH1,FERMT1,LEF1,SFRP2,DKK2,WNT7A,CAPRIN2,FAM53B,SOX10,ASPM,TRPM4,RBPJ,LATS1,PPP2R3A
4	1	TRUE	0.0432	96	1452	17	0.012	0.177	GO:0090090	BP	54	negative regulation of canonical Wnt signaling pathway	1	WNT9A,SOX9,FUZ,NKX2-5,WNT11,G3BP1,GLI3,WNT5A,SOX17,NOTCH1,FERMT1,LEF1,SFRP2,DKK2,SOX10,LATS1,PPP2R3A
5	1	TRUE	0.047	16	1452	6	0.004	0.375	GO:0002830	BP	147	positive regulation of type 2 immune response	1	GATA3,CD74,IL33,IL6,IL4RA,IDO1
6	1	TRUE	0.00599	1544	1452	155	0.107	0.1	GO:0008283	BP	40	cell proliferation	1	WNT9A,FAP,SOX9,IFT20,CNN1,HCK,CD79A,MAP3K11,CNN2,PGF,POU1F1,PAX3,VAX1,TEK,FUZ,CSF1,STC1,PTGDS,NKX2-5,GATA3,WNT11,SLC25A5,CD34,CD274,ETV4,MMP9,IFT52,HNF4A,ERBB3,IKZF3,DERL2,SPARC,CDK1,POC1B,KITL,E2F7,APPL2,RAB10,ALOX8,ESR2,GLI3,CTSL,TERT,BMPR1A,ANXA7,WNT5A,GRHL2,ZFPM2,WNT7B,VDR,HES1,APOD,HSF1,SCRIB,NDE1,TFRC,CDKN1A,TNFRSF21,CYP1B1,LIMS2,MEGF10,CD74,IL33,IL6,SOX17,CXCR2,IGFBP5,GPR37L1,GLUL,MCM10,DDR2,NOTCH1,PAX6,FERMT1,IL21,JTB,IL6RA,CHRNB2,VCAM1,LARP7,LEF1,SFRP2,LMNA,FGR,TRP73,SLC35F6,REST,NCOR2,UNCX,MAD1L1,WNT16,EPHA1,GKN3,WNT7A,FADD,CD40LG,MSN,GRPR,PLXNB3,GAS6,IDO1,FGFR1,BRD7,SMAD1,TXNL4B,PGR,CDH5,CHEK1,SOX10,HSF4,ASPM,FOXJ1,SIDT2,SHC4,HPSE,TWIST1,SPRY1,LARP1,NME1,PTGER2,SERPINF2,HOXA5,TRPM4,JARID2,RREB1,RBPJ,UFL1,SIX5,SOX15,STX3,GNL3,GUCY2C,HILPDA,EMX2,NKX2-6,IL20RB,CDKN2A,4930503L19RIK,PID1,FAT4,MSX1,IGF2,BMPR1B,PBX1,CKLF,CXCL2,NKX2-9,PTH,INTU,DPH1,COL4A3,HOXA3,BTC,LRRC32,IGHD
7	1	TRUE	0.0166	1234	1452	125	0.086	0.101	GO:0042127	BP	40	regulation of cell proliferation	1	WNT9A,FAP,SOX9,CNN1,HCK,CNN2,PGF,POU1F1,PAX3,VAX1,TEK,FUZ,CSF1,PTGDS,NKX2-5,GATA3,WNT11,SLC25A5,CD274,ETV4,MMP9,IFT52,HNF4A,ERBB3,IKZF3,DERL2,SPARC,KITL,E2F7,ALOX8,ESR2,GLI3,CTSL,TERT,BMPR1A,WNT5A,ZFPM2,WNT7B,VDR,HES1,APOD,HSF1,TFRC,CDKN1A,TNFRSF21,CYP1B1,LIMS2,CD74,IL6,SOX17,CXCR2,IGFBP5,GPR37L1,DDR2,NOTCH1,PAX6,FERMT1,IL21,JTB,IL6RA,CHRNB2,VCAM1,LEF1,SFRP2,LMNA,FGR,TRP73,SLC35F6,REST,MAD1L1,EPHA1,GKN3,WNT7A,FADD,CD40LG,GRPR,PLXNB3,GAS6,IDO1,FGFR1,BRD7,SMAD1,TXNL4B,PGR,CDH5,CHEK1,SOX10,HSF4,ASPM,FOXJ1,SHC4,HPSE,SPRY1,NME1,PTGER2,SERPINF2,HOXA5,TRPM4,JARID2,RREB1,RBPJ,UFL1,SIX5,SOX15,STX3,GNL3,GUCY2C,HILPDA,NKX2-6,IL20RB,CDKN2A,4930503L19RIK,PID1,MSX1,IGF2,BMPR1B,PBX1,CXCL2,NKX2-9,PTH,INTU,HOXA3,BTC,LRRC32,IGHD
8	1	TRUE	0.035	10	1452	5	0.003	0.5	GO:0009081	BP	68	branched-chain amino acid metabolic process	1	ALDH6A1,BCAT1,BCKDK,BCKDHB,GHR
9	1	TRUE	0.047	97	1452	17	0.012	0.175	GO:0002698	BP	124	negative regulation of immune effector process	1	THOC1,IL33,RABGEF1,IL4RA,IL13RA2,NLRX1,FOXJ1,TRAF3IP1,MILL2,MUL1,PGLYRP3,IL20RB,SERPINB3A,PPM1B,ZFP35,KLRB1B,PGLYRP2
10	1	TRUE	0.0113	785	1452	87	0.06	0.111	GO:0040007	BP	9	growth	1	SOX9,POU1F1,CTR9,CSF1,STC1,NKX2-5,GATA3,WNT11,HNF4A,DERL2,TRPV2,GJE1,ARID5B,PNPT1,ALOX8,GLI3,NDUFS6,PDE4D,BMPR1A,EXTL3,WNT5A,NIPBL,GRHL2,ZFPM2,COL14A1,WNT7B,APOD,HSF1,CDKN1A,APBA1,SOX17,CREB1,IGFBP5,DDR2,NOTCH1,CHRNA1,LEF1,SFRP2,P3H1,MTOR,TRP73,APBB2,PLXNA1,WNT7A,CAPRIN2,APBA2,PLXNB3,PSMD10,FGFR1,SMAD1,CHEK1,SOX10,DNM2,SPG11,ASPM,DCBLD2,RMI1,NDUFA13,SPRY1,CLIC4,CDKN2AIP,HOXA5,GOLGA4,RBPJ,LATS1,MUL1,SOX15,ACACB,PGLYRP3,TMEM108,PPP2R3A,GPR149,CDKN2A,N6AMT1,MSX1,IGF2,NDNF,BMPR1B,GHR,SYT17,HTRA2,ETNK2,OSGIN1,UBTFL1,FOXS1,PGLYRP2,CCDC85B
