name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-109606	Intrinsic Pathway for Apoptosis	40	5	9.34	6.16	0.00018	0.004	10.9	3.28	28.5
R-HSA-109581	Apoptosis	108	8	5.54	5.52	9.6e-05	0.004	6.21	2.55	13.1
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	8	5.34	5.38	0.00012	0.004	5.96	2.46	12.6
R-HSA-5357801	Programmed Cell Death	115	8	5.2	5.27	0.00015	0.004	5.8	2.39	12.2
R-HSA-72766	Translation	258	13	3.77	5.24	4e-05	0.004	4.22	2.16	7.63
R-HSA-72613	Eukaryotic Translation Initiation	119	8	5.02	5.14	0.00019	0.004	5.58	2.3	11.7
R-HSA-72737	Cap-dependent Translation Initiation	119	8	5.02	5.14	0.00019	0.004	5.58	2.3	11.7
R-HSA-72689	Formation of a pool of free 40S subunits	101	7	5.18	4.92	4e-04	0.0075	5.74	2.2	12.6
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	7	4.71	4.58	7e-04	0.012	5.18	1.99	11.4
R-HSA-8948751	Regulation of PTEN stability and activity	69	5	5.41	4.29	0.0023	0.034	5.94	1.84	14.9
R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	72	5	5.19	4.15	0.0027	0.034	5.67	1.76	14.2
R-HSA-5576891	Cardiac conduction	139	7	3.76	3.82	0.0026	0.034	4.07	1.57	8.86
R-HSA-392499	Metabolism of proteins	1907	39	1.53	2.99	0.003	0.035	1.76	1.18	2.59
