name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-192823	Viral mRNA Translation	89	10	6.05	6.58	5.5e-06	0.00057	7.01	3.18	13.9
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	10	5.79	6.38	8.2e-06	0.00057	6.67	3.03	13.2
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	10	5.67	6.29	9.9e-06	0.00057	6.51	2.96	12.8
R-HSA-168254	Influenza Infection	154	13	4.54	6.1	5.5e-06	0.00057	5.16	2.63	9.34
R-HSA-5663205	Infectious disease	326	19	3.14	5.4	9.8e-06	0.00057	3.53	2.04	5.78
R-HSA-199991	Membrane Trafficking	599	28	2.52	5.27	5.3e-06	0.00057	2.87	1.83	4.36
R-HSA-168255	Influenza Life Cycle	143	12	4.52	5.83	1.3e-05	0.00061	5.1	2.52	9.45
R-HSA-5653656	Vesicle-mediated transport	631	28	2.39	4.96	1.4e-05	0.00061	2.71	1.73	4.11
R-HSA-72689	Formation of a pool of free 40S subunits	101	10	5.33	6.02	1.7e-05	0.00066	6.08	2.77	11.9
R-HSA-4086400	PCP/CE pathway	89	9	5.44	5.79	3.8e-05	0.0011	6.19	2.69	12.6
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	10	4.85	5.61	3.9e-05	0.0011	5.47	2.5	10.7
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	10	4.81	5.57	4.2e-05	0.0011	5.42	2.48	10.6
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	11	4.45	5.51	3.6e-05	0.0011	5	2.39	9.48
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	10	4.68	5.46	5.3e-05	0.0012	5.26	2.41	10.3
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	10	4.68	5.46	5.3e-05	0.0012	5.26	2.41	10.3
R-HSA-3858494	Beta-catenin independent WNT signaling	137	11	4.32	5.39	4.7e-05	0.0012	4.84	2.31	9.17
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	10	4.56	5.35	6.6e-05	0.0012	5.11	2.34	9.99
R-HSA-72613	Eukaryotic Translation Initiation	119	10	4.52	5.32	7.1e-05	0.0012	5.06	2.32	9.89
