name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa00480	Glutathione metabolism	54	3	11.2	5.31	0.0023	0.021	12.8	2.43	43.4
path:hsa05221	Acute myeloid leukemia	55	3	11	5.25	0.0025	0.021	12.6	2.39	42.5
path:hsa05223	Non-small cell lung cancer	58	3	10.4	5.09	0.0029	0.021	11.9	2.26	40.1
path:hsa04141	Protein processing in endoplasmic reticulum	165	5	6.1	4.69	0.0012	0.021	7.19	2.14	19.2
path:hsa05214	Glioma	64	3	9.44	4.79	0.0038	0.023	10.7	2.04	35.9
path:hsa05220	Chronic myeloid leukemia	71	3	8.51	4.49	0.0051	0.025	9.61	1.83	32.1
path:hsa04540	Gap junction	88	3	6.86	3.91	0.0092	0.029	7.67	1.47	25.4
path:hsa01522	Endocrine resistance	95	3	6.36	3.72	0.011	0.029	7.08	1.36	23.4
path:hsa04713	Circadian entrainment	96	3	6.29	3.69	0.012	0.029	7	1.34	23.1
path:hsa04915	Estrogen signaling pathway	98	3	6.16	3.64	0.012	0.029	6.85	1.32	22.6
path:hsa05034	Alcoholism	180	4	4.47	3.34	0.012	0.029	5.04	1.27	14.6
path:hsa04062	Chemokine signaling pathway	185	4	4.35	3.27	0.013	0.029	4.9	1.24	14.2
path:hsa05200	Pathways in cancer	395	6	3.06	2.98	0.012	0.029	3.55	1.19	8.85
path:hsa04660	T cell receptor signaling pathway	103	3	5.86	3.51	0.014	0.03	6.51	1.25	21.5
path:hsa04725	Cholinergic synapse	112	3	5.39	3.31	0.018	0.033	5.96	1.15	19.6
path:hsa04726	Serotonergic synapse	112	3	5.39	3.31	0.018	0.033	5.96	1.15	19.6
path:hsa04724	Glutamatergic synapse	114	3	5.3	3.27	0.018	0.033	5.85	1.13	19.2
path:hsa04380	Osteoclast differentiation	127	3	4.76	3.02	0.025	0.041	5.23	1.01	17.2
path:hsa04728	Dopaminergic synapse	130	3	4.65	2.97	0.026	0.041	5.1	0.984	16.7
path:hsa04371	Apelin signaling pathway	137	3	4.41	2.85	0.03	0.044	4.83	0.932	15.8
path:hsa04261	Adrenergic signaling in cardiomyocytes	144	3	4.19	2.74	0.034	0.044	4.59	0.885	15
path:hsa05161	Hepatitis B	144	3	4.19	2.74	0.034	0.044	4.59	0.885	15
path:hsa05224	Breast cancer	144	3	4.19	2.74	0.034	0.044	4.59	0.885	15
path:hsa04723	Retrograde endocannabinoid signaling	148	3	4.08	2.68	0.036	0.045	4.46	0.861	14.6
path:hsa04921	Oxytocin signaling pathway	152	3	3.97	2.62	0.039	0.047	4.33	0.837	14.2
