name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0002185	Neurofibrillary tangles	11	6	8.15	6.36	2.9e-05	0.016	17.1	4.31	71.3
HP:0100314	Cerebral inclusion bodies	19	8	6.29	6.19	1.4e-05	0.016	10.4	3.61	28.8
HP:0001031	Subcutaneous lipoma	12	6	7.47	6.01	5.6e-05	0.016	14.3	3.78	53.8
HP:0001956	Truncal obesity	53	13	3.66	5.23	2.9e-05	0.016	4.73	2.29	9.19
HP:0000751	Personality changes	49	12	3.66	5.02	6.1e-05	0.016	4.71	2.2	9.38
HP:0001268	Mental deterioration	214	30	2.09	4.42	5.9e-05	0.016	2.46	1.57	3.74
HP:0001260	Dysarthria	373	45	1.8	4.39	3.8e-05	0.016	2.13	1.47	3.02
HP:0100641	Neoplasm of the adrenal cortex	14	6	6.4	5.42	0.00016	0.018	10.7	3.03	35.5
HP:0000605	Supranuclear gaze palsy	19	7	5.5	5.27	0.00014	0.018	8.34	2.75	23.2
HP:0010535	Sleep apnea	54	12	3.32	4.6	0.00017	0.018	4.14	1.95	8.15
HP:0003487	Babinski sign	239	32	2	4.29	8.3e-05	0.018	2.34	1.52	3.51
HP:0007256	Abnormal pyramidal signs	296	37	1.87	4.18	9.9e-05	0.018	2.18	1.45	3.18
HP:0000729	Autistic behavior	225	30	1.99	4.12	0.00015	0.018	2.31	1.48	3.51
HP:0003808	Abnormal muscle tone	1269	112	1.32	3.8	0.00012	0.018	1.67	1.27	2.19
HP:0002167	Neurological speech impairment	785	76	1.45	3.8	0.00017	0.018	1.73	1.28	2.32
HP:0100022	Abnormality of movement	1159	104	1.34	3.79	0.00013	0.018	1.67	1.26	2.2
HP:0012443	Abnormality of brain morphology	1687	141	1.25	3.79	9.6e-05	0.018	1.68	1.27	2.22
HP:0100631	Neoplasm of the adrenal gland	26	8	4.6	4.93	0.00019	0.02	6.37	2.37	15.6
HP:0001347	Hyperreflexia	560	58	1.55	3.78	0.00023	0.022	1.81	1.3	2.49
HP:0004305	Involuntary movements	664	66	1.48	3.71	0.00025	0.023	1.75	1.28	2.37
HP:0000726	Dementia	140	21	2.24	4.01	0.00032	0.028	2.6	1.52	4.26
HP:0002529	Neuronal loss in central nervous system	60	12	2.99	4.16	0.00048	0.035	3.62	1.72	7.03
HP:0001337	Tremor	377	42	1.66	3.65	0.00044	0.035	1.91	1.31	2.74
HP:0003011	Abnormality of the musculature	1823	147	1.2	3.37	0.00045	0.035	1.59	1.2	2.12
HP:0002011	Morphological abnormality of the central nervous system	1825	147	1.2	3.35	0.00048	0.035	1.59	1.2	2.11
HP:0001100	Heterochromia iridis	23	7	4.55	4.57	0.00053	0.037	6.25	2.15	16.2
HP:0000303	Mandibular prognathia	198	26	1.96	3.73	0.00055	0.037	2.24	1.39	3.5
HP:0011442	Abnormality of central motor function	1241	107	1.29	3.38	0.00056	0.037	1.58	1.2	2.08
HP:0002071	Abnormality of extrapyramidal motor function	178	24	2.01	3.72	0.00061	0.039	2.3	1.4	3.65
