name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-112316	Neuronal System	356	28	3.77	7.76	1.2e-09	1.9e-07	4.47	2.84	6.79
R-HSA-112315	Transmission across Chemical Synapses	224	18	3.85	6.3	9.7e-07	7.8e-05	4.39	2.5	7.3
R-HSA-416993	Trafficking of GluR2-containing AMPA receptors	17	5	14.1	7.89	1.9e-05	0.001	20	5.46	61.7
R-HSA-212676	Dopamine Neurotransmitter Release Cycle	23	5	10.4	6.6	9.4e-05	0.003	13.3	3.83	37.7
R-HSA-112310	Neurotransmitter release cycle	51	7	6.58	5.83	8.3e-05	0.003	7.68	2.88	17.5
R-HSA-166520	Signalling by NGF	147	11	3.59	4.61	0.00025	0.0067	3.95	1.89	7.44
R-HSA-399719	Trafficking of AMPA receptors	31	5	7.73	5.48	0.00041	0.0074	9.21	2.73	24.7
R-HSA-399721	Glutamate binding, activation of AMPA receptors and synaptic plasticity	31	5	7.73	5.48	0.00041	0.0074	9.21	2.73	24.7
R-HSA-112314	Neurotransmitter receptors and postsynaptic signal transmission	154	11	3.42	4.42	0.00037	0.0074	3.75	1.8	7.07
R-HSA-6794361	Neurexins and neuroligins	34	5	7.05	5.16	0.00064	0.01	8.26	2.47	21.9
R-HSA-1296071	Potassium Channels	99	8	3.87	4.19	0.0011	0.016	4.25	1.76	8.89
R-HSA-177504	Retrograde neurotrophin signalling	11	3	13.1	5.85	0.0013	0.018	17.8	3.02	74.9
R-HSA-210500	Glutamate Neurotransmitter Release Cycle	24	4	7.98	5	0.0014	0.018	9.54	2.35	28.8
R-HSA-5099900	WNT5A-dependent internalization of FZD4	15	3	9.58	4.86	0.0034	0.034	11.9	2.13	44.4
R-HSA-6794362	Protein-protein interactions at synapses	70	6	4.11	3.81	0.0033	0.034	4.5	1.57	10.5
R-HSA-163125	Post-translational modification: synthesis of GPI-anchored proteins	92	7	3.65	3.72	0.0031	0.034	3.96	1.53	8.67
R-HSA-264642	Acetylcholine Neurotransmitter Release Cycle	17	3	8.45	4.49	0.0049	0.047	10.2	1.86	36.8
R-HSA-181429	Serotonin Neurotransmitter Release Cycle	18	3	7.98	4.33	0.0058	0.049	9.5	1.75	33.9
R-HSA-181430	Norepinephrine Neurotransmitter Release Cycle	18	3	7.98	4.33	0.0058	0.049	9.5	1.75	33.9
R-HSA-888590	GABA synthesis, release, reuptake and degradation	19	3	7.56	4.18	0.0068	0.05	8.9	1.65	31.4
R-HSA-390522	Striated Muscle Contraction	36	4	5.32	3.79	0.0064	0.05	5.96	1.52	17
R-HSA-5083635	Defective B3GALTL causes Peters-plus syndrome (PpS)	37	4	5.18	3.72	0.0071	0.05	5.77	1.47	16.5
R-HSA-9006925	Intracellular signaling by second messengers	282	13	2.21	3.01	0.0062	0.05	2.35	1.21	4.18
