name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-166520	Signalling by NGF	147	14	4.33	6.1	4.1e-06	0.00038	4.93	2.58	8.76
R-HSA-422475	Axon guidance	295	21	3.24	5.85	2e-06	0.00038	3.67	2.18	5.87
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	28	2.62	5.48	2.7e-06	0.00038	2.97	1.9	4.48
R-HSA-6806834	Signaling by MET	79	9	5.19	5.6	5.5e-05	0.0038	5.92	2.57	12.1
R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	19	4	9.58	5.61	0.00068	0.027	12.1	2.89	38.3
R-HSA-1643713	Signaling by EGFR in Cancer	19	4	9.58	5.61	0.00068	0.027	12.1	2.89	38.3
R-HSA-5637815	Signaling by Ligand-Responsive EGFR Variants in Cancer	19	4	9.58	5.61	0.00068	0.027	12.1	2.89	38.3
R-HSA-193704	p75 NTR receptor-mediated signalling	90	8	4.05	4.35	0.00079	0.028	4.47	1.84	9.38
R-HSA-204998	Cell death signalling via NRAGE, NRIF and NADE	74	7	4.31	4.28	0.0012	0.036	4.77	1.83	10.5
R-HSA-177929	Signaling by EGFR	40	5	5.69	4.45	0.0017	0.046	6.48	1.96	16.8
R-HSA-8875878	MET promotes cell motility	41	5	5.55	4.38	0.0019	0.046	6.3	1.91	16.3
R-HSA-983189	Kinesins	60	6	4.55	4.14	0.002	0.046	5.05	1.76	11.9
R-HSA-416700	Other semaphorin interactions	14	3	9.75	4.91	0.0032	0.048	12.3	2.19	47
R-HSA-205043	NRIF signals cell death from the nucleus	15	3	9.1	4.71	0.0039	0.048	11.3	2.02	42.2
R-HSA-5637810	Constitutive Signaling by EGFRvIII	15	3	9.1	4.71	0.0039	0.048	11.3	2.02	42.2
R-HSA-5637812	Signaling by EGFRvIII in Cancer	15	3	9.1	4.71	0.0039	0.048	11.3	2.02	42.2
R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	27	4	6.74	4.48	0.0027	0.048	7.86	1.96	23.3
R-HSA-1236394	Signaling by ERBB4	43	5	5.29	4.23	0.0024	0.048	5.97	1.82	15.4
R-HSA-5654696	Downstream signaling of activated FGFR2	30	4	6.07	4.17	0.004	0.048	6.95	1.75	20.3
R-HSA-2428924	IGF1R signaling cascade	47	5	4.84	3.96	0.0035	0.048	5.4	1.65	13.8
R-HSA-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	48	5	4.74	3.89	0.0039	0.048	5.27	1.61	13.5
R-HSA-74751	Insulin receptor signalling cascade	48	5	4.74	3.89	0.0039	0.048	5.27	1.61	13.5
R-HSA-1474244	Extracellular matrix organization	278	14	2.29	3.27	0.0033	0.048	2.45	1.3	4.28
R-HSA-5654687	Downstream signaling of activated FGFR1	31	4	5.87	4.07	0.0045	0.05	6.69	1.69	19.4
R-HSA-5654736	Signaling by FGFR1	50	5	4.55	3.77	0.0046	0.05	5.04	1.54	12.8
R-HSA-1474228	Degradation of the extracellular matrix	119	8	3.06	3.39	0.0046	0.05	3.29	1.37	6.83
