name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-5663205	Infectious disease	326	137	1.85	8.44	2.5e-15	2.8e-12	2.56	2.03	3.22
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	79	2.11	7.77	7.9e-13	4.5e-10	3.2	2.32	4.41
R-HSA-1169091	Activation of NF-kappaB in B cells	66	41	2.73	7.66	7.1e-12	2.7e-09	5.65	3.35	9.72
R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	80	46	2.53	7.45	1.8e-11	4.1e-09	4.67	2.92	7.52
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	126	63	2.2	7.35	1.6e-11	4.1e-09	3.46	2.4	5.01
R-HSA-8953854	Metabolism of RNA	646	217	1.48	6.8	4.6e-11	8.7e-09	1.79	1.51	2.13
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	42	2.57	7.23	7.2e-11	1.2e-08	4.83	2.94	8.01
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	60	37	2.71	7.21	1e-10	1.5e-08	5.54	3.2	9.78
R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	51	33	2.85	7.17	1.7e-10	1.6e-08	6.3	3.44	11.9
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	51	33	2.85	7.17	1.7e-10	1.6e-08	6.3	3.44	11.9
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	38	2.65	7.14	1.5e-10	1.6e-08	5.23	3.07	9.07
R-HSA-5687128	MAPK6/MAPK4 signaling	89	48	2.37	7.05	1.4e-10	1.6e-08	4.04	2.6	6.31
R-HSA-4641258	Degradation of DVL	57	35	2.7	6.98	3.9e-10	3e-08	5.47	3.11	9.81
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	39	2.56	6.95	3.8e-10	3e-08	4.8	2.87	8.11
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	44	2.42	6.91	3.6e-10	3e-08	4.21	2.64	6.76
R-HSA-3858494	Beta-catenin independent WNT signaling	137	64	2.05	6.74	4.4e-10	3.1e-08	3.04	2.13	4.32
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	46	2.35	6.83	5e-10	3.2e-08	3.97	2.53	6.24
R-HSA-453276	Regulation of mitotic cell cycle	86	46	2.35	6.83	5e-10	3.2e-08	3.97	2.53	6.24
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	60	36	2.64	6.91	5.5e-10	3.3e-08	5.16	2.99	9.06
R-HSA-5658442	Regulation of RAS by GAPs	68	39	2.52	6.83	6.9e-10	3.8e-08	4.63	2.78	7.78
R-HSA-176814	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	76	42	2.43	6.79	7.4e-10	3.8e-08	4.26	2.64	6.91
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	55	2.16	6.69	7.3e-10	3.8e-08	3.33	2.25	4.93
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	57	2.12	6.66	8e-10	4e-08	3.23	2.2	4.73
R-HSA-2871837	FCERI mediated NF-kB activation	79	43	2.39	6.75	8.9e-10	4.2e-08	4.12	2.58	6.62
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	51	32	2.76	6.83	1e-09	4.4e-08	5.79	3.18	10.8
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	66	38	2.53	6.77	9.8e-10	4.4e-08	4.67	2.79	7.92
R-HSA-69275	G2/M Transition	195	82	1.85	6.5	1.1e-09	4.4e-08	2.52	1.86	3.39
R-HSA-5607764	CLEC7A (Dectin-1) signaling	96	49	2.24	6.65	1.2e-09	4.7e-08	3.6	2.35	5.5
R-HSA-162909	Host Interactions of HIV factors	128	60	2.06	6.56	1.3e-09	5e-08	3.05	2.11	4.4
R-HSA-6807070	PTEN Regulation	140	64	2.01	6.53	1.3e-09	5e-08	2.91	2.05	4.13
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	33	2.69	6.74	1.5e-09	5.1e-08	5.4	3.03	9.85
