name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-199991	Membrane Trafficking	599	39	2.59	6.44	3.5e-08	6.8e-06	3.01	2.06	4.3
R-HSA-8953854	Metabolism of RNA	646	41	2.52	6.43	3e-08	6.8e-06	2.94	2.03	4.17
R-HSA-5663205	Infectious disease	326	26	3.17	6.4	1.8e-07	1.8e-05	3.63	2.28	5.56
R-HSA-5653656	Vesicle-mediated transport	631	39	2.46	6.07	1.4e-07	1.8e-05	2.84	1.94	4.05
R-HSA-8856828	Clathrin-mediated endocytosis	140	14	3.97	5.69	1.1e-05	0.00086	4.5	2.35	7.98
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	17	2.78	4.51	0.00013	0.0088	3.05	1.72	5.1
R-HSA-162906	HIV Infection	184	14	3.02	4.45	0.00022	0.012	3.32	1.75	5.83
R-HSA-5682910	LGI-ADAM interactions	14	4	11.4	6.23	0.00032	0.014	15.7	3.57	54.9
R-HSA-72766	Translation	258	17	2.62	4.23	0.00028	0.014	2.86	1.61	4.77
R-HSA-109606	Intrinsic Pathway for Apoptosis	40	6	5.96	5.05	0.00045	0.015	6.97	2.37	17
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	10	3.58	4.39	0.00047	0.015	3.95	1.82	7.7
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	10	3.55	4.36	0.00051	0.015	3.91	1.8	7.61
R-HSA-168254	Influenza Infection	154	12	3.1	4.21	5e-04	0.015	3.39	1.69	6.21
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	7	4.41	4.37	0.00098	0.017	4.95	1.88	11
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	8	3.97	4.29	0.00087	0.017	4.41	1.81	9.3
R-HSA-72613	Eukaryotic Translation Initiation	119	10	3.34	4.12	0.00082	0.017	3.66	1.68	7.1
R-HSA-72689	Formation of a pool of free 40S subunits	101	9	3.54	4.12	0.00098	0.017	3.89	1.7	7.84
R-HSA-72737	Cap-dependent Translation Initiation	119	10	3.34	4.12	0.00082	0.017	3.66	1.68	7.1
R-HSA-72163	mRNA Splicing - Major Pathway	183	13	2.82	4	0.00072	0.017	3.07	1.58	5.49
R-HSA-168255	Influenza Life Cycle	143	11	3.06	3.98	0.00095	0.017	3.33	1.6	6.26
R-HSA-195721	Signaling by WNT	314	18	2.28	3.7	0.00097	0.017	2.46	1.41	4.04
R-HSA-68886	M Phase	391	21	2.13	3.68	0.00086	0.017	2.31	1.38	3.66
R-HSA-2132295	MHC class II antigen presentation	124	10	3.2	3.97	0.0011	0.018	3.5	1.61	6.78
R-HSA-72172	mRNA Splicing	191	13	2.7	3.82	0.0011	0.018	2.93	1.51	5.23
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	7	4.15	4.16	0.0014	0.021	4.62	1.76	10.3
