name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-6803157	Antimicrobial peptides	97	8	6.07	5.89	4.9e-05	0.0025	6.87	2.82	14.5
R-HSA-6809371	Formation of the cornified envelope	128	9	5.18	5.58	5.9e-05	0.0025	5.81	2.54	11.7
R-HSA-6805567	Keratinization	212	12	4.17	5.47	3e-05	0.0025	4.68	2.32	8.65
R-HSA-427413	NoRC negatively regulates rRNA expression	60	6	7.36	5.8	0.00015	0.0037	8.39	2.9	20
R-HSA-427359	SIRT1 negatively regulates rRNA expression	62	6	7.12	5.68	0.00019	0.0037	8.09	2.8	19.2
R-HSA-73728	RNA Polymerase I Promoter Opening	62	6	7.12	5.68	0.00019	0.0037	8.09	2.8	19.2
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	63	6	7.01	5.62	2e-04	0.0037	7.95	2.75	18.9
R-HSA-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	66	6	6.69	5.45	0.00026	0.0042	7.55	2.62	17.8
R-HSA-211976	Endogenous sterols	27	4	10.9	6.05	0.00045	0.0053	13	3.22	38.7
R-HSA-212300	PRC2 methylates histones and DNA	72	6	6.14	5.13	0.00042	0.0053	6.86	2.39	16.1
R-HSA-2299718	Condensation of Prophase Chromosomes	73	6	6.05	5.08	0.00045	0.0053	6.75	2.35	15.9
R-HSA-2672351	Stimuli-sensing channels	107	7	4.82	4.66	0.00062	0.0063	5.3	2.04	11.6
R-HSA-212165	Epigenetic regulation of gene expression	108	7	4.77	4.62	0.00065	0.0063	5.25	2.02	11.5
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	109	7	4.73	4.59	0.00069	0.0063	5.2	2	11.4
R-HSA-211859	Biological oxidations	223	10	3.3	4.08	9e-04	0.0077	3.6	1.66	6.97
R-HSA-5625740	RHO GTPases activate PKNs	85	6	5.2	4.56	0.001	0.0082	5.72	2	13.3
R-HSA-5579029	Metabolic disorders of biological oxidation enzymes	35	4	8.41	5.16	0.0012	0.0084	9.62	2.43	27.8
R-HSA-73777	RNA Polymerase I Chain Elongation	89	6	4.96	4.41	0.0013	0.0084	5.44	1.91	12.7
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	90	6	4.91	4.37	0.0014	0.0084	5.38	1.89	12.5
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	90	6	4.91	4.37	0.0014	0.0084	5.38	1.89	12.5
R-HSA-5250924	B-WICH complex positively regulates rRNA expression	90	6	4.91	4.37	0.0014	0.0084	5.38	1.89	12.5
R-HSA-3214847	HATs acetylate histones	93	6	4.75	4.26	0.0016	0.0091	5.19	1.82	12.1
R-HSA-500792	GPCR ligand binding	419	14	2.46	3.58	0.0016	0.0091	2.68	1.41	4.73
R-HSA-3214815	HDACs deacetylate histones	94	6	4.7	4.23	0.0017	0.0092	5.13	1.8	11.9
R-HSA-211897	Cytochrome P450 - arranged by substrate type	66	5	5.58	4.38	0.002	0.0097	6.14	1.89	15.5
R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	96	6	4.6	4.16	0.0019	0.0097	5.02	1.76	11.6
R-HSA-977225	Amyloid fiber formation	99	6	4.46	4.06	0.0022	0.011	4.85	1.71	11.3
R-HSA-189200	Cellular hexose transport	21	3	10.5	5.12	0.0027	0.012	12.3	2.3	43
R-HSA-5578749	Transcriptional regulation by small RNAs	104	6	4.25	3.91	0.0029	0.013	4.6	1.62	10.7
R-HSA-5668914	Diseases of metabolism	105	6	4.21	3.88	0.003	0.013	4.56	1.6	10.5
R-HSA-73854	RNA Polymerase I Promoter Clearance	106	6	4.17	3.85	0.0032	0.013	4.51	1.59	10.4
R-HSA-211945	Phase I - Functionalization of compounds	107	6	4.13	3.82	0.0033	0.013	4.47	1.57	10.3
R-HSA-73864	RNA Polymerase I Transcription	108	6	4.09	3.79	0.0035	0.013	4.42	1.56	10.2
R-HSA-6783783	Interleukin-10 signaling	49	4	6.01	4.13	0.0043	0.016	6.62	1.7	18.5
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	79	5	4.66	3.83	0.0043	0.016	5.05	1.57	12.6
R-HSA-171306	Packaging Of Telomere Ends	51	4	5.77	4.01	0.005	0.017	6.33	1.63	17.7
R-HSA-211000	Gene Silencing by RNA	117	6	3.78	3.54	0.0051	0.017	4.06	1.43	9.36
R-HSA-2559583	Cellular Senescence	194	8	3.04	3.36	0.0049	0.017	3.26	1.36	6.74
R-HSA-2559580	Oxidative Stress Induced Senescence	124	6	3.56	3.37	0.0068	0.022	3.82	1.35	8.78
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	129	6	3.42	3.25	0.0082	0.026	3.66	1.29	8.41
R-HSA-1592389	Activation of Matrix Metalloproteinases	33	3	6.69	3.84	0.0099	0.03	7.4	1.43	24.3
R-HSA-68875	Mitotic Prophase	134	6	3.3	3.14	0.0098	0.03	3.51	1.24	8.07
R-HSA-196071	Metabolism of steroid hormones	34	3	6.5	3.77	0.011	0.032	7.16	1.38	23.4
R-HSA-913709	O-linked glycosylation of mucins	64	4	4.6	3.39	0.011	0.032	4.96	1.29	13.7
R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	320	10	2.3	2.78	0.012	0.033	2.45	1.14	4.72
R-HSA-983712	Ion channel transport	183	7	2.82	2.91	0.012	0.034	2.99	1.16	6.47
R-HSA-5619102	SLC transporter disorders	68	4	4.33	3.23	0.014	0.037	4.65	1.21	12.8
R-HSA-8878171	Transcriptional regulation by RUNX1	236	8	2.5	2.73	0.015	0.04	2.64	1.1	5.46
R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	73	4	4.03	3.05	0.017	0.044	4.31	1.12	11.8
R-HSA-774815	Nucleosome assembly	73	4	4.03	3.05	0.017	0.044	4.31	1.12	11.8
