name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-1640170	Cell Cycle	607	75	2.33	7.98	2.6e-12	1.3e-09	2.76	2.1	3.59
R-HSA-69278	Cell Cycle, Mitotic	531	60	2.13	6.32	1.6e-08	4.1e-06	2.43	1.8	3.24
R-HSA-68886	M Phase	391	46	2.21	5.8	2.7e-07	4.5e-05	2.51	1.78	3.47
R-HSA-168256	Immune System	1970	149	1.42	4.97	1.2e-06	0.00015	1.64	1.34	2
R-HSA-68877	Mitotic Prometaphase	199	28	2.65	5.56	2.1e-06	0.00021	3.02	1.93	4.58
R-HSA-5685942	HDR through Homologous Recombination (HRR)	67	14	3.93	5.71	8.7e-06	0.00072	4.81	2.45	8.86
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	92	16	3.27	5.19	2.4e-05	0.0017	3.84	2.07	6.7
R-HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	26	8	5.79	5.79	4e-05	0.002	8.02	3	19.5
R-HSA-5633007	Regulation of TP53 Activity	160	22	2.59	4.8	3.7e-05	0.002	2.92	1.76	4.65
R-HSA-69620	Cell Cycle Checkpoints	292	33	2.13	4.63	3.2e-05	0.002	2.35	1.57	3.43
R-HSA-5693579	Homologous DNA Pairing and Strand Exchange	42	10	4.48	5.36	5.2e-05	0.0024	5.65	2.47	11.9
R-HSA-4615885	SUMOylation of DNA replication proteins	43	10	4.38	5.26	6.4e-05	0.0027	5.48	2.4	11.5
R-HSA-8877330	RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	10	5	9.41	6.3	8.4e-05	0.0032	18	4.12	78.3
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	37	9	4.58	5.17	1e-04	0.0037	5.81	2.4	12.7
R-HSA-168271	Transport of Ribonucleoproteins into the Host Nucleus	30	8	5.02	5.22	0.00012	0.0039	6.56	2.51	15.4
R-HSA-2990846	SUMOylation	127	18	2.67	4.48	0.00012	0.0039	3.01	1.71	5.03
R-HSA-168276	NS1 Mediated Effects on Host Pathways	39	9	4.34	4.96	0.00016	0.0043	5.42	2.25	11.8
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	39	9	4.34	4.96	0.00016	0.0043	5.42	2.25	11.8
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	76	13	3.22	4.6	0.00016	0.0043	3.74	1.88	6.93
R-HSA-5693567	HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)	131	18	2.59	4.33	0.00019	0.0046	2.9	1.65	4.85
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	121	17	2.64	4.31	0.00021	0.0051	2.98	1.66	5.04
R-HSA-168253	Host Interactions with Influenza Factors	41	9	4.13	4.76	0.00024	0.0054	5.08	2.12	11
R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	33	8	4.56	4.86	0.00026	0.0056	5.77	2.24	13.3
R-HSA-5693537	Resolution of D-Loop Structures	34	8	4.43	4.74	0.00032	0.0065	5.55	2.16	12.7
R-HSA-5693538	Homology Directed Repair	137	18	2.47	4.11	0.00033	0.0065	2.75	1.57	4.59
R-HSA-8854518	AURKA Activation by TPX2	72	12	3.14	4.31	0.00037	0.0071	3.62	1.76	6.86
R-HSA-177243	Interactions of Rev with host cellular proteins	35	8	4.3	4.64	4e-04	0.0073	5.34	2.09	12.2
R-HSA-5693532	DNA Double-Strand Break Repair	165	20	2.28	3.93	0.00046	0.008	2.51	1.48	4.07
R-HSA-5688426	Deubiquitination	295	30	1.91	3.77	0.00046	0.008	2.08	1.36	3.08
R-HSA-201451	Signaling by BMP	28	7	4.71	4.65	0.00051	0.0085	6	2.15	14.7
R-HSA-5689880	Ub-specific processing proteases	220	24	2.05	3.74	0.00063	0.01	2.24	1.39	3.47
R-HSA-168333	NEP/NS2 Interacts with the Cellular Export Machinery	30	7	4.39	4.41	8e-04	0.012	5.48	1.98	13.3
R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	30	7	4.39	4.41	8e-04	0.012	5.48	1.98	13.3
R-HSA-3700989	Transcriptional Regulation by TP53	365	34	1.75	3.47	0.00098	0.014	1.89	1.27	2.73
R-HSA-168274	Export of Viral Ribonucleoproteins from Nucleus	32	7	4.12	4.18	0.0012	0.015	5.04	1.83	12.1
R-HSA-180910	Vpr-mediated nuclear import of PICs	32	7	4.12	4.18	0.0012	0.015	5.04	1.83	12.1
R-HSA-983189	Kinesins	60	10	3.14	3.93	0.0011	0.015	3.61	1.62	7.26
R-HSA-1169408	ISG15 antiviral mechanism	71	11	2.92	3.84	0.0012	0.015	3.31	1.56	6.41
R-HSA-1169410	Antiviral mechanism by IFN-stimulated genes	71	11	2.92	3.84	0.0012	0.015	3.31	1.56	6.41
R-HSA-159227	Transport of the SLBP independent Mature mRNA	33	7	3.99	4.08	0.0015	0.017	4.85	1.77	11.5
R-HSA-165054	Rev-mediated nuclear export of HIV RNA	33	7	3.99	4.08	0.0015	0.017	4.85	1.77	11.5
R-HSA-168325	Viral Messenger RNA Synthesis	42	8	3.59	3.98	0.0014	0.017	4.24	1.69	9.4
R-HSA-73894	DNA Repair	315	30	1.79	3.39	0.0014	0.017	1.93	1.26	2.85
