name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-5653656	Vesicle-mediated transport	631	16	3.53	5.58	7.6e-06	0.00073	4.33	2.3	7.71
R-HSA-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	200	8	5.56	5.55	8.8e-05	0.0028	6.34	2.59	13.5
R-HSA-199991	Membrane Trafficking	599	14	3.25	4.83	7.6e-05	0.0028	3.86	1.98	7.06
R-HSA-8953897	Cellular responses to external stimuli	493	12	3.39	4.62	0.00018	0.0044	3.93	1.91	7.45
R-HSA-3371556	Cellular response to heat stress	88	5	7.9	5.53	0.00041	0.0066	8.86	2.72	22.5
R-HSA-8856688	Golgi-to-ER retrograde transport	134	6	6.23	5.18	0.00039	0.0066	6.96	2.42	16.4
R-HSA-2262752	Cellular responses to stress	425	10	3.27	4.07	0.00086	0.012	3.7	1.68	7.34
R-HSA-948021	Transport to the Golgi and subsequent modification	186	6	4.49	4.08	0.0021	0.026	4.93	1.72	11.5
R-HSA-5632684	Hedgehog 'on' state	85	4	6.54	4.37	0.0032	0.034	7.16	1.85	19.9
R-HSA-6811438	Intra-Golgi traffic	44	3	9.48	4.8	0.0038	0.036	10.5	2.03	34.1
R-HSA-5358351	Signaling by Hedgehog	148	5	4.7	3.86	0.0042	0.036	5.11	1.58	12.8
R-HSA-199977	ER to Golgi Anterograde Transport	155	5	4.49	3.72	0.0051	0.041	4.87	1.51	12.2
R-HSA-6811434	COPI-dependent Golgi-to-ER retrograde traffic	100	4	5.56	3.9	0.0057	0.042	6.03	1.57	16.7
R-HSA-6807878	COPI-mediated anterograde transport	102	4	5.45	3.85	0.0061	0.042	5.91	1.53	16.3
R-HSA-1280218	Adaptive Immune System	746	12	2.24	2.99	0.0065	0.042	2.51	1.22	4.74
R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR)	56	3	7.45	4.12	0.0075	0.044	8.11	1.58	26
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	59	3	7.07	3.98	0.0087	0.044	7.67	1.5	24.5
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	60	3	6.95	3.94	0.0091	0.044	7.54	1.47	24.1
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	60	3	6.95	3.94	0.0091	0.044	7.54	1.47	24.1
R-HSA-5610787	Hedgehog 'off' state	113	4	4.92	3.57	0.0088	0.044	5.3	1.38	14.6
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	4	4.71	3.45	0.01	0.044	5.07	1.32	13.9
R-HSA-72163	mRNA Splicing - Major Pathway	183	5	3.8	3.25	0.01	0.044	4.09	1.27	10.2
R-HSA-3371453	Regulation of HSF1-mediated heat shock response	68	3	6.14	3.62	0.013	0.045	6.6	1.3	21
R-HSA-9007101	Rab regulation of trafficking	123	4	4.52	3.35	0.012	0.045	4.85	1.27	13.3
R-HSA-2132295	MHC class II antigen presentation	124	4	4.49	3.32	0.012	0.045	4.81	1.25	13.2
R-HSA-72172	mRNA Splicing	191	5	3.64	3.14	0.012	0.045	3.91	1.22	9.76
R-HSA-392499	Metabolism of proteins	1907	22	1.6	2.5	0.013	0.045	1.88	1.08	3.17
