name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0002674	abnormal sperm motility	197	7	9.42	7.35	7.1e-06	0.00093	11.9	4.33	28.3
MP:0004543	abnormal sperm physiology	226	7	8.21	6.75	1.7e-05	0.0011	10.3	3.75	24.5
MP:0009451	abnormal chromosome pairing during meiosis	16	3	49.7	12	2.7e-05	0.0012	66.2	11.6	257
MP:0009452	abnormal synaptonemal complex	20	3	39.8	10.7	5.4e-05	0.0018	50.6	9.08	187
MP:0001924	infertility	856	11	3.41	4.55	2e-04	0.0053	4.55	2.01	9.7
MP:0001925	male infertility	613	9	3.89	4.56	0.00034	0.0063	4.95	2.03	11
MP:0003698	abnormal male reproductive system physiology	893	11	3.27	4.38	0.00029	0.0063	4.34	1.91	9.25
MP:0002675	asthenozoospermia	169	5	7.84	5.52	0.00039	0.0065	9.22	2.76	24.4
MP:0002161	abnormal fertility/fecundity	1395	13	2.47	3.67	0.0011	0.016	3.36	1.55	6.99
MP:0005168	abnormal female meiosis	62	3	12.8	5.75	0.0016	0.017	14.6	2.78	48.7
MP:0001926	female infertility	335	6	4.75	4.3	0.0014	0.017	5.6	1.89	13.9
MP:0002209	decreased germ cell number	466	7	3.98	4.06	0.0015	0.017	4.78	1.75	11.3
MP:0002208	abnormal germ cell morphology	622	8	3.41	3.83	0.0018	0.018	4.16	1.63	9.47
MP:0001931	abnormal oogenesis	148	4	7.17	4.65	0.0022	0.021	8.15	2.06	23.5
MP:0009781	abnormal preimplantation embryo development	78	3	10.2	5.02	0.0031	0.027	11.4	2.2	37.8
MP:0002673	abnormal sperm number	404	6	3.94	3.71	0.0036	0.028	4.6	1.55	11.4
MP:0001919	abnormal reproductive system physiology	1581	13	2.18	3.17	0.0035	0.028	2.89	1.34	6.02
MP:0001929	abnormal gametogenesis	748	8	2.84	3.22	0.0057	0.042	3.4	1.33	7.74
MP:0001130	abnormal ovarian folliculogenesis	100	3	7.95	4.3	0.0062	0.043	8.84	1.7	29
MP:0004806	absent germ cells	204	4	5.2	3.73	0.007	0.043	5.83	1.48	16.7
MP:0001156	abnormal spermatogenesis	608	7	3.05	3.22	0.0067	0.043	3.59	1.32	8.47
MP:0005410	abnormal fertilization	113	3	7.04	3.97	0.0087	0.047	7.78	1.5	25.4
MP:0000358	abnormal cell morphology	1156	10	2.29	2.89	0.0085	0.047	2.83	1.21	6.11
MP:0005389	reproductive system phenotype	1944	14	1.91	2.77	0.008	0.047	2.53	1.19	5.22
