name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa05010	Alzheimer's disease	171	28	2.73	5.78	9e-07	0.00017	3.22	2.04	4.93
path:hsa04261	Adrenergic signaling in cardiomyocytes	144	24	2.78	5.44	4e-06	0.00037	3.27	1.99	5.17
path:hsa04922	Glucagon signaling pathway	102	19	3.1	5.41	7.9e-06	0.00037	3.71	2.1	6.24
path:hsa04728	Dopaminergic synapse	130	22	2.82	5.29	7.9e-06	0.00037	3.31	1.97	5.35
path:hsa04724	Glutamatergic synapse	114	20	2.92	5.23	1.2e-05	0.00037	3.45	1.99	5.71
path:hsa00190	Oxidative phosphorylation	133	22	2.75	5.17	1.2e-05	0.00037	3.22	1.92	5.2
path:hsa05130	Pathogenic Escherichia coli infection	55	13	3.94	5.53	1.6e-05	0.00042	4.97	2.43	9.54
path:hsa04114	Oocyte meiosis	124	20	2.69	4.79	4.2e-05	0.001	3.12	1.81	5.13
path:hsa04066	HIF-1 signaling pathway	99	17	2.86	4.71	7e-05	0.0015	3.34	1.84	5.76
path:hsa04921	Oxytocin signaling pathway	152	22	2.41	4.45	9.6e-05	0.0018	2.74	1.64	4.4
path:hsa04713	Circadian entrainment	96	16	2.78	4.43	0.00017	0.0029	3.22	1.74	5.62
path:hsa00020	Citrate cycle (TCA cycle)	30	8	4.44	4.77	0.00029	0.0045	5.78	2.21	13.6
path:hsa04912	GnRH signaling pathway	92	15	2.71	4.19	0.00034	0.0046	3.13	1.65	5.55
path:hsa04141	Protein processing in endoplasmic reticulum	165	22	2.22	4.01	0.00032	0.0046	2.49	1.49	3.97
path:hsa04137	Mitophagy - animal	65	12	3.07	4.25	0.00041	0.0052	3.62	1.75	6.94
path:hsa04720	Long-term potentiation	67	12	2.98	4.12	0.00055	0.0065	3.49	1.69	6.66
path:hsa05031	Amphetamine addiction	68	12	2.94	4.06	0.00063	0.007	3.43	1.66	6.53
path:hsa05012	Parkinson's disease	142	19	2.23	3.74	0.00078	0.0078	2.49	1.43	4.11
path:hsa05169	Epstein-Barr virus infection	199	24	2.01	3.65	0.00078	0.0078	2.22	1.37	3.46
path:hsa05032	Morphine addiction	91	14	2.56	3.79	0.00096	0.0091	2.91	1.51	5.25
path:hsa04371	Apelin signaling pathway	137	18	2.19	3.55	0.0013	0.012	2.43	1.38	4.06
path:hsa04727	GABAergic synapse	88	13	2.46	3.48	0.0021	0.018	2.77	1.4	5.09
path:hsa05110	Vibrio cholerae infection	50	9	3	3.58	0.0026	0.02	3.49	1.48	7.36
path:hsa04730	Long-term depression	60	10	2.78	3.49	0.0027	0.02	3.18	1.43	6.41
path:hsa04725	Cholinergic synapse	112	15	2.23	3.32	0.0027	0.02	2.48	1.32	4.34
path:hsa05016	Huntington's disease	193	22	1.9	3.2	0.0026	0.02	2.07	1.25	3.29
path:hsa04723	Retrograde endocannabinoid signaling	148	18	2.03	3.19	0.0031	0.022	2.22	1.26	3.7
path:hsa05167	Kaposi's sarcoma-associated herpesvirus infection	173	20	1.93	3.12	0.0035	0.023	2.1	1.23	3.41
path:hsa04144	Endocytosis	260	27	1.73	3.03	0.0035	0.023	1.87	1.19	2.84
path:hsa04721	Synaptic vesicle cycle	63	10	2.64	3.31	0.004	0.025	3	1.35	6.02
path:hsa00270	Cysteine and methionine metabolism	45	8	2.96	3.33	0.0048	0.028	3.43	1.37	7.55
path:hsa05131	Shigellosis	65	10	2.56	3.2	0.005	0.028	2.89	1.3	5.79
path:hsa04971	Gastric acid secretion	75	11	2.44	3.17	0.0048	0.028	2.74	1.29	5.29
path:hsa04070	Phosphatidylinositol signaling system	97	13	2.23	3.09	0.005	0.028	2.47	1.25	4.51
path:hsa04020	Calcium signaling pathway	181	20	1.84	2.9	0.0058	0.031	1.99	1.17	3.23
path:hsa04260	Cardiac muscle contraction	78	11	2.35	3.03	0.0065	0.033	2.61	1.24	5.03
path:hsa04530	Tight junction	170	19	1.86	2.87	0.0062	0.033	2.02	1.17	3.31
path:hsa00510	N-Glycan biosynthesis	49	8	2.72	3.05	0.0081	0.041	3.1	1.24	6.75
path:hsa04022	cGMP-PKG signaling pathway	163	18	1.84	2.74	0.0087	0.042	1.99	1.13	3.3
path:hsa04140	Autophagy - animal	128	15	1.95	2.75	0.0094	0.045	2.12	1.14	3.69
path:hsa04310	Wnt signaling pathway	142	16	1.88	2.67	0.011	0.05	2.03	1.11	3.47
