name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0014134	abnormal embryo morphology	1333	33	3.89	9.13	9.7e-14	6.9e-11	7.73	4.47	13.5
MP:0005380	embryo phenotype	1722	36	3.29	8.42	5.6e-13	2e-10	6.99	4.02	12.4
MP:0008762	embryonic lethality	1763	35	3.12	7.92	7.6e-12	1.8e-09	6.32	3.64	11.1
MP:0002085	abnormal embryonic tissue morphology	987	25	3.98	7.93	3e-10	5.4e-08	6.31	3.59	10.9
MP:0010866	abnormal prenatal body size	862	23	4.2	7.88	7.7e-10	7.8e-08	6.38	3.59	11.1
MP:0006207	embryonic lethality during organogenesis	942	24	4.01	7.79	7.2e-10	7.8e-08	6.2	3.51	10.8
MP:0001672	abnormal embryo development	1018	25	3.86	7.74	5.8e-10	7.8e-08	6.09	3.47	10.6
MP:0004196	abnormal prenatal growth/weight/body size	1147	26	3.56	7.42	1.3e-09	1.1e-07	5.69	3.26	9.85
MP:0001697	abnormal embryo size	709	20	4.44	7.62	5.7e-09	4.5e-07	6.35	3.49	11.2
MP:0002088	abnormal embryonic growth/weight/body size	966	23	3.74	7.21	7.2e-09	5.1e-07	5.61	3.16	9.77
MP:0002151	abnormal neural tube morphology	590	18	4.8	7.63	1.2e-08	8e-07	6.63	3.56	11.9
MP:0011098	embryonic lethality during organogenesis, complete penetrance	751	20	4.19	7.29	1.5e-08	9.1e-07	5.95	3.27	10.5
MP:0003861	abnormal nervous system development	1215	25	3.24	6.69	2.3e-08	1.3e-06	4.96	2.83	8.6
MP:0001730	embryonic growth arrest	302	13	6.77	8.15	3.7e-08	1.9e-06	8.73	4.28	16.7
MP:0001698	decreased embryo size	608	17	4.4	6.93	1.3e-07	6e-06	5.91	3.13	10.7
MP:0002084	abnormal developmental patterning	478	15	4.94	7.07	1.9e-07	8.3e-06	6.44	3.31	11.9
MP:0003720	abnormal neural tube closure	377	13	5.42	7.01	4.9e-07	2.1e-05	6.87	3.38	13.1
MP:0000771	abnormal brain size	343	12	5.5	6.8	1.3e-06	5e-05	6.85	3.28	13.3
MP:0000267	abnormal heart development	377	12	5.01	6.35	3.4e-06	0.00013	6.19	2.96	12
MP:0005076	abnormal cell differentiation	712	16	3.53	5.63	5.9e-06	0.00021	4.56	2.38	8.3
MP:0002152	abnormal brain morphology	1633	25	2.41	5.01	7.3e-06	0.00025	3.48	1.98	6.03
MP:0001718	abnormal visceral yolk sac morphology	219	9	6.46	6.54	8.7e-06	0.00028	7.72	3.29	16.1
MP:0002086	abnormal extraembryonic tissue morphology	663	15	3.56	5.47	1.1e-05	0.00035	4.51	2.32	8.31
MP:0002925	abnormal cardiovascular development	766	16	3.29	5.28	1.5e-05	0.00044	4.2	2.2	7.65
MP:0001695	abnormal gastrulation	369	11	4.69	5.78	1.7e-05	0.00048	5.67	2.63	11.2
MP:0000913	abnormal brain development	780	16	3.23	5.2	1.9e-05	0.00051	4.12	2.15	7.5
MP:0000266	abnormal heart morphology	1397	22	2.48	4.79	2.2e-05	0.00059	3.39	1.9	5.92
MP:0005329	abnormal myocardium layer morphology	457	12	4.13	5.49	2.4e-05	6e-04	5.03	2.41	9.72
MP:0000929	open neural tube	251	9	5.64	5.96	2.6e-05	0.00063	6.67	2.85	13.9
MP:0010545	abnormal heart layer morphology	465	12	4.06	5.41	2.8e-05	0.00065	4.94	2.37	9.54
MP:0001731	abnormal postnatal growth	999	18	2.83	4.91	2.9e-05	0.00065	3.69	1.99	6.59
MP:0001722	pale yolk sac	102	6	9.25	6.7	4.3e-05	0.00095	10.7	3.69	25.8
MP:0002127	abnormal cardiovascular system morphology	1950	26	2.1	4.36	5.5e-05	0.0012	2.99	1.71	5.16
MP:0006208	lethality throughout fetal growth and development	504	12	3.74	5.07	6.2e-05	0.0013	4.53	2.17	8.74
MP:0002108	abnormal muscle morphology	963	17	2.78	4.66	6.7e-05	0.0013	3.54	1.88	6.38
MP:0009937	abnormal neuron differentiation	360	10	4.37	5.21	7.8e-05	0.0015	5.17	2.32	10.4
MP:0001732	postnatal growth retardation	974	17	2.74	4.6	7.7e-05	0.0015	3.49	1.86	6.3
MP:0000783	abnormal forebrain morphology	1011	17	2.64	4.43	0.00012	0.0023	3.35	1.78	6.04
MP:0001780	decreased brown adipose tissue amount	42	4	15	7.26	0.00014	0.0025	17.5	4.4	51.2
MP:0002023	increased B cell derived lymphoma incidence	80	5	9.83	6.34	0.00015	0.0025	11.3	3.42	29.1
MP:0009768	impaired somite development	127	6	7.43	5.84	0.00015	0.0025	8.51	2.93	20.3
MP:0004881	abnormal lung size	182	7	6.05	5.5	0.00014	0.0025	6.95	2.63	15.7
MP:0011091	prenatal lethality, complete penetrance	390	10	4.03	4.89	0.00015	0.0025	4.75	2.13	9.58
MP:0004261	abnormal embryonic neuroepithelium morphology	129	6	7.31	5.78	0.00016	0.0026	8.37	2.88	20
MP:0000952	abnormal CNS glial cell morphology	320	9	4.42	4.99	0.00017	0.0026	5.16	2.21	10.7
MP:0003984	embryonic growth retardation	560	12	3.37	4.63	0.00017	0.0026	4.04	1.94	7.79
MP:0005312	pericardial effusion	133	6	7.09	5.66	0.00019	0.0028	8.1	2.79	19.3
MP:0004057	thin myocardium compact layer	48	4	13.1	6.73	0.00023	0.0034	15.1	3.82	43.8
MP:0013504	increased embryonic tissue cell apoptosis	142	6	6.65	5.42	0.00027	0.0039	7.56	2.61	18
MP:0011094	embryonic lethality before implantation, complete penetrance	143	6	6.6	5.4	0.00028	0.0039	7.5	2.59	17.8
MP:0010630	abnormal cardiac muscle tissue morphology	342	9	4.14	4.73	0.00028	0.0039	4.8	2.06	9.97
MP:0012501	abnormal pericardial cavity morphology	147	6	6.42	5.3	0.00032	0.0043	7.29	2.52	17.3
MP:0013293	embryonic lethality prior to tooth bud stage	788	14	2.79	4.21	0.00032	0.0043	3.39	1.71	6.33
MP:0000774	decreased brain size	281	8	4.48	4.74	0.00037	0.0049	5.14	2.09	11
MP:0009116	abnormal brown fat cell morphology	55	4	11.4	6.21	0.00039	0.0051	13.1	3.31	37.4
MP:0000787	abnormal telencephalon morphology	808	14	2.72	4.11	0.00042	0.0053	3.3	1.67	6.16
MP:0013292	embryonic lethality prior to organogenesis	717	13	2.85	4.13	0.00045	0.0057	3.42	1.69	6.47
