name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0002392	EEG with polyspike wave complexes	11	3	68.4	14.2	8.2e-06	0.00051	117	17.6	585
HP:0011153	Focal motor seizures	12	3	62.7	13.5	1.1e-05	0.00051	103	16	504
HP:0002266	Focal clonic seizures	12	3	62.7	13.5	1.1e-05	0.00051	103	16	504
HP:0010850	EEG with spike-wave complexes	14	3	53.7	12.5	1.8e-05	0.00051	85	13.4	388
HP:0001151	Impaired horizontal smooth pursuit	31	4	32.4	11.1	4.7e-06	0.00051	50.9	11	193
HP:0006808	Cerebral hypomyelination	41	4	24.5	9.56	1.5e-05	0.00051	37.1	8.13	136
HP:0001257	Spasticity	491	9	4.6	5.44	2e-05	0.00051	11.2	3.37	42.9
HP:0001276	Hypertonia	626	10	4.01	5.25	1.5e-05	0.00051	11.7	3.35	51.2
HP:0011400	Abnormal CNS myelination	184	6	8.18	6.33	4e-05	0.00091	14	3.94	46.4
HP:0002373	Febrile seizures	56	4	17.9	8.07	5.2e-05	0.00095	26.4	5.84	95.5
HP:0002079	Hypoplasia of the corpus callosum	287	7	6.11	5.72	4.7e-05	0.00095	11.5	3.41	38.6
HP:0002133	Status epilepticus	62	4	16.2	7.63	7.7e-05	0.0013	23.6	5.25	85
HP:0001263	Global developmental delay	946	11	2.92	4.36	8.2e-05	0.0013	10	2.64	56.1
HP:0010851	EEG with burst suppression	24	3	31.3	9.44	9.7e-05	0.0014	44.7	7.48	187
HP:0010818	Generalized tonic seizures	27	3	27.9	8.86	0.00014	0.0017	39.1	6.6	161
HP:0011146	Dialeptic seizures	71	4	14.1	7.07	0.00013	0.0017	20.4	4.55	72.8
HP:0003429	CNS hypomyelination	71	4	14.1	7.07	0.00013	0.0017	20.4	4.55	72.8
HP:0007105	Infantile encephalopathy	28	3	26.9	8.69	0.00016	0.0018	37.6	6.35	155
HP:0011198	EEG with generalized epileptiform discharges	82	4	12.2	6.51	0.00023	0.002	17.5	3.91	62.2
HP:0002197	Generalized seizures	155	5	8.09	5.71	0.00023	0.002	12.4	3.22	41.7
HP:0007370	Aplasia/Hypoplasia of the corpus callosum	495	8	4.05	4.64	2e-04	0.002	8.23	2.49	28.9
HP:0001273	Abnormality of the corpus callosum	503	8	3.99	4.58	0.00023	0.002	8.08	2.45	28.4
