name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72163	mRNA Splicing - Major Pathway	183	23	7.32	11.4	5.5e-14	9.6e-12	9.33	5.58	15
R-HSA-72172	mRNA Splicing	191	23	7.01	11.1	1.4e-13	1.2e-11	8.88	5.32	14.3
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	25	5.99	10.4	4.2e-13	2.4e-11	7.5	4.6	11.8
R-HSA-8953854	Metabolism of RNA	646	40	3.6	9.05	5.5e-13	2.4e-11	4.62	3.13	6.69
R-HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	33	8	14.1	9.97	6.2e-08	2.2e-06	19.1	7.34	44.6
R-HSA-5693537	Resolution of D-Loop Structures	34	8	13.7	9.8	8e-08	2.3e-06	18.4	7.09	42.6
R-HSA-1640170	Cell Cycle	607	30	2.88	6.31	1.3e-07	3.2e-06	3.39	2.19	5.11
R-HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	26	7	15.7	9.9	2e-07	4.3e-06	21.9	7.67	55.3
R-HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	39	8	11.9	9.05	2.5e-07	4.9e-06	15.4	6.03	35
R-HSA-5693579	Homologous DNA Pairing and Strand Exchange	42	8	11.1	8.66	4.6e-07	8.1e-06	14.1	5.53	31.6
R-HSA-5685942	HDR through Homologous Recombination (HRR)	67	9	7.82	7.4	1.9e-06	3.1e-05	9.31	3.98	19.3
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	37	7	11	8.07	2.6e-06	3.8e-05	13.9	5.06	32.8
R-HSA-5693538	Homology Directed Repair	137	12	5.1	6.39	3.9e-06	5.2e-05	5.83	2.87	10.8
R-HSA-5693532	DNA Double-Strand Break Repair	165	13	4.59	6.14	5e-06	6.2e-05	5.21	2.65	9.43
R-HSA-73894	DNA Repair	315	18	3.33	5.55	7.5e-06	8.7e-05	3.76	2.14	6.24
R-HSA-5693567	HDR through Homologous Recombination (HR) or Single Strand Annealing (SSA)	131	11	4.89	5.92	1.5e-05	0.00016	5.53	2.64	10.5
R-HSA-2468052	Establishment of Sister Chromatid Cohesion	11	4	21.2	8.85	2.5e-05	0.00026	33.4	7.1	133
R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	92	9	5.69	5.98	2.7e-05	0.00026	6.49	2.82	13.2
R-HSA-69473	G2/M DNA damage checkpoint	94	9	5.57	5.89	3.2e-05	3e-04	6.33	2.75	12.9
R-HSA-5693607	Processing of DNA double-strand break ends	97	9	5.4	5.76	4.1e-05	0.00034	6.12	2.66	12.4
R-HSA-69620	Cell Cycle Checkpoints	292	16	3.19	5.02	4.1e-05	0.00034	3.55	1.95	6.06
R-HSA-68877	Mitotic Prometaphase	199	12	3.51	4.73	0.00016	0.0013	3.87	1.92	7.11
R-HSA-3108232	SUMO E3 ligases SUMOylate target proteins	121	9	4.33	4.87	0.00023	0.0017	4.79	2.1	9.66
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	76	7	5.36	5.05	0.00032	0.0022	6.01	2.29	13.3
R-HSA-2990846	SUMOylation	127	9	4.13	4.69	0.00033	0.0022	4.55	1.99	9.14
R-HSA-69278	Cell Cycle, Mitotic	531	21	2.3	4.08	3e-04	0.0022	2.54	1.52	4.07
R-HSA-68886	M Phase	391	17	2.53	4.08	0.00039	0.0026	2.78	1.56	4.65
R-HSA-72187	mRNA 3'-end processing	58	6	6.02	5.07	0.00045	0.0027	6.8	2.35	16.1
R-HSA-5633007	Regulation of TP53 Activity	160	10	3.64	4.45	0.00043	0.0027	3.99	1.84	7.73
R-HSA-2470946	Cohesin Loading onto Chromatin	10	3	17.5	6.89	0.00055	0.0031	24.9	4.12	110
R-HSA-5685939	HDR through MMEJ (alt-NHEJ)	10	3	17.5	6.89	0.00055	0.0031	24.9	4.12	110
R-HSA-69481	G2/M Checkpoints	167	10	3.49	4.28	6e-04	0.0033	3.81	1.76	7.37
R-HSA-109688	Cleavage of Growing Transcript in the Termination Region 	67	6	5.21	4.57	0.00099	0.0051	5.79	2.02	13.6
R-HSA-73856	RNA Polymerase II Transcription Termination	67	6	5.21	4.57	0.00099	0.0051	5.79	2.02	13.6
R-HSA-68884	Mitotic Telophase/Cytokinesis	14	3	12.5	5.68	0.0016	0.0075	15.8	2.81	60.7
R-HSA-69166	Removal of the Flap Intermediate	14	3	12.5	5.68	0.0016	0.0075	15.8	2.81	60.7
R-HSA-3700989	Transcriptional Regulation by TP53	365	15	2.39	3.58	0.0015	0.0075	2.59	1.4	4.46
R-HSA-69183	Processive synthesis on the lagging strand	15	3	11.6	5.45	0.0019	0.009	14.5	2.61	54.4
R-HSA-429914	Deadenylation-dependent mRNA decay	55	5	5.29	4.22	0.0025	0.011	5.86	1.8	14.9
R-HSA-212165	Epigenetic regulation of gene expression	108	7	3.77	3.83	0.0025	0.011	4.09	1.58	8.93
R-HSA-69242	S Phase	138	8	3.37	3.71	0.0026	0.011	3.64	1.51	7.56
