name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-6794361	Neurexins and neuroligins	34	4	11.3	6.18	4e-04	0.019	13.2	3.31	38.3
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	4	7.55	4.81	0.0019	0.019	8.39	2.15	23.6
R-HSA-917977	Transferrin endocytosis and recycling	31	3	9.32	4.75	0.004	0.019	10.5	2.01	34.8
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	8	4.23	4.51	6e-04	0.019	4.66	1.93	9.76
R-HSA-72649	Translation initiation complex formation	58	4	6.64	4.41	0.003	0.019	7.3	1.88	20.4
R-HSA-72702	Ribosomal scanning and start codon recognition	58	4	6.64	4.41	0.003	0.019	7.3	1.88	20.4
R-HSA-917937	Iron uptake and transport	58	4	6.64	4.41	0.003	0.019	7.3	1.88	20.4
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	4	6.53	4.36	0.0032	0.019	7.16	1.85	20
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	8	4.03	4.34	0.00082	0.019	4.43	1.83	9.26
R-HSA-192823	Viral mRNA Translation	89	5	5.41	4.28	0.0023	0.019	5.9	1.83	14.8
R-HSA-72312	rRNA processing	201	8	3.83	4.16	0.0011	0.019	4.19	1.74	8.76
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	5	5.18	4.15	0.0028	0.019	5.63	1.75	14.1
R-HSA-381119	Unfolded Protein Response (UPR)	93	5	5.18	4.15	0.0028	0.019	5.63	1.75	14.1
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	5	5.07	4.08	0.003	0.019	5.51	1.71	13.8
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	6	4.34	3.98	0.0026	0.019	4.71	1.66	10.9
R-HSA-72689	Formation of a pool of free 40S subunits	101	5	4.77	3.9	0.004	0.019	5.16	1.6	12.9
R-HSA-5576891	Cardiac conduction	139	6	4.16	3.84	0.0032	0.019	4.5	1.58	10.4
R-HSA-8856828	Clathrin-mediated endocytosis	140	6	4.13	3.82	0.0033	0.019	4.46	1.57	10.3
R-HSA-168255	Influenza Life Cycle	143	6	4.04	3.75	0.0037	0.019	4.37	1.54	10.1
R-HSA-112316	Neuronal System	356	10	2.7	3.35	0.0038	0.019	2.94	1.35	5.71
R-HSA-6794362	Protein-protein interactions at synapses	70	4	5.5	3.87	0.006	0.022	5.96	1.55	16.5
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	5	4.34	3.62	0.0059	0.022	4.67	1.45	11.6
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	5	4.3	3.6	0.0061	0.022	4.62	1.44	11.5
R-HSA-168254	Influenza Infection	154	6	3.75	3.52	0.0053	0.022	4.04	1.42	9.32
R-HSA-397014	Muscle contraction	201	7	3.35	3.45	0.0049	0.022	3.61	1.4	7.87
R-HSA-5653656	Vesicle-mediated transport	631	14	2.14	3.02	0.0055	0.022	2.34	1.22	4.17
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	5	4.19	3.52	0.0068	0.023	4.5	1.4	11.2
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	5	4.19	3.52	0.0068	0.023	4.5	1.4	11.2
R-HSA-72613	Eukaryotic Translation Initiation	119	5	4.05	3.42	0.0079	0.025	4.34	1.35	10.8
R-HSA-72737	Cap-dependent Translation Initiation	119	5	4.05	3.42	0.0079	0.025	4.34	1.35	10.8
R-HSA-199991	Membrane Trafficking	599	13	2.09	2.82	0.0089	0.027	2.27	1.16	4.11
R-HSA-69231	Cyclin D associated events in G1	44	3	6.56	3.79	0.011	0.03	7.15	1.39	23
R-HSA-69236	G1 Phase	44	3	6.56	3.79	0.011	0.03	7.15	1.39	23
R-HSA-5576892	Phase 0 - rapid depolarisation	46	3	6.28	3.68	0.012	0.033	6.81	1.33	21.8
R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes	49	3	5.89	3.52	0.014	0.039	6.37	1.25	20.3
R-HSA-8953854	Metabolism of RNA	646	13	1.94	2.52	0.016	0.042	2.09	1.07	3.79
R-HSA-936837	Ion transport by P-type ATPases	56	3	5.16	3.2	0.02	0.049	5.52	1.09	17.5
R-HSA-8856825	Cargo recognition for clathrin-mediated endocytosis	100	4	3.85	2.94	0.02	0.049	4.09	1.07	11.1
R-HSA-5663205	Infectious disease	326	8	2.36	2.56	0.02	0.049	2.51	1.05	5.21
