name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-8953854	Metabolism of RNA	646	71	2.09	6.76	1.4e-09	7.6e-07	2.42	1.83	3.16
R-HSA-72766	Translation	258	36	2.66	6.35	6.6e-08	1.8e-05	3.07	2.07	4.43
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	31	2.43	5.31	3.8e-06	0.00071	2.74	1.8	4.06
R-HSA-5576892	Phase 0 - rapid depolarisation	46	10	4.14	5.02	0.00011	0.01	5.09	2.24	10.5
R-HSA-5419276	Mitochondrial translation termination	86	14	3.1	4.6	0.00014	0.01	3.57	1.85	6.45
R-HSA-5368287	Mitochondrial translation	87	14	3.06	4.55	0.00016	0.01	3.53	1.82	6.35
R-HSA-72613	Eukaryotic Translation Initiation	119	17	2.72	4.44	0.00015	0.01	3.07	1.71	5.21
R-HSA-72737	Cap-dependent Translation Initiation	119	17	2.72	4.44	0.00015	0.01	3.07	1.71	5.21
R-HSA-72172	mRNA Splicing	191	23	2.29	4.25	0.00017	0.01	2.54	1.55	3.98
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	16	2.74	4.35	0.00021	0.012	3.1	1.69	5.35
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	16	2.72	4.31	0.00023	0.012	3.07	1.67	5.29
R-HSA-5389840	Mitochondrial translation elongation	84	13	2.95	4.22	4e-04	0.014	3.36	1.69	6.17
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	16	2.65	4.19	0.00032	0.014	2.97	1.62	5.12
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	16	2.65	4.19	0.00032	0.014	2.97	1.62	5.12
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	14	2.81	4.16	0.00041	0.014	3.17	1.65	5.69
R-HSA-72312	rRNA processing	201	23	2.18	3.97	0.00035	0.014	2.39	1.46	3.74
R-HSA-392499	Metabolism of proteins	1907	131	1.31	3.52	0.00039	0.014	1.44	1.16	1.77
R-HSA-72163	mRNA Splicing - Major Pathway	183	21	2.18	3.81	6e-04	0.019	2.39	1.43	3.82
R-HSA-72649	Translation initiation complex formation	58	10	3.28	4.1	0.00078	0.021	3.81	1.71	7.68
R-HSA-72702	Ribosomal scanning and start codon recognition	58	10	3.28	4.1	0.00078	0.021	3.81	1.71	7.68
R-HSA-72689	Formation of a pool of free 40S subunits	101	14	2.64	3.9	0.00077	0.021	2.95	1.54	5.27
R-HSA-212676	Dopamine Neurotransmitter Release Cycle	23	6	4.97	4.48	0.00096	0.023	6.42	2.07	17.2
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	10	3.23	4.04	9e-04	0.023	3.73	1.68	7.51
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	13	2.66	3.79	0.0011	0.024	2.98	1.51	5.43
R-HSA-381119	Unfolded Protein Response (UPR)	93	13	2.66	3.79	0.0011	0.024	2.98	1.51	5.43
R-HSA-210500	Glutamate Neurotransmitter Release Cycle	24	6	4.76	4.34	0.0012	0.025	6.07	1.96	16
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	9	3.36	3.98	0.0012	0.025	3.91	1.67	8.21
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	20	2.09	3.5	0.0014	0.028	2.27	1.34	3.67
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	16	2.29	3.53	0.0016	0.03	2.51	1.38	4.29
R-HSA-112315	Transmission across Chemical Synapses	224	23	1.95	3.4	0.0016	0.03	2.11	1.3	3.3
R-HSA-4641265	Repression of WNT target genes	11	4	6.92	4.63	0.0018	0.033	10.4	2.22	40.9
R-HSA-8856825	Cargo recognition for clathrin-mediated endocytosis	100	13	2.47	3.49	0.0021	0.037	2.74	1.39	4.97
R-HSA-5576893	Phase 2 - plateau phase	27	6	4.23	3.96	0.0023	0.039	5.2	1.71	13.4
R-HSA-192823	Viral mRNA Translation	89	12	2.57	3.5	0.0023	0.039	2.85	1.4	5.32
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	20	1.99	3.26	0.0025	0.04	2.15	1.27	3.47
R-HSA-112308	Presynaptic depolarization and calcium channel opening	12	4	6.35	4.36	0.0027	0.041	9.08	1.99	34
R-HSA-8856828	Clathrin-mediated endocytosis	140	16	2.18	3.3	0.0027	0.041	2.37	1.3	4.04
R-HSA-195253	Degradation of beta-catenin by the destruction complex	81	11	2.59	3.37	0.0032	0.048	2.87	1.36	5.5
R-HSA-168255	Influenza Life Cycle	143	16	2.13	3.2	0.0034	0.048	2.31	1.27	3.94
