name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72689	Formation of a pool of free 40S subunits	101	18	7.44	10.2	2.3e-11	7.3e-09	9.46	5.25	16.2
R-HSA-5663205	Infectious disease	326	31	3.97	8.54	4.1e-11	7.3e-09	4.76	3.1	7.11
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	18	6.77	9.57	1.2e-10	1.2e-08	8.43	4.71	14.4
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	18	6.71	9.51	1.4e-10	1.2e-08	8.34	4.66	14.2
R-HSA-72613	Eukaryotic Translation Initiation	119	18	6.31	9.13	3.9e-10	2.3e-08	7.76	4.34	13.2
R-HSA-72737	Cap-dependent Translation Initiation	119	18	6.31	9.13	3.9e-10	2.3e-08	7.76	4.34	13.2
R-HSA-192823	Viral mRNA Translation	89	15	7.03	8.96	2.5e-09	1.1e-07	8.73	4.58	15.6
R-HSA-72766	Translation	258	25	4.04	7.76	2.4e-09	1.1e-07	4.76	2.95	7.39
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	15	6.73	8.7	4.7e-09	1.9e-07	8.28	4.35	14.8
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	15	6.59	8.57	6.4e-09	2.3e-07	8.07	4.25	14.4
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	20	4.37	7.37	2.9e-08	9.3e-07	5.1	2.98	8.32
R-HSA-168255	Influenza Life Cycle	143	17	4.96	7.47	5e-08	1.5e-06	5.83	3.24	9.93
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	19	4.36	7.16	6.8e-08	1.7e-06	5.07	2.92	8.35
R-HSA-72312	rRNA processing	201	20	4.15	7.07	6.7e-08	1.7e-06	4.82	2.82	7.84
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	15	5.44	7.51	9.1e-08	2e-06	6.45	3.42	11.4
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	15	5.44	7.51	9.1e-08	2e-06	6.45	3.42	11.4
R-HSA-168254	Influenza Infection	154	17	4.61	7.07	1.5e-07	3.2e-06	5.36	2.98	9.09
R-HSA-8953854	Metabolism of RNA	646	38	2.45	5.99	2e-07	4e-06	2.84	1.93	4.07
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	10	8.18	8.06	2.8e-07	5.3e-06	10.3	4.55	21.3
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	15	4.71	6.74	6.3e-07	1.1e-05	5.45	2.91	9.55
R-HSA-72649	Translation initiation complex formation	58	10	7.19	7.41	9.9e-07	1.6e-05	8.8	3.92	17.9
R-HSA-72702	Ribosomal scanning and start codon recognition	58	10	7.19	7.41	9.9e-07	1.6e-05	8.8	3.92	17.9
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	10	7.07	7.33	1.2e-06	1.8e-05	8.62	3.85	17.5
