query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0317	2314	1396	204	0.146	0.088	GO:0051239	BP	189	regulation of multicellular organismal process	1	LOXL3,SNAPIN,TIMP1,TULP3,BRAF,AXL,CLPTM1,BRINP2,HSPB1,PRKACB,GATA6,INPP5K,NSMF,HFE,D130043K22RIK,RHOA,GPRC5B,NANOG,PTPRS,PTEN,SIRT2,TNR,NFE2L2,CD274,TMPRSS6,MED1,GDPD2,PDK4,SEMA6A,MYB,NTN4,PELI1,RNF135,SEC14L1,NIN,TC2N,LGMN,CHGA,RYR2,GLI3,IRF4,ID4,OTP,FAM213A,BMP4,DPYSL2,DMTN,C6,FGF12,DLG1,GCM1,DLX2,HES7,CALCR,LBH,C3,SOX8,PKDCC,CELF4,SLC1A1,MOB2,AGAP2,AVIL,CREB1,COL3A1,SP100,SERPINE2,HDAC4,EPB41L5,SLC45A3,ADIPOR1,PRKCQ,ACVR1C,HSPA5,CARD9,ATF2,PAX6,IL1A,POLR3F,WWTR1,PTPN22,IL6RA,SFRP2,IQGAP3,POLR3C,EIF4E,NR4A3,PARK7,PPARGC1A,STAP1,UNG,RNF6,PLXNA4,ZC3HAV1,EPHA1,CLEC5A,APLF,FOXP1,PTPRO,CAMK1,ATG7,IQGAP1,NR2F2,TGFB1I1,STX1B,FADD,TNMD,PAK3,IRAK1,RNF128,SMAD1,BBS2,BMPER,CADM1,MB21D1,MLIP,CLSTN2,NGP,LTF,KANK1,CHRM1,ANK2,TIE1,S100B,ZBTB1,GAS2L1,TRAF3IP1,SIX4,LRRN1,BMP2K,SOS2,BRINP3,NKX6-1,TPBG,TNNI3,PLK5,PRKX,SYT1,BTG1,H2-AA,WNT4,SMAD6,HOOK3,KDF1,ADGRL3,PPP1R16B,SSH2,TXLNG,PBX3,PTK6,MTG2,PICALM,PRDM16,LATS1,ERG,NKX6-2,MMRN2,KCNJ2,IL17F,FOXN4,INPP5F,SSH1,PPP2R3A,TMEM64,GPR4,FZD1,TLR1,DMD,TNFRSF26,WNK1,RBP1,SCN4B,ATXN1,SCN3B,SORL1,LINGO1,GJA1,TACSTD2,KLF13,JUN,PRKCB,CNTN2,CAMK2D,UMODL1,FFAR4,CEACAM2,HMGB2,MAF,S100A9,BCL2,SYT17,NCS1,ANO6,CHIL1,SCN2B,TIA1,MCC,IFI204,CEACAM1,ARRDC3,SLC5A3,TNNC1,POU3F2,GM42878
2	1	TRUE	0.0415	11	1396	5	0.004	0.455	GO:0043090	BP	24	amino acid import	1	SLC1A2,SLC1A3,SLC3A2,SLC1A1,SLC7A2
3	1	TRUE	0.0316	3	1396	3	0.002	1	GO:0070777	BP	24	D-aspartate transport	1	SLC1A2,SLC1A3,SLC1A1
4	1	TRUE	0.0316	3	1396	3	0.002	1	GO:0070779	BP	24	D-aspartate import	2	SLC1A2,SLC1A3,SLC1A1
5	1	TRUE	0.0493	7	1396	4	0.003	0.571	GO:0044745	BP	24	amino acid transmembrane import	1	SLC1A2,SLC1A3,SLC1A1,SLC7A2
6	1	TRUE	0.0493	7	1396	4	0.003	0.571	GO:0089718	BP	24	amino acid import across plasma membrane	2	SLC1A2,SLC1A3,SLC1A1,SLC7A2
7	1	TRUE	0.0493	7	1396	4	0.003	0.571	GO:0046826	BP	242	negative regulation of protein export from nucleus	1	RANGAP1,BARD1,SP100,PARK7
8	1	TRUE	0.0231	1861	1396	170	0.122	0.091	GO:0065009	BP	82	regulation of molecular function	1	CAV2,TRIM25,KAT2B,SNAPIN,TIMP1,CHORDC1,KMT2A,VRK3,DUSP3,DNAJA3,PIAS4,HSPB1,INPP5K,HFE,SOD2,RHOA,HIPK1,GPRC5B,PIFO,PTEN,SIRT2,GADD45B,SLPI,BIRC5,MED1,SERINC1,PELI1,ADCY3,RYR2,IRF4,CAP2,SFTPD,BMP4,SPRY2,DEPTOR,FGF12,MAPK8IP2,DLG1,FGD4,FETUB,TMBIM6,RGN,SFI1,TBC1D5,CALCR,BRD4,ARHGAP28,SPRY4,GNAL,CSNK1A1,PLCE1,AGAP2,USP33,TAF3,CFLAR,DNAJB2,SERPINE2,HDAC4,EPB41L5,RGS16,RGS7,PRKCQ,ACVR1C,HSPA5,STOM,ATF2,PKIA,WWTR1,PTPN22,IL6RA,SFRP2,IQGAP3,RAP1GDS1,CCNC,MAP3K7,VCP,CAP1,PARK7,ARHGEF16,PPARGC1A,EPHA5,STAP1,TMED2,RIMBP2,TRIAP1,SPPL3,POT1A,ZC3HAV1,EPHA1,KDM5A,CAMK1,IQGAP1,NR2F2,FADD,PAK3,DUSP9,IRAK1,AKTIP,HP,HERPUD1,APLP2,LTF,ANK2,TRAF3IP1,CCPG1,DENND1A,TNNI3,BTG1,WNT4,ZFYVE28,DUSP8,HIGD1A,RIC1,PTK6,GPATCH2,PICALM,MCPH1,LATS1,CFTR,BEX2,SERPINB6B,TMEM64,ZBTB7C,FZD1,TLR1,DMD,WNK1,SCN4B,COX17,PPP1R2,PREX2,SCN3B,SORL1,CHCHD10,FPR2,JUN,PRKCB,CAMK2D,MGMT,ANO9,HMGB2,S100A8,S100A9,SOCS6,BCL2,SPOP,RRP1B,ENO1B,TAOK2,GM10073,IRAK2,MARF1,TAOK3,PARP10,CYCS,CHIL1,PDE6H,HDAC8,SLC7A14,ANK3,SCN2B,ARHGEF10,ANG,CEACAM1,KCNG1,CSNK2A1,ARRDC3,VPS25,TNNC1,GM42878
9	1	TRUE	0.00998	4443	1396	372	0.266	0.084	GO:0051179	BP	111	localization	1	CAV2,XPO6,SCNN1G,GM2A,VPREB3,SNAPIN,TIMP1,VPS50,NPEPPS,TULP3,TNK1,NUP214,KMT2A,SLC25A42,USE1,BRAF,AXL,LCP2,CYP4F18,PSAP,IL11,MCOLN1,PKN2,SLBP,HSPB1,SLC1A2,SLC1A3,INPP5K,NSMF,HFE,D130043K22RIK,SOD2,LRRC8A,RHOA,IFT22,TMEM184B,SYN2,VPS4B,SLC3A2,NEDD8,WNT8A,PTEN,YES1,GOLGA7,LAMA5,TNR,NFE2L2,TENM1,CD274,TNS4,BIRC5,PITPNA,MED1,ATOX1,ABCA5,SEMA6A,ATP2B1,MYB,SLC16A7,CANX,SDC1,ADCY3,CBLL1,KIF3C,UBE2O,SEC14L1,STX8,NIN,CCDC88C,CHGA,RYR2,GLI3,ID4,SSR1,GTF2H2,OIT1,BMP4,DPYSL2,DMTN,SPRY2,LRP12,RANGAP1,SYNGR1,MYH9,FGF12,MAPK8IP2,RETNLG,DLG1,KPNA1,TMBIM6,SLC17A9,TBC1D5,RHAG,CLIC5,CALCR,RSPH9,ABCG1,RHOQ,C3,SOX8,PKDCC,CSNK1A1,SLC1A1,CEP55,ARL3,TOLLIP,FYCO1,LZTFL1,AGAP2,USP33,CALY,SLC15A1,GDAP1,TAF3,CREB1,TRAK2,COL3A1,SLC9A2,DST,BARD1,DNAJB2,SP100,SERPINE2,EPB41L5,SLC45A3,NFASC,CYB5R1,ADIPOR1,KIFAP3,SOAT1,ITGA8,PRKCQ,LCN2,ACVR1C,HSPA5,STOM,NACC2,HNMT,ATF2,KIF18A,PAX6,MAL,IL1A,PKIA,SLC7A11,IFT80,NMD3,WWTR1,PTPN22,SYT6,SEC22B,KCNC4,SFRP2,NR4A3,FMN2,AQP7,VCP,IFT74,CAP1,RNF19B,PTPRU,PARK7,SLC25A33,ARHGEF16,STX18,RAB28,EPHA5,STAP1,ABCB9,TRIAP1,SPPL3,CCZ1,PAN3,POT1A,FSCN3,PLXNA4,SLC13A4,EPHA1,CLEC5A,FOXP1,SEC61A1,SLC6A6,PTPRO,CAMK1,ATG7,TTYH1,NR2F2,STX1B,TACC2,SCNN1B,ANKS4B,9030624J02RIK,CASK,FADD,SYP,HEPH,EFNB1,PAK3,IRAK1,CHRNB3,GPM6A,SLC7A2,TMEM184C,HEATR3,AKTIP,BBS2,HERPUD1,CNGB1,BMPER,JHY,CADM1,HYOU1,ZIC1,TRIP4,SLCO2A1,SLC25A20,KANK1,CHRM1,ANK2,MZT1,TIE1,CLCNKA,CHMP2A,TRAF3IP1,SIX4,BMP2K,NKX6-1,SPCS2,SHQ1,DENND1A,PRKX,DYNC1LI2,MLC1,SYT1,EXOC1,MICALL2,SLC6A20A,WNT4,ABCC12,HOOK3,BBS7,HHAT,ADGRL3,OSBPL5,KCNMB2,SLC25A43,TMEM33,SLC24A2,KCNA6,ANO2,RILP,MFSD14B,SNX10,TCTN1,RIC1,PTK6,TTLL6,LEFTY1,ARHGAP18,TSGA13,NEXN,ABHD2,EXOSC2,PICALM,PRPF18,CYP7B1,STRIP2,ZMYND8,CPLX3,2410089E03RIK,MCPH1,CCDC40,LATS1,LTBP4,ERG,PADI6,SLC16A11,CFTR,MMRN2,SYT15,KCNJ2,TREM3,TRAM2,MYRIP,RHOD,IL17F,ELMOD1,INPP5F,ABCB4,GOLGA7B,OSCP1,ALKBH5,SMG7,LGR6,PPP2R3A,KCNS3,CCDC141,P2RY4,FZD1,TMEM201,DMD,WNK1,ONECUT2,HEPACAM,TUSC5,SCN4B,COX17,ATXN1,METTL21C,CD300LF,CREBRF,RIC3,SCN3B,SORL1,GJA1,TACSTD2,FPR2,SLC39A1,HOOK2,JUN,SAE1,PRKCB,LAMB2,CNTN2,CHMP3,CAMK2D,FFAR4,ANO9,HMGB2,LRRC8C,SLC6A2,S100A8,S100A9,TGOLN1,TTC26,BCL2,UNC13D,SYT17,GPC6,UNC5C,RP2,SLC4A4,STX17,MPPE1,PARP10,GPN1,ANO6,CHIL1,RTP3,GM10184,FRAT1,HDAC8,ANK3,SCN2B,TIA1,MCC,ANG,SLC39A2,SPEF2,NUP62CL,LMBRD1,EXOC8,CEACAM1,KCNG1,TTC30B,VPS25,MON1B,CPT1B,ALKBH1,SLC5A3,TNNC1,POU3F2
10	1	TRUE	0.0405	3336	1396	281	0.201	0.084	GO:0051234	BP	111	establishment of localization	2	CAV2,XPO6,SCNN1G,VPREB3,SNAPIN,VPS50,NPEPPS,NUP214,KMT2A,SLC25A42,USE1,BRAF,AXL,LCP2,CYP4F18,PSAP,IL11,MCOLN1,SLBP,HSPB1,SLC1A2,SLC1A3,INPP5K,HFE,LRRC8A,IFT22,TMEM184B,SYN2,VPS4B,SLC3A2,PTEN,YES1,GOLGA7,LAMA5,NFE2L2,TENM1,CD274,BIRC5,PITPNA,MED1,ATOX1,ABCA5,ATP2B1,MYB,SLC16A7,CANX,SDC1,CBLL1,KIF3C,UBE2O,SEC14L1,STX8,CCDC88C,CHGA,RYR2,GLI3,SSR1,GTF2H2,OIT1,BMP4,DPYSL2,DMTN,SPRY2,RANGAP1,SYNGR1,MYH9,FGF12,MAPK8IP2,DLG1,KPNA1,TMBIM6,SLC17A9,TBC1D5,RHAG,CLIC5,CALCR,ABCG1,RHOQ,C3,PKDCC,CSNK1A1,SLC1A1,CEP55,ARL3,FYCO1,AGAP2,CALY,SLC15A1,GDAP1,CREB1,TRAK2,SLC9A2,DST,BARD1,SP100,SERPINE2,EPB41L5,SLC45A3,CYB5R1,SOAT1,ITGA8,LCN2,ACVR1C,HSPA5,STOM,HNMT,ATF2,KIF18A,PAX6,IL1A,PKIA,SLC7A11,IFT80,NMD3,WWTR1,PTPN22,SYT6,SEC22B,KCNC4,SFRP2,NR4A3,FMN2,AQP7,VCP,IFT74,CAP1,RNF19B,PARK7,SLC25A33,STX18,RAB28,EPHA5,STAP1,ABCB9,TRIAP1,SPPL3,CCZ1,PAN3,POT1A,SLC13A4,CLEC5A,FOXP1,SEC61A1,SLC6A6,CAMK1,ATG7,TTYH1,STX1B,TACC2,SCNN1B,9030624J02RIK,CASK,SYP,HEPH,IRAK1,CHRNB3,SLC7A2,TMEM184C,HEATR3,AKTIP,BBS2,HERPUD1,JHY,CADM1,HYOU1,ZIC1,TRIP4,SLCO2A1,SLC25A20,KANK1,CHRM1,ANK2,CLCNKA,CHMP2A,TRAF3IP1,BMP2K,SPCS2,DENND1A,MLC1,SYT1,EXOC1,MICALL2,SLC6A20A,ABCC12,HOOK3,BBS7,HHAT,OSBPL5,KCNMB2,SLC25A43,SLC24A2,KCNA6,ANO2,RILP,MFSD14B,SNX10,RIC1,TSGA13,PICALM,CPLX3,MCPH1,LTBP4,SLC16A11,CFTR,SYT15,KCNJ2,TREM3,TRAM2,MYRIP,RHOD,IL17F,ELMOD1,INPP5F,ABCB4,GOLGA7B,OSCP1,ALKBH5,SMG7,KCNS3,P2RY4,FZD1,TMEM201,DMD,WNK1,TUSC5,SCN4B,COX17,ATXN1,METTL21C,CD300LF,CREBRF,SCN3B,SORL1,GJA1,SLC39A1,HOOK2,JUN,SAE1,PRKCB,LAMB2,CNTN2,CHMP3,CAMK2D,FFAR4,ANO9,LRRC8C,SLC6A2,S100A8,S100A9,TGOLN1,TTC26,BCL2,UNC13D,SYT17,RP2,SLC4A4,STX17,MPPE1,PARP10,GPN1,ANO6,CHIL1,RTP3,GM10184,FRAT1,ANK3,SCN2B,MCC,ANG,SLC39A2,NUP62CL,LMBRD1,EXOC8,CEACAM1,KCNG1,TTC30B,VPS25,MON1B,CPT1B,SLC5A3,TNNC1
