name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-422475	Axon guidance	295	11	5.41	6.41	4.8e-06	0.00026	6.45	3.02	12.6
R-HSA-1266738	Developmental Biology	659	15	3.3	5.1	3.2e-05	0.00087	4.01	2.09	7.26
R-HSA-446728	Cell junction organization	70	5	10.4	6.55	0.00011	0.002	11.9	3.61	30.6
R-HSA-112316	Neuronal System	356	10	4.08	4.92	0.00015	0.002	4.7	2.13	9.37
R-HSA-421270	Cell-cell junction organization	43	4	13.5	6.84	0.00021	0.0022	15.6	3.94	45.2
R-HSA-1500931	Cell-Cell communication	92	5	7.89	5.53	0.00041	0.0037	8.85	2.71	22.5
R-HSA-376176	Signaling by ROBO receptors	25	3	17.4	6.84	0.00065	0.005	20.5	3.83	70.7
R-HSA-8863795	Downregulation of ERBB2 signaling	29	3	15	6.29	0.001	0.0065	17.3	3.27	58.7
R-HSA-170834	Signaling by TGF-beta Receptor Complex	66	4	8.79	5.29	0.0011	0.0065	9.8	2.52	27.6
R-HSA-418990	Adherens junctions interactions	33	3	13.2	5.84	0.0015	0.0072	15	2.86	50.2
R-HSA-6794362	Protein-protein interactions at synapses	70	4	8.29	5.1	0.0013	0.0072	9.2	2.37	25.8
R-HSA-1296072	Voltage gated Potassium channels	43	3	10.1	4.99	0.0032	0.014	11.2	2.17	36.7
R-HSA-1227986	Signaling by ERBB2	49	3	8.88	4.61	0.0046	0.017	9.77	1.9	31.6
R-HSA-9006936	Signaling by TGF-beta family members	95	4	6.11	4.17	0.0041	0.017	6.66	1.73	18.5
R-HSA-1296071	Potassium Channels	99	4	5.86	4.05	0.0048	0.017	6.38	1.65	17.6
R-HSA-8848021	Signaling by PTK6	54	3	8.06	4.33	0.006	0.019	8.81	1.72	28.4
R-HSA-9006927	Signaling by Non-Receptor Tyrosine Kinases	54	3	8.06	4.33	0.006	0.019	8.81	1.72	28.4
