name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-6785807	Interleukin-4 and 13 signaling	108	8	11.1	8.64	5.4e-07	2.6e-05	13.3	5.36	29
R-HSA-449147	Signaling by Interleukins	454	13	4.28	5.87	7.8e-06	0.00018	5.19	2.58	9.72
R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	18	3	24.9	8.33	0.00022	0.0026	31	5.61	114
R-HSA-6806834	Signaling by MET	79	5	9.46	6.19	0.00018	0.0026	10.7	3.28	27.6
R-HSA-1280215	Cytokine Signaling in Immune system	678	13	2.87	4.13	0.00047	0.0044	3.36	1.67	6.28
R-HSA-447115	Interleukin-12 family signaling	58	4	10.3	5.83	0.00059	0.0046	11.6	2.97	33
R-HSA-1839124	FGFR1 mutant receptor activation	31	3	14.5	6.16	0.0011	0.0076	16.6	3.15	55.9
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	10	3.07	3.84	0.0014	0.0081	3.48	1.58	6.94
R-HSA-5655302	Signaling by FGFR1 in disease	38	3	11.8	5.47	0.002	0.0099	13.3	2.54	43.8
R-HSA-177929	Signaling by EGFR	40	3	11.2	5.31	0.0024	0.0099	12.5	2.41	41.2
R-HSA-1433557	Signaling by SCF-KIT	41	3	10.9	5.23	0.0025	0.0099	12.2	2.35	40.1
R-HSA-8853659	RET signaling	41	3	10.9	5.23	0.0025	0.0099	12.2	2.35	40.1
R-HSA-451927	Interleukin-2 family signaling	42	3	10.7	5.16	0.0027	0.0099	11.9	2.29	39
R-HSA-1226099	Signaling by FGFR in disease	47	3	9.54	4.82	0.0038	0.013	10.5	2.04	34.3
R-HSA-6794362	Protein-protein interactions at synapses	70	3	6.4	3.72	0.011	0.036	6.91	1.35	22
R-HSA-216083	Integrin cell surface interactions	81	3	5.54	3.36	0.017	0.05	5.93	1.17	18.8
