name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
path:hsa04727	GABAergic synapse	88	5	8.58	5.84	0.00026	0.0069	10.1	3.02	26.4
path:hsa04921	Oxytocin signaling pathway	152	6	5.96	5.05	0.00045	0.0069	6.97	2.37	17
path:hsa04020	Calcium signaling pathway	181	6	5.01	4.46	0.0011	0.012	5.79	1.98	14.1
path:hsa04211	Longevity regulating pathway	89	4	6.79	4.49	0.0027	0.015	7.66	1.95	21.9
path:hsa05032	Morphine addiction	91	4	6.64	4.42	0.0029	0.015	7.48	1.9	21.4
path:hsa04723	Retrograde endocannabinoid signaling	148	5	5.1	4.12	0.0028	0.015	5.79	1.75	15
path:hsa04213	Longevity regulating pathway - multiple species	62	3	7.31	4.07	0.0078	0.028	8.1	1.56	26.6
path:hsa04724	Glutamatergic synapse	114	4	5.3	3.78	0.0066	0.028	5.9	1.51	16.7
path:hsa04270	Vascular smooth muscle contraction	121	4	4.99	3.62	0.0081	0.028	5.54	1.42	15.7
path:hsa04971	Gastric acid secretion	75	3	6.04	3.58	0.013	0.038	6.63	1.28	21.5
path:hsa04261	Adrenergic signaling in cardiomyocytes	144	4	4.19	3.16	0.015	0.038	4.61	1.18	13
path:hsa05200	Pathways in cancer	395	7	2.68	2.8	0.014	0.038	3.03	1.13	6.94
path:hsa04925	Aldosterone synthesis and secretion	82	3	5.52	3.37	0.017	0.039	6.04	1.17	19.6
path:hsa04911	Insulin secretion	85	3	5.33	3.28	0.018	0.039	5.81	1.13	18.8
path:hsa05414	Dilated cardiomyopathy	89	3	5.09	3.17	0.021	0.039	5.54	1.08	17.9
path:hsa04970	Salivary secretion	90	3	5.03	3.15	0.021	0.039	5.47	1.06	17.7
path:hsa04912	GnRH signaling pathway	92	3	4.92	3.09	0.023	0.039	5.35	1.04	17.3
path:hsa04713	Circadian entrainment	96	3	4.72	3	0.025	0.039	5.12	0.996	16.5
path:hsa04914	Progesterone-mediated oocyte maturation	96	3	4.72	3	0.025	0.039	5.12	0.996	16.5
path:hsa04022	cGMP-PKG signaling pathway	163	4	3.71	2.86	0.022	0.039	4.05	1.04	11.4
path:hsa04916	Melanogenesis	101	3	4.49	2.88	0.029	0.043	4.85	0.945	15.6
path:hsa04080	Neuroactive ligand-receptor interaction	277	5	2.73	2.4	0.035	0.049	2.98	0.91	7.66
path:hsa04725	Cholinergic synapse	112	3	4.04	2.65	0.037	0.05	4.36	0.85	14
