name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-5682910	LGI-ADAM interactions	14	4	18.8	8.28	4.5e-05	0.0042	26.6	6.02	93.3
R-HSA-72689	Formation of a pool of free 40S subunits	101	8	5.22	5.29	0.00014	0.0042	5.83	2.4	12.3
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	11	3.98	5.04	9.9e-05	0.0042	4.42	2.12	8.35
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	11	3.79	4.84	0.00015	0.0042	4.19	2.01	7.91
R-HSA-199991	Membrane Trafficking	599	23	2.53	4.79	3.3e-05	0.0042	2.87	1.74	4.55
R-HSA-72766	Translation	258	13	3.32	4.69	0.00015	0.0042	3.67	1.88	6.6
R-HSA-5653656	Vesicle-mediated transport	631	23	2.4	4.51	7.5e-05	0.0042	2.71	1.65	4.29
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	8	4.75	4.93	0.00028	0.0057	5.26	2.17	11
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	8	4.71	4.9	0.00029	0.0057	5.21	2.15	10.9
R-HSA-72312	rRNA processing	201	11	3.61	4.63	0.00024	0.0057	3.97	1.91	7.48
R-HSA-192823	Viral mRNA Translation	89	7	5.18	4.92	0.00039	0.0061	5.75	2.21	12.7
R-HSA-72613	Eukaryotic Translation Initiation	119	8	4.43	4.67	0.00044	0.0061	4.88	2.02	10.2
R-HSA-72737	Cap-dependent Translation Initiation	119	8	4.43	4.67	0.00044	0.0061	4.88	2.02	10.2
R-HSA-5663205	Infectious disease	326	14	2.83	4.17	0.00043	0.0061	3.1	1.63	5.47
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	7	4.96	4.76	0.00051	0.0067	5.49	2.1	12.1
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	7	4.85	4.69	0.00059	0.0067	5.36	2.06	11.8
R-HSA-168254	Influenza Infection	154	9	3.85	4.42	0.00055	0.0067	4.22	1.85	8.45
R-HSA-8953854	Metabolism of RNA	646	21	2.14	3.72	0.00073	0.0079	2.37	1.41	3.8
R-HSA-168255	Influenza Life Cycle	143	8	3.69	4.02	0.0015	0.015	4	1.66	8.32
R-HSA-72187	mRNA 3'-end processing	58	5	5.68	4.44	0.0018	0.016	6.29	1.93	16
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	7	4.01	4.03	0.0018	0.016	4.36	1.68	9.52
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	7	4.01	4.03	0.0018	0.016	4.36	1.68	9.52
R-HSA-77595	Processing of Intronless Pre-mRNAs	19	3	10.4	5.09	0.0028	0.023	12.4	2.29	43.9
R-HSA-109606	Intrinsic Pathway for Apoptosis	40	4	6.59	4.4	0.0031	0.025	7.37	1.88	21
R-HSA-3769402	Deactivation of the beta-catenin transactivating complex	42	4	6.27	4.25	0.0036	0.026	6.98	1.79	19.8
R-HSA-109688	Cleavage of Growing Transcript in the Termination Region 	67	5	4.92	3.99	0.0034	0.026	5.37	1.66	13.5
R-HSA-73856	RNA Polymerase II Transcription Termination	67	5	4.92	3.99	0.0034	0.026	5.37	1.66	13.5
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	7	3.47	3.56	0.0041	0.027	3.73	1.44	8.11
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	10	2.71	3.35	0.0039	0.027	2.91	1.35	5.61
R-HSA-8856828	Clathrin-mediated endocytosis	140	7	3.29	3.39	0.0054	0.035	3.53	1.37	7.66
R-HSA-392499	Metabolism of proteins	1907	42	1.45	2.72	0.006	0.037	1.64	1.11	2.36
R-HSA-72163	mRNA Splicing - Major Pathway	183	8	2.88	3.19	0.0067	0.041	3.07	1.28	6.36
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	4	5.17	3.7	0.0073	0.043	5.64	1.46	15.7
R-HSA-75067	Processing of Capped Intronless Pre-mRNA	28	3	7.06	3.99	0.0085	0.046	7.92	1.51	26.4
R-HSA-72172	mRNA Splicing	191	8	2.76	3.05	0.0086	0.046	2.94	1.23	6.07
R-HSA-195721	Signaling by WNT	314	11	2.31	2.92	0.0083	0.046	2.46	1.19	4.6
