query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0327	44	1547	10	0.006	0.227	GO:0048168	BP	394	regulation of neuronal synaptic plasticity	1	PPFIA3,CAMK2A,KRAS,SLC8A2,RASGRF1,SYNPO,KCNJ10,GRM5,CNTN2,GRIK2
2	1	TRUE	0.013	105	1547	19	0.012	0.181	GO:0035637	BP	203	multicellular organismal signaling	1	SPTBN4,NKX2-5,CACNA1D,CACNG2,CACNG4,PAFAH1B1,CACNA1G,PDE4D,DSC2,CHRNA1,GBA,CLCN1,SCN11A,SCN3B,GJA1,GRIK2,ANK3,SCN2A1,KCNMB3
3	1	TRUE	0.00955	56	1547	13	0.008	0.232	GO:0019226	BP	203	transmission of nerve impulse	1	SPTBN4,CACNG2,CACNG4,PAFAH1B1,CACNA1G,CHRNA1,GBA,CLCN1,SCN11A,GRIK2,ANK3,SCN2A1,KCNMB3
4	1	TRUE	0.0155	26	1547	8	0.005	0.308	GO:0019228	BP	203	neuronal action potential	2	CACNA1G,CHRNA1,GBA,SCN11A,GRIK2,ANK3,SCN2A1,KCNMB3
5	1	TRUE	0.0299	82	1547	15	0.01	0.183	GO:0031109	BP	216	microtubule polymerization or depolymerization	1	GOLGA2,MID1IP1,ARL2,ABL1,SPEF1,ARHGEF2,STMN1,FKBP4,RPS3,HDAC6,DCTN1,CCSAP,FAM179B,CKAP2,FES
6	1	TRUE	0.0062	53	1547	13	0.008	0.245	GO:0031110	BP	216	regulation of microtubule polymerization or depolymerization	2	MID1IP1,ARL2,ABL1,SPEF1,ARHGEF2,STMN1,FKBP4,RPS3,HDAC6,DCTN1,FAM179B,CKAP2,FES
7	1	TRUE	0.0254	72	1547	14	0.009	0.194	GO:0001656	BP	373	metanephros development	1	SHH,CTNNB1,ID2,GLI3,PTCH1,WNT7B,SMAD4,CALB1,WNT4,SPRY1,FAT4,HES5,SIX1,APH1C
8	1	TRUE	0.0317	30	1547	8	0.005	0.267	GO:0021846	BP	339	cell proliferation in forebrain	1	FABP7,GLI3,WNT7B,WNT7A,HOOK3,DISC1,HMGA2,NUMBL
9	1	TRUE	0.0455	275	1547	35	0.023	0.127	GO:0006631	BP	19	fatty acid metabolic process	1	PRKAR2B,GCDH,PEX5,APOA2,MID1IP1,ACSF3,PTGDS,ACOT8,PTGIS,SGPL1,ACSL6,STAT5B,NDUFS6,SLC25A17,CYB5A,FASN,IVD,FABP3,ACOT7,PRKAG2,PPARGC1A,ACADS,ACSM2,ACSBG1,MIF,WDTC1,PDK2,PTGS1,CYP2J6,ADH7,GHR,SLC27A4,ACAT3,PTGR2,MLYCD
10	1	TRUE	0.0298	1975	1547	189	0.122	0.096	GO:0007166	BP	74	cell surface receptor signaling pathway	1	ACVR1B,ITGB7,NKX2-1,TSPAN33,LTBP1,SHH,CSNK1G2,DLL3,EFNB3,DNAJA3,HSPB1,PRKACB,PRDX2,INSR,GATA6,HTRA1,CDK4,CTNNB1,STX1A,WNT8A,TSG101,NKX2-5,WNT11,IFT27,CRK,MFNG,CACNG2,GRM1,EIF4EBP2,SGPL1,PELI1,FSTL3,CYFIP2,RTN4,RPS6KB1,CCL11,ITGB3,CACNG4,PAFAH1B1,STAT5B,PPM1A,ZMYND11,RPS6KA5,TGFB3,GLI3,PTCH1,MTDH,WNT7B,ARL6,ADCY5,IFNAR2,DHH,FAIM2,IGFBP6,VEGFA,BIRC6,NRXN1,CCNY,BTNL2,TNF,MBD2,SMAD4,CD6,RPS6KA4,VWA2,IFITM3,SIGIRR,XIAP,WDR12,STRADB,NGEF,CDC73,XCL1,ABL1,DAB2IP,TRAF2,FERMT1,IL1B,IL12A,SLC33A1,SFRP2,EGF,EFNA4,SEMA4A,ECM1,BCL10,PIK3R3,STMN1,SEMA3A,UBE2K,CXCL1,SPPL3,DTX1,PDAP1,COL1A2,WNT7A,GRIP2,TSPAN9,RPS3,STX1B,ATP6AP2,CTTN,NSDHL,F7,RBPMS,SORBS2,CBLN1,SMAD1,CDH13,KARS,RASGRF1,CSRNP1,CD59A,MIF,NDN,CD226,OGT,PARP14,ZCCHC11,LEPROT,CCL12,CRB2,DCDC2A,MBD5,WNT4,SPRY1,TNFRSF23,CER1,BCL9,IFT172,PDK2,RUNX2,AKAP7,IL18,TGFB2,NPHP4,SLC39A5,MUL1,UBASH3A,ONECUT1,DISC1,PPP2R3A,FOXO1,MEGF8,TMEM88,FPR1,LRTM1,FAT4,IRGM1,RNF31,CD24A,TGIF1,CD300LF,PALM3,HES5,CREBRF,GRM5,LRRC4,FZD2,ACVR2A,LRRTM4,JUN,CNTN2,APH1C,PTPRT,FES,TCF4,CHD8,GHR,GRIK2,SOCS6,DENND1B,HMGA2,JMJD6,AAK1,FCER1G,EDA,ERBB2,NUMBL,BCL9L,ANO6,LSM14A,S1PR3,SORT1,ZC3H3,RAB7,LIME1,BCL2A1A,PBLD1
