name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-112315	Transmission across Chemical Synapses	224	21	3.94	6.95	7.6e-08	1.5e-05	4.56	2.71	7.34
R-HSA-112316	Neuronal System	356	25	2.95	5.86	1.1e-06	0.00012	3.35	2.09	5.17
R-HSA-442660	Na+/Cl- dependent neurotransmitter transporters	19	5	11.1	6.86	6.4e-05	0.0044	14.9	4.18	44.4
R-HSA-112308	Presynaptic depolarization and calcium channel opening	12	4	14	7.04	0.00013	0.0067	20.8	4.56	78.6
R-HSA-112310	Neurotransmitter release cycle	51	7	5.77	5.33	0.00019	0.0076	6.7	2.52	15.2
R-HSA-111885	Opioid Signalling	74	8	4.55	4.78	0.00035	0.012	5.11	2.1	10.8
R-HSA-425366	Transport of bile salts and organic acids, metal ions and amine compounds	80	8	4.21	4.49	6e-04	0.017	4.69	1.93	9.89
R-HSA-888590	GABA synthesis, release, reuptake and degradation	19	4	8.86	5.35	0.00091	0.021	11.1	2.66	35.2
R-HSA-422356	Regulation of insulin secretion	66	7	4.46	4.4	0.00093	0.021	4.99	1.9	11.1
R-HSA-112311	Neurotransmitter clearance	10	3	12.6	5.74	0.0014	0.026	17.8	2.95	78.7
R-HSA-71288	Creatine metabolism	11	3	11.5	5.42	0.0019	0.026	15.6	2.64	65.4
R-HSA-163685	Integration of energy metabolism	92	8	3.66	4	0.0015	0.026	4.01	1.66	8.41
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	9	3.29	3.86	0.0016	0.026	3.58	1.58	7.18
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	9	3.29	3.86	0.0016	0.026	3.58	1.58	7.18
R-HSA-425407	SLC-mediated transmembrane transport	241	14	2.44	3.54	0.0018	0.026	2.63	1.39	4.59
R-HSA-112043	PLC beta mediated events	41	5	5.13	4.14	0.0027	0.034	5.8	1.76	15
R-HSA-112040	G-protein mediated events	42	5	5.01	4.06	0.003	0.036	5.65	1.72	14.6
R-HSA-72766	Translation	258	14	2.28	3.26	0.0034	0.039	2.44	1.29	4.26
R-HSA-422475	Axon guidance	295	15	2.14	3.1	0.0046	0.049	2.28	1.24	3.91
