query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0361	102	822	13	0.016	0.127	GO:0008630	BP	277	intrinsic apoptotic signaling pathway in response to DNA damage	1	BCL2L12,CDIP1,PIAS4,MSH6,HIPK1,PRKDC,DYRK2,CHEK2,USP28,BRCA2,ACKR3,RPL26,IFI204
2	1	TRUE	0.00529	39	822	9	0.011	0.231	GO:0042771	BP	277	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	2	BCL2L12,CDIP1,HIPK1,DYRK2,CHEK2,USP28,BRCA2,RPL26,IFI204
3	1	TRUE	0.02	4796	822	244	0.297	0.051	GO:0032502	BP	298	developmental process	1	CAV2,ACVRL1,SEMA4F,HOXB6,TCF7,SMARCB1,HIP1R,SNAPIN,OCRL,RAC1,PSMC3,BRAF,JAG2,LAMB1,STK11,BCL2L12,ULK2,PIAS4,NDRG1,MSH6,KIT,CBFA2T3,NSMF,HAP1,HIPK1,STEAP4,SIRT2,HMGB3,SLAMF1,PLEKHO1,PPDPF,PLS3,VTN,RARB,ABR,PTGIS,RAC3,SPARC,TBX3,IRF1,CSF2,STXBP5,GOPC,ROS1,LIN7A,PSEN1,SOCS2,MKNK2,BTG2,GGNBP2,ASIC2,NF1,PECAM1,SLIRP,CLMN,GTPBP4,SERINC5,SFTPD,NPR3,MIEF1,PRKDC,IQCB1,D16ERTD472E,CD4,HSP90AB1,LBH,EPAS1,MAPK8IP3,SPDEF,MIB1,HSPA9,LTB,CSNK1A1,TCOF1,CDX1,TMC1,LIPA,TNKS2,VEGFB,PA2G4,IL6,RAPH1,PDCL3,MSTN,WNT10A,TRIP12,SERPINE2,KLHL12,UHMK1,SLC25A25,LHX3,MARCH7,NCKAP1,XIRP2,RASGRP1,SPRED1,GZF1,TBL1XR1,FXR1,SPATA5,GPATCH4,CTH,CGA,3110043O21RIK,CAR9,PINK1,CASZ1,KMT2E,CDK11B,STAP1,RUFY3,SPARCL1,PIWIL1,VPS33A,MAPKAPK5,CHEK2,BMP10,PROK2,PLXND1,FKBP4,VASP,IQGAP1,PSMC4,TACC2,ZRANB1,WEE1,SMARCA1,TAF1,PRPS1,COL4A2,ANK1,SLIT2,PCM1,NUDT7,UBASH3B,CLMP,CD3E,RNF111,FEM1B,PPIB,CSNK1G1,PIK3CB,WDR48,NPHP3,MDFI,RPGRIP1L,LOXL2,FHOD3,GJC1,MYO5A,ANKRD27,SIDT2,PYGO1,DHCR24,TPBG,MBD3,L3MBTL1,ISG15,LRRN3,CSGALNACT1,NDRG4,ALG5,SS18,CNNM4,TULP1,SHANK2,IARS,EGR2,SMARCE1,PRDM1,MICAL2,WDR36,MESDC2,NFE2L1,ARFRP1,PLCL2,ARID4B,PRDM16,UBN1,GRIN3A,MYO9A,LDB2,LRP1,VPRBP,UFL1,LRFN2,KCNA2,PSME4,TET2,RCC2,DPCD,BRCA2,SPEM1,PHF8,PTCHD1,BEND6,RBM45,CRTAC1,SIPA1L1,TMEM64,PCSK9,UBR3,NYAP1,COL27A1,AR,SPRR1B,SALL2,LINGO1,HMX2,RLTPR,GJA10,GDF6,XRCC1,KLF13,PLD4,SLC39A1,ADAM17,PCDH15,ALDH1A1,NEBL,RHOB,ZFP277,FTO,MAB21L1,GSK3A,PKN1,DEAF1,FREM1,DDHD2,MED14,XLR4B,NNAT,ZFP804A,IL1RL2,IFI204,AP1AR,PDZD8,KLHL17,COL4A3,MAEA,CHURC1,SYNJ2BP,GM1045,PCDHGA7
4	1	TRUE	0.00737	4482	822	234	0.285	0.052	GO:0048856	BP	298	anatomical structure development	2	CAV2,ACVRL1,SEMA4F,HOXB6,TCF7,SMARCB1,HIP1R,SNAPIN,OCRL,RAC1,PSMC3,BRAF,JAG2,LAMB1,STK11,ULK2,PIAS4,NDRG1,MSH6,KIT,CBFA2T3,NSMF,HAP1,HIPK1,SIRT2,HMGB3,SLAMF1,PLEKHO1,PPDPF,PLS3,VTN,RARB,ABR,PTGIS,RAC3,SPARC,TBX3,IRF1,CSF2,STXBP5,GOPC,ROS1,LIN7A,PSEN1,SOCS2,MKNK2,BTG2,GGNBP2,ASIC2,NF1,PECAM1,SLIRP,CLMN,SERINC5,SFTPD,NPR3,MIEF1,PRKDC,IQCB1,D16ERTD472E,CD4,HSP90AB1,LBH,EPAS1,MAPK8IP3,SPDEF,MIB1,HSPA9,LTB,CSNK1A1,TCOF1,CDX1,TMC1,LIPA,VEGFB,IL6,RAPH1,PDCL3,MSTN,WNT10A,TRIP12,SERPINE2,KLHL12,UHMK1,SLC25A25,LHX3,MARCH7,NCKAP1,XIRP2,RASGRP1,SPRED1,GZF1,TBL1XR1,FXR1,SPATA5,GPATCH4,CTH,CGA,3110043O21RIK,CAR9,PINK1,CASZ1,KMT2E,CDK11B,STAP1,RUFY3,SPARCL1,PIWIL1,VPS33A,MAPKAPK5,BMP10,PROK2,PLXND1,FKBP4,VASP,IQGAP1,PSMC4,TACC2,ZRANB1,WEE1,SMARCA1,TAF1,PRPS1,COL4A2,ANK1,SLIT2,PCM1,UBASH3B,CLMP,CD3E,RNF111,FEM1B,PPIB,CSNK1G1,PIK3CB,WDR48,NPHP3,MDFI,RPGRIP1L,LOXL2,FHOD3,GJC1,MYO5A,ANKRD27,SIDT2,PYGO1,DHCR24,TPBG,MBD3,L3MBTL1,ISG15,LRRN3,CSGALNACT1,NDRG4,ALG5,SS18,CNNM4,TULP1,SHANK2,EGR2,SMARCE1,PRDM1,MICAL2,WDR36,MESDC2,NFE2L1,ARFRP1,PLCL2,ARID4B,PRDM16,UBN1,GRIN3A,MYO9A,LDB2,LRP1,VPRBP,UFL1,LRFN2,KCNA2,PSME4,TET2,RCC2,DPCD,BRCA2,SPEM1,PHF8,PTCHD1,BEND6,RBM45,CRTAC1,SIPA1L1,TMEM64,PCSK9,UBR3,NYAP1,COL27A1,AR,SPRR1B,SALL2,LINGO1,HMX2,RLTPR,GJA10,GDF6,XRCC1,KLF13,PLD4,SLC39A1,ADAM17,PCDH15,ALDH1A1,NEBL,RHOB,FTO,MAB21L1,GSK3A,PKN1,DEAF1,FREM1,DDHD2,XLR4B,NNAT,ZFP804A,IL1RL2,IFI204,AP1AR,PDZD8,KLHL17,COL4A3,MAEA,CHURC1,SYNJ2BP,GM1045,PCDHGA7
5	1	TRUE	0.00953	4038	822	213	0.259	0.053	GO:0007275	BP	298	multicellular organism development	1	CAV2,ACVRL1,SEMA4F,HOXB6,TCF7,SMARCB1,HIP1R,SNAPIN,OCRL,RAC1,PSMC3,BRAF,JAG2,LAMB1,STK11,ULK2,PIAS4,NDRG1,MSH6,KIT,CBFA2T3,NSMF,HAP1,HIPK1,SIRT2,HMGB3,SLAMF1,PPDPF,PLS3,VTN,RARB,ABR,PTGIS,RAC3,SPARC,TBX3,IRF1,CSF2,STXBP5,LIN7A,PSEN1,SOCS2,MKNK2,BTG2,GGNBP2,ASIC2,NF1,PECAM1,CLMN,SERINC5,SFTPD,NPR3,PRKDC,IQCB1,D16ERTD472E,CD4,HSP90AB1,LBH,EPAS1,MAPK8IP3,SPDEF,MIB1,HSPA9,LTB,TCOF1,CDX1,TMC1,LIPA,VEGFB,IL6,RAPH1,PDCL3,MSTN,WNT10A,TRIP12,SERPINE2,KLHL12,UHMK1,SLC25A25,LHX3,MARCH7,NCKAP1,XIRP2,RASGRP1,SPRED1,GZF1,TBL1XR1,FXR1,SPATA5,GPATCH4,CTH,CGA,3110043O21RIK,CASZ1,KMT2E,CDK11B,STAP1,RUFY3,VPS33A,MAPKAPK5,BMP10,PROK2,PLXND1,FKBP4,VASP,IQGAP1,PSMC4,TACC2,WEE1,SMARCA1,TAF1,PRPS1,COL4A2,ANK1,SLIT2,PCM1,UBASH3B,CLMP,CD3E,RNF111,FEM1B,PPIB,PIK3CB,WDR48,NPHP3,MDFI,RPGRIP1L,LOXL2,FHOD3,GJC1,MYO5A,ANKRD27,SIDT2,PYGO1,DHCR24,TPBG,MBD3,L3MBTL1,ISG15,LRRN3,CSGALNACT1,NDRG4,ALG5,CNNM4,TULP1,SHANK2,EGR2,SMARCE1,PRDM1,MICAL2,WDR36,NFE2L1,ARFRP1,PLCL2,ARID4B,PRDM16,UBN1,GRIN3A,LDB2,LRP1,VPRBP,UFL1,LRFN2,KCNA2,TET2,DPCD,BRCA2,SPEM1,PHF8,PTCHD1,BEND6,RBM45,CRTAC1,SIPA1L1,TMEM64,PCSK9,UBR3,NYAP1,COL27A1,AR,SPRR1B,SALL2,LINGO1,HMX2,RLTPR,GJA10,GDF6,XRCC1,KLF13,PLD4,SLC39A1,ADAM17,PCDH15,ALDH1A1,NEBL,RHOB,FTO,MAB21L1,GSK3A,PKN1,DEAF1,FREM1,XLR4B,NNAT,ZFP804A,IL1RL2,IFI204,KLHL17,COL4A3,MAEA,SYNJ2BP,GM1045,PCDHGA7
6	1	TRUE	0.0105	3764	822	200	0.243	0.053	GO:0048731	BP	298	system development	2	CAV2,ACVRL1,SEMA4F,HOXB6,TCF7,HIP1R,SNAPIN,RAC1,BRAF,JAG2,LAMB1,STK11,ULK2,NDRG1,MSH6,KIT,CBFA2T3,NSMF,HAP1,HIPK1,SIRT2,HMGB3,SLAMF1,PPDPF,PLS3,VTN,RARB,ABR,PTGIS,RAC3,SPARC,TBX3,IRF1,CSF2,STXBP5,LIN7A,PSEN1,SOCS2,MKNK2,BTG2,GGNBP2,ASIC2,NF1,PECAM1,CLMN,SERINC5,SFTPD,NPR3,PRKDC,IQCB1,D16ERTD472E,CD4,HSP90AB1,LBH,EPAS1,MAPK8IP3,SPDEF,MIB1,HSPA9,LTB,TCOF1,CDX1,TMC1,LIPA,VEGFB,IL6,RAPH1,PDCL3,MSTN,WNT10A,SERPINE2,KLHL12,UHMK1,SLC25A25,LHX3,MARCH7,NCKAP1,XIRP2,RASGRP1,SPRED1,GZF1,TBL1XR1,FXR1,SPATA5,GPATCH4,CTH,CGA,3110043O21RIK,CASZ1,KMT2E,STAP1,RUFY3,VPS33A,MAPKAPK5,BMP10,PROK2,PLXND1,FKBP4,VASP,IQGAP1,TACC2,WEE1,SMARCA1,TAF1,PRPS1,COL4A2,ANK1,SLIT2,PCM1,UBASH3B,CLMP,CD3E,FEM1B,PPIB,PIK3CB,WDR48,NPHP3,MDFI,RPGRIP1L,LOXL2,FHOD3,GJC1,MYO5A,ANKRD27,SIDT2,PYGO1,DHCR24,TPBG,L3MBTL1,ISG15,LRRN3,CSGALNACT1,NDRG4,CNNM4,TULP1,SHANK2,EGR2,SMARCE1,PRDM1,MICAL2,WDR36,NFE2L1,PLCL2,ARID4B,PRDM16,UBN1,GRIN3A,LDB2,LRP1,VPRBP,UFL1,LRFN2,KCNA2,TET2,DPCD,BRCA2,PHF8,PTCHD1,BEND6,RBM45,CRTAC1,SIPA1L1,TMEM64,PCSK9,NYAP1,COL27A1,AR,SPRR1B,SALL2,LINGO1,HMX2,RLTPR,GJA10,GDF6,XRCC1,KLF13,PLD4,SLC39A1,ADAM17,PCDH15,ALDH1A1,NEBL,RHOB,FTO,MAB21L1,GSK3A,PKN1,DEAF1,FREM1,XLR4B,NNAT,ZFP804A,IL1RL2,IFI204,KLHL17,COL4A3,MAEA,SYNJ2BP,GM1045,PCDHGA7
7	1	TRUE	0.0228	688	822	49	0.06	0.071	GO:0009628	BP	254	response to abiotic stimulus	1	DBH,CHORDC1,RAC1,BRAF,STK11,MSH6,KIT,TPR,CBFA2T3,NSMF,PDK1,ATP6V0D1,SIRT2,PTGIS,ASIC2,NF1,MTA1,PRKDC,SLC25A27,POLH,EPAS1,TMC1,VEGFB,REV1,SERPINE2,PINK1,RNF34,CHEK2,TAF1,RASA3,USP28,CDC25A,LOXL2,ACOT11,NDRG4,TULP1,ASIC3,BRCA2,CIRBP,GJA10,TMEM199,ADAM17,PCDH15,RHOB,PKN1,DEAF1,RPL26,DDHD2,TM9SF4
8	1	TRUE	0.0258	40	822	8	0.01	0.2	GO:0043044	BP	273	ATP-dependent chromatin remodeling	1	SMARCB1,PIWIL1,SMARCA1,MBD3,SMARCE1,PSME4,GATAD2B,MTA2
9	1	TRUE	0.0405	6732	822	325	0.395	0.048	GO:0043170	BP	50	macromolecule metabolic process	1	CAV2,GCG,ACVRL1,RPL13,TCF7,SMARCB1,HIP1R,SNAPIN,NHP2,CHORDC1,RAC1,NUP214,CCNE1,PSMC3,RANBP3,BRAF,ATG4D,MED25,STK11,BCL2L12,FOSB,KPNA6,TFAM,POLR2E,ULK2,PIAS4,POLR2A,MSH6,KIT,TPR,RPS9,CBFA2T3,NSMF,HAP1,CTSD,UBQLN4,HIPK1,AKT1S1,CCNT1,RPL15,ZSWIM7,ANAPC1,TMEM208,FBXW5,SIRT2,SLAMF1,CLPX,VTN,RARB,RHBDL3,PTGIS,TBX3,DUSP14,CDK5RAP3,IRF1,CSF2,CCL6,STXBP5,ROS1,P4HA1,PSEN1,SOCS2,MKNK2,TNIP1,BTG2,GGNBP2,MAP2K6,ASIC2,NF1,PECAM1,SLIRP,MTA1,GTPBP4,ISCA2,DAPK1,NAIP1,ANKRA2,DIMT1,ECD,PSMC6,GLT8D1,PINX1,OXR1,MRPL13,GPAA1,PRKDC,ST3GAL6,THAP7,EHHADH,ST6GAL1,SCG5,PARP3,CD4,HSP90AB1,POLH,MTCH1,LBH,EPAS1,MAPK8IP3,SPDEF,IWS1,LTB,DCP2,CXXC1,CSNK1A1,TCOF1,CDX1,MRPL16,TNKS2,POLA2,VEGFB,TRUB1,KDM5C,PA2G4,IL6,PDCL3,REV1,MSTN,WNT10A,STK16,TRIP12,SERPINE2,KLHL12,UHMK1,TTLL11,PMPCA,LHX3,UBOX5,RPUSD2,RASGRP1,SPRED1,GZF1,CDK5RAP1,SNTA1,RALY,TBL1XR1,FXR1,CKS1B,LAMTOR2,GATB,CTH,CCNC,RNGTT,3110043O21RIK,NOL6,IKBKAP,TMEM59,DYRK2,PINK1,NOL9,CASZ1,KMT2E,CDK11B,MAN2B2,KLF3,STAP1,PIWIL1,MAPKAPK5,RNF34,DHX37,CHEK2,FTSJ2,WIPI2,USP30,PTCD1,CDK8,CCT7,BMP10,CNBP,PROK2,AEBP2,PRMT8,URI1,IQGAP1,CTSC,PSMC4,SMG1,PPME1,PHKG2,ZRANB1,WEE1,SMARCA1,TAF1,HCFC1,COL4A2,SLIT2,PBX4,INTS10,UBASH3B,ST3GAL4,CD3E,RNF111,FEM1B,USP28,PPIB,CSNK1G1,PIK3CB,WDR48,NICN1,EXD2,CAMKV,LOXL2,EXOSC4,PJA1,ZFP707,TMEM5,YTHDC2,SIDT2,PYGO1,DHCR24,RNF44,C8A,MBD3,L3MBTL1,ISG15,RFXANK,CSGALNACT1,NDRG4,ALG5,CC2D1A,C1QA,ZFP113,SS18,CAPN15,ATG14,RPS16,CD81,TSPAN14,IARS,EGR2,SMARCE1,PRDM1,MICAL2,WDR36,UPF3A,NFE2L1,POLR3K,JOSD2,RNF146,ZFP653,PLCL2,PSMD7,CDC123,ARID4B,D1PAS1,PRDM16,D2WSU81E,LDB2,ZC3H10,LRP1,VPRBP,UFL1,ZBTB38,TSFM,CREG1,PSME4,TET2,ARHGEF10L,BRCA2,PHF8,RRP9,ZFP451,SGSM1,ADRBK2,USP22,HECW2,MCTS2,CHIL5,MGAT2,PCSK9,UBR3,ACKR3,ASCC1,CIRBP,C77370,AR,CXXC5,BEX4,NWD1,SPRR1B,SALL2,NLRC3,LRRC4,HMX2,TMEM199,NHLH1,GDF6,XRCC1,KLF13,GAN,ADAM17,SEC61B,DUSP7,FTO,ERO1LB,GSK3A,METTL15,SPOP,PUS7,PKN1,RRP1B,DEAF1,MAX,PRMT7,IRAK2,RPL26,PHF5A,MORF4L1,ALG11,MED14,PSRC1,URM1,DUSP22,ZFP804A,MTA2,GANAB,KLF12,IFI204,AP1AR,TNFAIP8L3,COL4A3,MAEA,CHURC1,SYNJ2BP,GALNTL6
10	1	TRUE	0.000792	2857	822	166	0.202	0.058	GO:0043412	BP	50	macromolecule modification	2	CAV2,GCG,ACVRL1,SMARCB1,NHP2,CHORDC1,RAC1,CCNE1,BRAF,ATG4D,STK11,ULK2,PIAS4,KIT,NSMF,HIPK1,AKT1S1,CCNT1,ANAPC1,FBXW5,SIRT2,SLAMF1,VTN,DUSP14,CDK5RAP3,CSF2,CCL6,ROS1,P4HA1,PSEN1,SOCS2,MKNK2,TNIP1,BTG2,GGNBP2,MAP2K6,NF1,PECAM1,MTA1,GTPBP4,DAPK1,DIMT1,PINX1,OXR1,GPAA1,PRKDC,ST3GAL6,EHHADH,ST6GAL1,PARP3,CD4,HSP90AB1,MAPK8IP3,IWS1,CXXC1,CSNK1A1,TNKS2,VEGFB,TRUB1,KDM5C,IL6,PDCL3,MSTN,STK16,TRIP12,KLHL12,UHMK1,TTLL11,UBOX5,RPUSD2,RASGRP1,SPRED1,CDK5RAP1,SNTA1,TBL1XR1,CKS1B,LAMTOR2,CTH,CCNC,3110043O21RIK,TMEM59,DYRK2,PINK1,KMT2E,CDK11B,MAN2B2,STAP1,MAPKAPK5,RNF34,CHEK2,FTSJ2,WIPI2,USP30,CDK8,BMP10,PROK2,PRMT8,IQGAP1,SMG1,PPME1,PHKG2,ZRANB1,WEE1,TAF1,HCFC1,SLIT2,UBASH3B,ST3GAL4,CD3E,RNF111,FEM1B,USP28,PPIB,CSNK1G1,PIK3CB,WDR48,NICN1,CAMKV,LOXL2,EXOSC4,TMEM5,MBD3,ISG15,NDRG4,ALG5,ATG14,CD81,JOSD2,RNF146,PLCL2,ARID4B,VPRBP,UFL1,TET2,BRCA2,PHF8,ZFP451,USP22,MGAT2,ACKR3,AR,BEX4,SPRR1B,NLRC3,LRRC4,GDF6,XRCC1,GAN,ADAM17,DUSP7,FTO,ERO1LB,GSK3A,METTL15,PUS7,PKN1,PRMT7,MORF4L1,ALG11,PSRC1,URM1,DUSP22,MTA2,TNFAIP8L3,SYNJ2BP,GALNTL6
