name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-8953854	Metabolism of RNA	646	303	2.27	17	2.8e-54	3e-51	3.8	3.22	4.49
R-HSA-72766	Translation	258	166	3.11	17.6	1.3e-53	6.8e-51	7.44	5.71	9.76
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	83	3.59	14	3.7e-34	1.3e-31	11.4	7.37	18.1
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	82	3.58	13.9	1.4e-33	3.6e-31	11.3	7.27	17.9
R-HSA-72613	Eukaryotic Translation Initiation	119	85	3.46	13.8	5.8e-33	1e-30	9.96	6.6	15.3
R-HSA-72737	Cap-dependent Translation Initiation	119	85	3.46	13.8	5.8e-33	1e-30	9.96	6.6	15.3
R-HSA-72689	Formation of a pool of free 40S subunits	101	75	3.59	13.4	4.5e-31	6.8e-29	11.5	7.22	18.7
R-HSA-392499	Metabolism of proteins	1907	584	1.48	11.9	7.9e-31	1e-28	1.97	1.76	2.21
R-HSA-5663205	Infectious disease	326	158	2.35	12.6	4.3e-30	5.1e-28	3.83	3.04	4.81
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	70	3.64	13.1	1e-29	1.1e-27	12.1	7.41	20.3
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	70	3.57	12.8	1e-28	9.7e-27	11.1	6.91	18.3
R-HSA-72312	rRNA processing	201	112	2.7	12.4	3e-28	2.6e-26	5.05	3.77	6.78
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	78	3.28	12.6	6.4e-28	4.8e-26	8.37	5.57	12.8
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	78	3.28	12.6	6.4e-28	4.8e-26	8.37	5.57	12.8
R-HSA-192823	Viral mRNA Translation	89	66	3.59	12.5	2e-27	1.4e-25	11.3	6.94	19.2
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	107	2.71	12.2	2.6e-27	1.8e-25	5.1	3.78	6.9
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	103	2.74	12.1	8.2e-27	5.1e-25	5.21	3.84	7.11
R-HSA-5419276	Mitochondrial translation termination	86	61	3.43	11.6	1e-23	5.9e-22	9.62	5.93	16
R-HSA-168255	Influenza Life Cycle	143	84	2.84	11.3	1.4e-23	8e-22	5.65	3.99	8.06
R-HSA-168254	Influenza Infection	154	88	2.77	11.3	1.8e-23	9.6e-22	5.3	3.79	7.44
R-HSA-5368287	Mitochondrial translation	87	61	3.39	11.4	2.7e-23	1.4e-21	9.25	5.74	15.3
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	79	2.87	11.1	1.1e-22	5.5e-21	5.8	4.04	8.39
R-HSA-5389840	Mitochondrial translation elongation	84	59	3.4	11.3	1.2e-22	5.7e-21	9.3	5.72	15.5
R-HSA-72649	Translation initiation complex formation	58	43	3.59	10.1	2.7e-18	1.1e-16	11.2	6.09	21.8
R-HSA-72702	Ribosomal scanning and start codon recognition	58	43	3.59	10.1	2.7e-18	1.1e-16	11.2	6.09	21.8
R-HSA-163200	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	118	67	2.75	9.75	5.8e-18	2.4e-16	5.18	3.53	7.63
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	43	3.53	9.94	8e-18	3.1e-16	10.5	5.79	20
R-HSA-69239	Synthesis of DNA	99	59	2.88	9.61	2.4e-17	9e-16	5.8	3.8	8.92
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	54	40	3.58	9.72	4.4e-17	1.6e-15	11.2	5.93	22.3
R-HSA-611105	Respiratory electron transport	95	57	2.9	9.51	5.4e-17	1.9e-15	5.89	3.83	9.16
R-HSA-68874	M/G1 Transition	85	53	3.02	9.53	6.2e-17	2.1e-15	6.5	4.1	10.4
R-HSA-69002	DNA Replication Pre-Initiation	85	53	3.02	9.53	6.2e-17	2.1e-15	6.5	4.1	10.4
R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	59	42	3.45	9.61	8e-17	2.6e-15	9.66	5.37	18.1
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	51	38	3.61	9.52	1.9e-16	5.7e-15	11.4	5.93	23.4
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	38	3.61	9.52	1.9e-16	5.7e-15	11.4	5.93	23.4
R-HSA-69206	G1/S Transition	124	67	2.61	9.23	1.9e-16	5.7e-15	4.63	3.19	6.73
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	81	2.38	9.09	2.4e-16	6.8e-15	3.81	2.76	5.26
R-HSA-69306	DNA Replication	108	61	2.73	9.24	2.5e-16	6.9e-15	5.1	3.42	7.66
R-HSA-72203	Processing of Capped Intron-Containing Pre-mRNA	243	106	2.11	8.95	2.5e-16	6.9e-15	3.08	2.35	4.01
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	50	3.02	9.28	4.1e-16	1.1e-14	6.53	4.06	10.7
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	39	3.5	9.38	4.6e-16	1.2e-14	10.2	5.46	19.9
R-HSA-72172	mRNA Splicing	191	89	2.26	8.94	4.8e-16	1.2e-14	3.46	2.56	4.66
R-HSA-4641258	Degradation of DVL	57	40	3.4	9.26	9.8e-16	2.4e-14	9.19	5.08	17.3
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	55	39	3.43	9.23	1.3e-15	3.1e-14	9.52	5.19	18.3
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	44	3.18	9.13	1.7e-15	3.9e-14	7.48	4.41	13
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	60	41	3.31	9.15	1.9e-15	4.2e-14	8.43	4.77	15.4
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	46	3.09	9.09	1.8e-15	4.2e-14	6.92	4.18	11.7
