name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-445989	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	35	3	15.3	6.37	0.00096	0.048	17.5	3.33	58.8
R-HSA-193704	p75 NTR receptor-mediated signalling	90	4	7.95	4.96	0.0016	0.048	8.82	2.27	24.8
R-HSA-6807505	RNA polymerase II transcribes snRNA genes	74	3	7.25	4.05	0.0081	0.048	7.88	1.54	25.2
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	4	5.38	3.81	0.0064	0.048	5.86	1.52	16.3
R-HSA-168142	Toll Like Receptor 10 (TLR10) Cascade	82	3	6.54	3.78	0.011	0.048	7.07	1.38	22.6
R-HSA-168176	Toll Like Receptor 5 (TLR5) Cascade	82	3	6.54	3.78	0.011	0.048	7.07	1.38	22.6
R-HSA-975871	MyD88 cascade initiated on plasma membrane	82	3	6.54	3.78	0.011	0.048	7.07	1.38	22.6
R-HSA-8856828	Clathrin-mediated endocytosis	140	4	5.11	3.67	0.0077	0.048	5.55	1.44	15.4
R-HSA-168255	Influenza Life Cycle	143	4	5	3.61	0.0082	0.048	5.43	1.41	15.1
R-HSA-192823	Viral mRNA Translation	89	3	6.03	3.57	0.013	0.048	6.49	1.27	20.7
R-HSA-166520	Signalling by NGF	147	4	4.87	3.54	0.0091	0.048	5.28	1.37	14.6
R-HSA-975138	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	90	3	5.96	3.54	0.014	0.048	6.42	1.26	20.4
R-HSA-166058	MyD88:Mal cascade initiated on plasma membrane	92	3	5.83	3.49	0.015	0.048	6.27	1.23	19.9
R-HSA-168181	Toll Like Receptor 7/8 (TLR7/8) Cascade	92	3	5.83	3.49	0.015	0.048	6.27	1.23	19.9
R-HSA-168188	Toll Like Receptor TLR6:TLR2 Cascade	92	3	5.83	3.49	0.015	0.048	6.27	1.23	19.9
R-HSA-975155	MyD88 dependent cascade initiated on endosome	92	3	5.83	3.49	0.015	0.048	6.27	1.23	19.9
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	3	5.77	3.46	0.015	0.048	6.2	1.22	19.7
R-HSA-168254	Influenza Infection	154	4	4.64	3.42	0.011	0.048	5.03	1.3	13.9
R-HSA-168179	Toll Like Receptor TLR1:TLR2 Cascade	95	3	5.65	3.41	0.016	0.048	6.07	1.19	19.3
R-HSA-181438	Toll Like Receptor 2 (TLR2) Cascade	95	3	5.65	3.41	0.016	0.048	6.07	1.19	19.3
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	3	5.65	3.41	0.016	0.048	6.07	1.19	19.3
R-HSA-168138	Toll Like Receptor 9 (TLR9) Cascade	96	3	5.59	3.39	0.016	0.048	6	1.18	19.1
R-HSA-168164	Toll Like Receptor 3 (TLR3) Cascade	97	3	5.53	3.36	0.017	0.048	5.94	1.17	18.8
R-HSA-166166	MyD88-independent TLR4 cascade 	98	3	5.47	3.34	0.017	0.048	5.87	1.15	18.6
R-HSA-937061	TRIF(TICAM1)-mediated TLR4 signaling 	98	3	5.47	3.34	0.017	0.048	5.87	1.15	18.6
R-HSA-72689	Formation of a pool of free 40S subunits	101	3	5.31	3.27	0.019	0.048	5.69	1.12	18
R-HSA-9020702	Interleukin-1 signaling	102	3	5.26	3.24	0.019	0.048	5.63	1.11	17.9
R-HSA-199991	Membrane Trafficking	599	9	2.69	3.19	0.0056	0.048	3.04	1.3	6.31
R-HSA-5663205	Infectious disease	326	6	3.29	3.15	0.0094	0.048	3.61	1.26	8.52
R-HSA-5653656	Vesicle-mediated transport	631	9	2.55	3.02	0.0078	0.048	2.87	1.23	5.97
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	4	3.93	2.99	0.019	0.048	4.22	1.1	11.7
