name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72766	Translation	258	45	2.19	5.69	3.9e-07	0.00027	2.53	1.77	3.53
R-HSA-72312	rRNA processing	201	35	2.18	4.99	8e-06	0.0027	2.5	1.67	3.65
R-HSA-70895	Branched-chain amino acid catabolism	23	9	4.91	5.52	3.6e-05	0.0042	7.49	2.85	18.6
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	31	2.14	4.56	4.1e-05	0.0042	2.43	1.58	3.62
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	32	2.1	4.53	4.3e-05	0.0042	2.38	1.56	3.52
R-HSA-8953854	Metabolism of RNA	646	80	1.55	4.28	3.8e-05	0.0042	1.7	1.31	2.18
R-HSA-392499	Metabolism of proteins	1907	197	1.3	4.23	2.4e-05	0.0042	1.44	1.21	1.71
R-HSA-381033	ATF6 (ATF6-alpha) activates chaperones	12	6	6.27	5.38	0.00015	0.0082	11.6	3.1	43.6
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	13	3.2	4.63	0.00013	0.0082	4	1.95	7.71
R-HSA-72689	Formation of a pool of free 40S subunits	101	20	2.48	4.41	0.00012	0.0082	2.9	1.67	4.81
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	21	2.37	4.28	0.00016	0.0082	2.74	1.61	4.47
R-HSA-72613	Eukaryotic Translation Initiation	119	22	2.32	4.26	0.00016	0.0082	2.66	1.59	4.3
R-HSA-72737	Cap-dependent Translation Initiation	119	22	2.32	4.26	0.00016	0.0082	2.66	1.59	4.3
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	21	2.35	4.24	0.00018	0.0087	2.71	1.59	4.42
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	18	2.43	4.07	0.00034	0.014	2.81	1.57	4.78
R-HSA-381119	Unfolded Protein Response (UPR)	93	18	2.43	4.07	0.00034	0.014	2.81	1.57	4.78
R-HSA-199991	Membrane Trafficking	599	71	1.49	3.62	0.00039	0.016	1.61	1.22	2.09
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	18	2.38	3.97	0.00044	0.017	2.74	1.53	4.65
R-HSA-381183	ATF6 (ATF6-alpha) activates chaperone genes	10	5	6.27	4.91	0.00057	0.018	11.6	2.67	50.6
R-HSA-72649	Translation initiation complex formation	58	13	2.81	4.07	0.00052	0.018	3.37	1.66	6.4
R-HSA-72702	Ribosomal scanning and start codon recognition	58	13	2.81	4.07	0.00052	0.018	3.37	1.66	6.4
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	13	2.76	4	0.00061	0.018	3.3	1.63	6.24
R-HSA-192823	Viral mRNA Translation	89	17	2.4	3.89	0.00057	0.018	2.76	1.52	4.77
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	20	2.18	3.75	0.00069	0.018	2.47	1.43	4.05
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	20	2.18	3.75	0.00069	0.018	2.47	1.43	4.05
R-HSA-5653656	Vesicle-mediated transport	631	73	1.45	3.45	0.00066	0.018	1.56	1.19	2.02
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	22	2.08	3.67	0.00078	0.019	2.32	1.39	3.72
R-HSA-71291	Metabolism of amino acids and derivatives	251	35	1.75	3.54	0.00078	0.019	1.91	1.29	2.76
R-HSA-5419276	Mitochondrial translation termination	86	16	2.33	3.66	0.0011	0.026	2.67	1.44	4.68
R-HSA-381042	PERK regulates gene expression	28	8	3.59	4.03	0.0012	0.027	4.65	1.77	11.1
R-HSA-5368287	Mitochondrial translation	87	16	2.31	3.6	0.0013	0.028	2.63	1.42	4.61
R-HSA-1643685	Disease	984	104	1.33	3.17	0.0013	0.029	1.42	1.13	1.77
R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	310	40	1.62	3.26	0.0016	0.033	1.75	1.21	2.47
R-HSA-168255	Influenza Life Cycle	143	22	1.93	3.3	0.0021	0.041	2.13	1.28	3.4
R-HSA-983169	Class I MHC mediated antigen processing & presentation	365	45	1.55	3.13	0.0021	0.041	1.66	1.18	2.3
R-HSA-5663205	Infectious disease	326	41	1.58	3.12	0.0022	0.043	1.7	1.18	2.38
R-HSA-5389840	Mitochondrial translation elongation	84	15	2.24	3.36	0.0024	0.044	2.54	1.34	4.51
R-HSA-380994	ATF4 activates genes	25	7	3.51	3.7	0.0027	0.048	4.52	1.59	11.4
