name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-1912408	Pre-NOTCH Transcription and Translation	30	5	10.9	6.77	8.2e-05	0.005	13.3	3.92	36
R-HSA-1912422	Pre-NOTCH Expression and Processing	32	5	10.2	6.51	0.00011	0.005	12.3	3.65	33
R-HSA-3214841	PKMTs methylate histone lysines	71	7	6.45	5.74	9.9e-05	0.005	7.34	2.79	16.4
R-HSA-350054	Notch-HLH transcription pathway	13	3	15.1	6.34	0.00089	0.015	19.7	3.44	77.5
R-HSA-445095	Interaction between L1 and Ankyrins	13	3	15.1	6.34	0.00089	0.015	19.7	3.44	77.5
R-HSA-157118	Signaling by NOTCH	65	6	6.04	5.08	0.00045	0.015	6.78	2.35	16
R-HSA-3247509	Chromatin modifying enzymes	227	11	3.17	4.12	0.00071	0.015	3.46	1.66	6.5
R-HSA-4839726	Chromatin organization	227	11	3.17	4.12	0.00071	0.015	3.46	1.66	6.5
R-HSA-373760	L1CAM interactions	76	6	5.17	4.54	0.001	0.016	5.71	1.99	13.3
R-HSA-422475	Axon guidance	295	12	2.66	3.61	0.0019	0.025	2.88	1.44	5.27
R-HSA-445144	Signal transduction by L1	21	3	9.35	4.77	0.0038	0.036	10.9	2.04	38
R-HSA-3296482	Defects in vitamin and cofactor metabolism	22	3	8.92	4.63	0.0044	0.036	10.4	1.94	35.7
R-HSA-8951671	RUNX3 regulates YAP1-mediated transcription	22	3	8.92	4.63	0.0044	0.036	10.4	1.94	35.7
R-HSA-2426168	Activation of gene expression by SREBF (SREBP)	42	4	6.23	4.23	0.0037	0.036	6.93	1.78	19.6
R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	96	6	4.09	3.79	0.0035	0.036	4.43	1.56	10.3
R-HSA-9006925	Intracellular signaling by second messengers	282	11	2.55	3.29	0.0039	0.036	2.74	1.32	5.13
R-HSA-199418	Negative regulation of the PI3K/AKT network	103	6	3.81	3.57	0.0049	0.039	4.11	1.45	9.48
R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	47	4	5.57	3.91	0.0056	0.04	6.13	1.58	17.2
R-HSA-1257604	PIP3 activates AKT signaling	254	10	2.58	3.17	0.0055	0.04	2.76	1.28	5.3
