query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0382	89	1257	14	0.011	0.157	GO:0001578	BP	185	microtubule bundle formation	1	NEURL1A,ZMYND10,DNAH1,UBE2B,GAS2L2,LRRC6,SPAG6L,CCDC183,CFAP206,GAS2L1,TRIM46,PSRC1,DRC1,DNAH7A
2	1	TRUE	0.0202	63	1257	12	0.01	0.19	GO:0060359	BP	178	response to ammonium ion	1	EHMT2,DLG4,DRD1,CRHBP,DIAPH1,LYPD1,CHRM1,PPP1R9B,CHRM4,CHRM3,HRH1,KALRN
3	1	TRUE	0.00357	36	1257	10	0.008	0.278	GO:0071242	BP	178	cellular response to ammonium ion	1	EHMT2,DRD1,CRHBP,DIAPH1,LYPD1,CHRM1,PPP1R9B,CHRM4,CHRM3,HRH1
4	1	TRUE	0.0459	45	1257	9	0.007	0.2	GO:0046847	BP	261	filopodium assembly	1	NEURL1A,SRF,DMTN,FSCN1,PLPPR5,PALM,FAM65B,PPP1R9B,MYO3B
5	1	TRUE	0.0416	36	1257	8	0.006	0.222	GO:0051489	BP	261	regulation of filopodium assembly	2	NEURL1A,SRF,DMTN,FSCN1,PLPPR5,PALM,FAM65B,MYO3B
6	1	TRUE	0.0205	24	1257	7	0.006	0.292	GO:0051491	BP	261	positive regulation of filopodium assembly	2	NEURL1A,SRF,FSCN1,PLPPR5,PALM,FAM65B,MYO3B
7	1	TRUE	0.0183	224	1257	28	0.022	0.125	GO:0006936	BP	416	muscle contraction	1	TCAP,SRF,TACR2,DRD1,TNNT2,CHRNA1,EDN3,PROK2,FGF13,TPM1,SCN5A,CHRM1,MYH2,SCN10A,KCNE3,TRPM4,TNNI3K,NPNT,PKP2,CHRM3,NEUROG1,SCN3B,ACTN2,DSP,MYH8,MYH4,MYL1,TNNC1
8	1	TRUE	0.0414	9	1257	4	0.003	0.444	GO:0048739	BP	404	cardiac muscle fiber development	1	TCAP,MYPN,BMP4,MYO18B
9	1	TRUE	0.0258	84	1257	14	0.011	0.167	GO:0019935	BP	116	cyclic-nucleotide-mediated signaling	1	CRHR2,ADORA2A,UBE2B,DRD1,ADCY5,EPHA5,ADRB3,RASD2,ADRB1,KCNC2,ADGRD1,RAPGEF4,RXFP2,PTK2B
10	1	TRUE	0.00256	125	1257	21	0.017	0.168	GO:0007187	BP	290	G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	1	ADORA2A,DRD1,ADCY5,OPRK1,NPY2R,CORT,ADRB3,CHRM1,NPBWR1,GNAT1,ADRB1,SSTR1,GNAZ,CHRM4,ADGRD1,CHRM3,GPR1,SSTR2,GRM5,RXFP2,RXFP3
11	1	TRUE	0.015	116	1257	18	0.014	0.155	GO:0007188	BP	290	adenylate cyclase-modulating G-protein coupled receptor signaling pathway	2	ADORA2A,DRD1,ADCY5,OPRK1,NPY2R,CORT,ADRB3,CHRM1,GNAT1,ADRB1,GNAZ,CHRM4,ADGRD1,CHRM3,SSTR2,GRM5,RXFP2,RXFP3
