name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-1912408	Pre-NOTCH Transcription and Translation	30	18	3.88	6.76	3.1e-08	2.9e-05	8.29	3.77	18.9
R-HSA-1912422	Pre-NOTCH Expression and Processing	32	18	3.64	6.4	1.2e-07	5.7e-05	7.1	3.33	15.5
R-HSA-8934593	Regulation of RUNX1 Expression and Activity	17	11	4.19	5.62	5.8e-06	0.00068	10.1	3.42	33.3
R-HSA-157118	Signaling by NOTCH	65	25	2.49	5.15	5.3e-06	0.00068	3.46	2.01	5.86
R-HSA-216083	Integrin cell surface interactions	81	29	2.32	5.09	5.2e-06	0.00068	3.09	1.89	4.98
R-HSA-1474244	Extracellular matrix organization	278	72	1.68	4.89	3.5e-06	0.00068	1.96	1.47	2.59
R-HSA-3247509	Chromatin modifying enzymes	227	61	1.74	4.82	5.6e-06	0.00068	2.05	1.5	2.78
R-HSA-4839726	Chromatin organization	227	61	1.74	4.82	5.6e-06	0.00068	2.05	1.5	2.78
R-HSA-2032785	YAP1- and WWTR1 (TAZ)-stimulated gene expression	28	14	3.24	5.07	2e-05	0.002	5.51	2.43	12.5
R-HSA-425366	Transport of bile salts and organic acids, metal ions and amine compounds	80	27	2.18	4.55	3.7e-05	0.0034	2.82	1.7	4.58
R-HSA-3108214	SUMOylation of DNA damage response and repair proteins	76	26	2.21	4.54	3.9e-05	0.0034	2.88	1.71	4.73
R-HSA-446728	Cell junction organization	70	24	2.22	4.38	7.4e-05	0.0058	2.88	1.68	4.84
R-HSA-446353	Cell-extracellular matrix interactions	18	10	3.6	4.71	1e-04	0.0067	6.88	2.44	20.1
R-HSA-9013508	NOTCH3 Intracellular Domain Regulates Transcription	18	10	3.6	4.71	1e-04	0.0067	6.88	2.44	20.1
R-HSA-4086398	Ca2+ pathway	55	20	2.35	4.3	0.00012	0.0072	3.15	1.72	5.64
R-HSA-400253	Circadian Clock	36	15	2.7	4.36	0.00014	0.0083	3.94	1.88	8.03
R-HSA-1368082	RORA activates gene expression	22	11	3.24	4.49	0.00016	0.0086	5.5	2.16	14
R-HSA-350054	Notch-HLH transcription pathway	13	8	3.98	4.6	2e-04	0.0097	8.79	2.53	34.2
R-HSA-9012852	Signaling by NOTCH3	37	15	2.62	4.23	2e-04	0.0097	3.76	1.81	7.6
R-HSA-1500931	Cell-Cell communication	92	28	1.97	3.99	0.00021	0.0097	2.42	1.49	3.84
R-HSA-425407	SLC-mediated transmembrane transport	241	58	1.56	3.75	0.00027	0.012	1.76	1.28	2.39
R-HSA-422475	Axon guidance	295	68	1.49	3.67	0.00032	0.014	1.67	1.25	2.21
R-HSA-8941856	RUNX3 regulates NOTCH signaling	14	8	3.7	4.32	4e-04	0.015	7.33	2.23	25.7
R-HSA-5619102	SLC transporter disorders	68	22	2.09	3.87	0.00038	0.015	2.64	1.51	4.49
R-HSA-9006934	Signaling by Receptor Tyrosine Kinases	487	103	1.37	3.57	0.00037	0.015	1.5	1.19	1.88
R-HSA-400206	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	120	33	1.78	3.67	0.00048	0.017	2.1	1.36	3.18
R-HSA-1839117	Signaling by cytosolic FGFR1 fusion mutants	18	9	3.24	4.06	0.00063	0.022	5.5	1.93	15.7
R-HSA-8951671	RUNX3 regulates YAP1-mediated transcription	22	10	2.94	3.9	0.00082	0.025	4.58	1.77	11.6
R-HSA-5685938	HDR through Single Strand Annealing (SSA)	37	14	2.45	3.77	0.00076	0.025	3.35	1.59	6.81
R-HSA-3214841	PKMTs methylate histone lysines	71	22	2.01	3.63	0.00073	0.025	2.48	1.42	4.19
R-HSA-168271	Transport of Ribonucleoproteins into the Host Nucleus	30	12	2.59	3.73	0.001	0.03	3.67	1.61	8.07
R-HSA-170822	Regulation of Glucokinase by Glucokinase Regulatory Protein	30	12	2.59	3.73	0.001	0.03	3.67	1.61	8.07
R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	47	16	2.2	3.53	0.0012	0.035	2.84	1.45	5.37
R-HSA-382551	Transport of small molecules	705	138	1.27	3.14	0.0013	0.036	1.36	1.11	1.66
R-HSA-1989781	PPARA activates gene expression	117	31	1.71	3.33	0.0014	0.037	1.99	1.27	3.05
R-HSA-2122947	NOTCH1 Intracellular Domain Regulates Transcription	13	7	3.49	3.83	0.0015	0.038	6.41	1.84	23.1
R-HSA-445095	Interaction between L1 and Ankyrins	13	7	3.49	3.83	0.0015	0.038	6.41	1.84	23.1
R-HSA-2028269	Signaling by Hippo	20	9	2.91	3.66	0.0016	0.04	4.5	1.64	12
R-HSA-3000157	Laminin interactions	28	11	2.54	3.49	0.0019	0.047	3.56	1.5	8.07
R-HSA-381340	Transcriptional regulation of white adipocyte differentiation	67	20	1.93	3.27	0.0021	0.048	2.35	1.31	4.05
R-HSA-5663202	Diseases of signal transduction	359	76	1.37	3.05	0.002	0.048	1.49	1.14	1.94
