name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-72689	Formation of a pool of free 40S subunits	101	42	5.91	13.7	1.1e-22	6.3e-20	9.94	6.47	15.2
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	43	5.51	13.1	9.6e-22	2.8e-19	8.84	5.84	13.3
R-HSA-72613	Eukaryotic Translation Initiation	119	44	5.26	12.9	2.9e-21	4.1e-19	8.2	5.47	12.2
R-HSA-72737	Cap-dependent Translation Initiation	119	44	5.26	12.9	2.9e-21	4.1e-19	8.2	5.47	12.2
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	42	5.33	12.7	1.2e-20	1.5e-18	8.37	5.52	12.6
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	36	5.51	12	2.2e-18	2.1e-16	8.74	5.55	13.6
R-HSA-192823	Viral mRNA Translation	89	35	5.59	12	3.6e-18	3e-16	8.96	5.64	14.1
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	36	5.39	11.8	5e-18	3.6e-16	8.44	5.38	13.1
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	38	4.7	11	1.3e-16	7.4e-15	6.84	4.47	10.3
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	38	4.7	11	1.3e-16	7.4e-15	6.84	4.47	10.3
R-HSA-168273	Influenza Viral RNA Transcription and Replication	133	37	3.96	9.44	1.5e-13	7.9e-12	5.32	3.51	7.92
R-HSA-168255	Influenza Life Cycle	143	38	3.78	9.21	3.4e-13	1.7e-11	5	3.33	7.38
R-HSA-72766	Translation	258	53	2.92	8.6	6.6e-13	3e-11	3.61	2.59	4.97
R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	182	43	3.36	8.84	7.7e-13	3.2e-11	4.29	2.95	6.14
R-HSA-168254	Influenza Infection	154	38	3.51	8.63	4.2e-12	1.6e-10	4.52	3.02	6.63
R-HSA-8868773	rRNA processing in the nucleus and cytosol	191	43	3.2	8.45	4.4e-12	1.6e-10	4.03	2.77	5.75
R-HSA-72312	rRNA processing	201	43	3.04	8.05	2.7e-11	9.1e-10	3.77	2.6	5.36
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	19	5.3	8.46	5.6e-10	1.8e-08	8.04	4.28	14.7
R-HSA-5663205	Infectious disease	326	55	2.4	7.06	7.4e-10	2.3e-08	2.83	2.05	3.83
R-HSA-72649	Translation initiation complex formation	58	20	4.9	8.2	9.7e-10	2.8e-08	7.13	3.91	12.6
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	20	4.82	8.1	1.4e-09	3.8e-08	6.95	3.82	12.3
R-HSA-72702	Ribosomal scanning and start codon recognition	58	19	4.66	7.69	6.8e-09	1.8e-07	6.59	3.58	11.8
R-HSA-8953854	Metabolism of RNA	646	85	1.87	6.3	7.4e-09	1.9e-07	2.14	1.66	2.74
R-HSA-392499	Metabolism of proteins	1907	178	1.33	4.37	1.4e-05	0.00034	1.48	1.23	1.78
R-HSA-6798695	Neutrophil degranulation	477	56	1.67	4.12	9e-05	0.0021	1.82	1.34	2.45
R-HSA-168249	Innate Immune System	1035	102	1.4	3.75	0.00021	0.0046	1.52	1.21	1.9
R-HSA-168256	Immune System	1970	172	1.24	3.29	0.00076	0.016	1.35	1.12	1.62
R-HSA-174143	APC/C-mediated degradation of cell cycle proteins	86	15	2.48	3.79	0.00087	0.017	2.83	1.5	5.02
R-HSA-453276	Regulation of mitotic cell cycle	86	15	2.48	3.79	0.00087	0.017	2.83	1.5	5.02
R-HSA-1643685	Disease	984	94	1.36	3.26	0.0011	0.021	1.46	1.15	1.84
R-HSA-140877	Formation of Fibrin Clot (Clotting Cascade)	39	9	3.28	3.93	0.0012	0.023	4	1.67	8.69
R-HSA-4086400	PCP/CE pathway	89	15	2.4	3.64	0.0013	0.023	2.72	1.44	4.81
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	51	10	2.79	3.52	0.0025	0.043	3.26	1.45	6.65
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	51	10	2.79	3.52	0.0025	0.043	3.26	1.45	6.65
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	52	10	2.74	3.45	0.0029	0.045	3.18	1.42	6.47
R-HSA-69610	p53-Independent DNA Damage Response	52	10	2.74	3.45	0.0029	0.045	3.18	1.42	6.47
R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	52	10	2.74	3.45	0.0029	0.045	3.18	1.42	6.47
R-HSA-449147	Signaling by Interleukins	454	48	1.5	3.02	0.0028	0.045	1.6	1.15	2.19
