query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.00516	50	643	9	0.014	0.18	GO:0071806	BP	192	protein transmembrane transport	1	PEX6,TOMM40L,PEX3,ZFAND2B,TIMM10,RTN2,CHCHD4,DNLZ,TOMM20
2	1	TRUE	0.00449	49	643	9	0.014	0.184	GO:0065002	BP	192	intracellular protein transmembrane transport	2	PEX6,TOMM40L,PEX3,ZFAND2B,TIMM10,RTN2,CHCHD4,DNLZ,TOMM20
3	1	TRUE	0.022	40	643	7	0.011	0.175	GO:0044743	BP	192	protein transmembrane import into intracellular organelle	3	PEX6,TOMM40L,PEX3,TIMM10,CHCHD4,DNLZ,TOMM20
4	1	TRUE	0.0296	43	643	7	0.011	0.163	GO:0043462	BP	536	regulation of ATPase activity	1	DNAJB1,DYNLL1,DNAL4,PFN2,VCPKMT,ATPIF1,HSPA2
5	1	TRUE	0.00404	4896	643	205	0.319	0.042	GO:0071840	BP	30	cellular component organization or biogenesis	1	CAV2,CCM2,CHMP1A,NHP2,IFT20,TUBB5,YKT6,PEX6,MED25,RAB3B,PIH1D1,ERCC1,MTFP1,WBSCR22,DNAJB1,TOMM40L,BLOC1S6,ARPC2,DYNLL1,TOR2A,PPP2CB,NPRL2,CLUAP1,HMGB3,UBE2A,CD34,RAC3,BAIAP2L2,STARD3,TOMM34,CTDNEP1,NDEL1,MAP1S,CLVS2,PEX3,YEATS4,SNRPD3,LLPH,PFKL,1810043G02RIK,WDPCP,SUPT4A,PFN4,TMEM107,CCDC103,TSHR,PPM1A,ATP6V1D,NET1,EVL,B4GALT7,RGCC,WNT7B,CBY1,SH3BP1,BOP1,FOPNL,1110004E09RIK,TWF2,RSPH9,BYSL,ATP6V0C,BNIP1,TAF11,DYNC2LI1,GNL1,TMEM138,VPS51,WDR45B,CALY,RIC8A,HRAS,NOP16,COA5,BCS1L,ITM2C,BOK,TFCP2L1,STX6,ARPC5L,TOR1A,TMEM141,SSNA1,HNMT,TIMM10,HAUS2,TBC1D20,RAE1,PFN2,PDCD10,GPSM2,SNX7,PDGFC,PEX11B,FAM92A,TMEM261,CAP1,STMN1,RCC1,SMARCD3,CDK5,CENPA,RILPL2,RHOF,ARPC3,RAB35,MALSU1,POLE4,CHCHD6,GABARAPL1,CAMK1,MARK4,PEX11A,KCTD13,CORO1A,LCMT1,ARFIP2,RAB33A,CETN2,DCTN6,TXNL4B,CFAP20,NECAB2,CDH13,NIP7,PANX1,ACTA1,THY1,ZPR1,PIN1,GORASP1,NUDT16,FKBP1A,NOC4L,BRK1,CHCHD4,GTF2H5,GNA11,BECN1,APEX1,NME5,ADAMTSL2,SIGMAR1,SH3BP4,P2RY12,TBC1D9B,C1QL2,APBB1,ATG101,ARHGEF4,MCRS1,WDTC1,APOPT1,SCARB1,TMEM237,PDSS2,SNX10,FAM103A1,MTG1,SUV39H1,KCNJ2,CRTAC1,CCNO,DCTPP1,WDR74,NRN1L,EID2,B4GAT1,PYGO2,HES5,ARF1,TADA3,GM8186,IBA57,TMEM17,FBLL1,COA6,TBC1D22A,EZR,MLLT11,GRWD1,ATPIF1,GSK3A,SNRPG,BLOC1S2,ABI1,SEPT9,NSMCE2,HSPA2,H2AFJ,POP5,DMKN,RPS7,NCS1,ACTG1,B9D2,KLK8,SUDS3,HTRA2,ITPA,DNLZ,AK6,BRMS1,TOMM20,CCDC85B
6	1	TRUE	4.02e-07	2242	643	125	0.194	0.056	GO:0044085	BP	30	cellular component biogenesis	2	CAV2,CHMP1A,NHP2,IFT20,TUBB5,MED25,PIH1D1,ERCC1,WBSCR22,DNAJB1,ARPC2,DYNLL1,TOR2A,NPRL2,CLUAP1,CD34,RAC3,BAIAP2L2,NDEL1,SNRPD3,PFKL,1810043G02RIK,WDPCP,PFN4,TMEM107,CCDC103,PPM1A,ATP6V1D,EVL,RGCC,CBY1,SH3BP1,BOP1,FOPNL,TWF2,RSPH9,BYSL,TAF11,DYNC2LI1,GNL1,TMEM138,WDR45B,CALY,HRAS,NOP16,COA5,BCS1L,BOK,ARPC5L,TOR1A,TMEM141,HAUS2,TBC1D20,PFN2,PDCD10,GPSM2,PDGFC,PEX11B,FAM92A,TMEM261,STMN1,RCC1,CDK5,CENPA,RILPL2,ARPC3,MALSU1,GABARAPL1,KCTD13,CORO1A,LCMT1,ARFIP2,RAB33A,CETN2,TXNL4B,CFAP20,CDH13,NIP7,PANX1,ACTA1,THY1,NUDT16,FKBP1A,NOC4L,BRK1,GTF2H5,GNA11,BECN1,NME5,SIGMAR1,P2RY12,C1QL2,ATG101,ARHGEF4,TMEM237,PDSS2,SNX10,FAM103A1,MTG1,KCNJ2,CCNO,DCTPP1,WDR74,EID2,HES5,ARF1,GM8186,IBA57,TMEM17,FBLL1,COA6,EZR,GRWD1,ATPIF1,SNRPG,SEPT9,HSPA2,POP5,DMKN,RPS7,ACTG1,B9D2,HTRA2,AK6,TOMM20
7	1	TRUE	0.0375	930	643	49	0.076	0.053	GO:0070271	BP	30	protein complex biogenesis	3	CAV2,MED25,PIH1D1,ARPC2,TOR2A,BAIAP2L2,NDEL1,PFKL,PFN4,CCDC103,PPM1A,EVL,CBY1,TWF2,CALY,COA5,BCS1L,BOK,ARPC5L,TOR1A,TMEM141,PFN2,PDGFC,PEX11B,TMEM261,STMN1,RCC1,CENPA,ARPC3,CORO1A,LCMT1,ARFIP2,PANX1,FKBP1A,BRK1,GNA11,SIGMAR1,C1QL2,PDSS2,KCNJ2,DCTPP1,EID2,HES5,ARF1,COA6,ATPIF1,SEPT9,HTRA2,TOMM20
8	1	TRUE	0.0492	345	643	23	0.036	0.067	GO:0022613	BP	30	ribonucleoprotein complex biogenesis	3	NHP2,PIH1D1,WBSCR22,SNRPD3,BOP1,BYSL,GNL1,NOP16,MALSU1,TXNL4B,NIP7,NUDT16,NOC4L,GTF2H5,FAM103A1,MTG1,WDR74,GM8186,FBLL1,SNRPG,POP5,RPS7,AK6
9	1	TRUE	0.0217	4756	643	193	0.3	0.041	GO:0016043	BP	30	cellular component organization	2	CAV2,CCM2,CHMP1A,IFT20,TUBB5,YKT6,PEX6,MED25,RAB3B,PIH1D1,ERCC1,MTFP1,DNAJB1,TOMM40L,BLOC1S6,ARPC2,DYNLL1,TOR2A,PPP2CB,NPRL2,CLUAP1,HMGB3,UBE2A,CD34,RAC3,BAIAP2L2,STARD3,TOMM34,CTDNEP1,NDEL1,MAP1S,CLVS2,PEX3,YEATS4,SNRPD3,LLPH,PFKL,1810043G02RIK,WDPCP,SUPT4A,PFN4,TMEM107,CCDC103,TSHR,PPM1A,ATP6V1D,NET1,EVL,B4GALT7,RGCC,WNT7B,CBY1,SH3BP1,BOP1,FOPNL,1110004E09RIK,TWF2,RSPH9,ATP6V0C,BNIP1,TAF11,DYNC2LI1,TMEM138,VPS51,WDR45B,CALY,RIC8A,HRAS,COA5,BCS1L,ITM2C,BOK,TFCP2L1,STX6,ARPC5L,TOR1A,TMEM141,SSNA1,HNMT,TIMM10,HAUS2,TBC1D20,RAE1,PFN2,PDCD10,GPSM2,SNX7,PDGFC,PEX11B,FAM92A,TMEM261,CAP1,STMN1,RCC1,SMARCD3,CDK5,CENPA,RILPL2,RHOF,ARPC3,RAB35,POLE4,CHCHD6,GABARAPL1,CAMK1,MARK4,PEX11A,KCTD13,CORO1A,LCMT1,ARFIP2,RAB33A,CETN2,DCTN6,TXNL4B,CFAP20,NECAB2,CDH13,PANX1,ACTA1,THY1,ZPR1,PIN1,GORASP1,NUDT16,FKBP1A,BRK1,CHCHD4,GTF2H5,GNA11,BECN1,APEX1,NME5,ADAMTSL2,SIGMAR1,SH3BP4,P2RY12,TBC1D9B,C1QL2,APBB1,ATG101,ARHGEF4,MCRS1,WDTC1,APOPT1,SCARB1,TMEM237,PDSS2,SNX10,FAM103A1,SUV39H1,KCNJ2,CRTAC1,CCNO,DCTPP1,NRN1L,EID2,B4GAT1,PYGO2,HES5,ARF1,TADA3,GM8186,IBA57,TMEM17,FBLL1,COA6,TBC1D22A,EZR,MLLT11,GRWD1,ATPIF1,GSK3A,SNRPG,BLOC1S2,ABI1,SEPT9,NSMCE2,HSPA2,H2AFJ,DMKN,NCS1,ACTG1,B9D2,KLK8,SUDS3,HTRA2,ITPA,DNLZ,AK6,BRMS1,TOMM20,CCDC85B
10	1	TRUE	0.0029	2942	643	135	0.21	0.046	GO:0006996	BP	30	organelle organization	3	CAV2,CHMP1A,IFT20,TUBB5,YKT6,PEX6,PIH1D1,ERCC1,MTFP1,TOMM40L,BLOC1S6,ARPC2,DYNLL1,PPP2CB,NPRL2,CLUAP1,HMGB3,UBE2A,CD34,RAC3,BAIAP2L2,TOMM34,CTDNEP1,NDEL1,MAP1S,CLVS2,PEX3,YEATS4,1810043G02RIK,WDPCP,SUPT4A,PFN4,TMEM107,CCDC103,ATP6V1D,EVL,RGCC,CBY1,SH3BP1,BOP1,FOPNL,TWF2,RSPH9,ATP6V0C,BNIP1,DYNC2LI1,TMEM138,VPS51,WDR45B,HRAS,COA5,BCS1L,BOK,STX6,ARPC5L,TOR1A,TMEM141,SSNA1,HNMT,TIMM10,HAUS2,TBC1D20,RAE1,PFN2,PDCD10,GPSM2,SNX7,PEX11B,FAM92A,TMEM261,CAP1,STMN1,RCC1,SMARCD3,CENPA,RILPL2,RHOF,ARPC3,POLE4,CHCHD6,GABARAPL1,MARK4,PEX11A,KCTD13,CORO1A,LCMT1,ARFIP2,RAB33A,CETN2,DCTN6,CFAP20,ACTA1,THY1,ZPR1,GORASP1,NUDT16,BRK1,CHCHD4,BECN1,APEX1,NME5,TBC1D9B,APBB1,ATG101,MCRS1,APOPT1,TMEM237,SNX10,SUV39H1,CCNO,PYGO2,ARF1,TADA3,TMEM17,FBLL1,TBC1D22A,EZR,MLLT11,GRWD1,ATPIF1,GSK3A,BLOC1S2,SEPT9,NSMCE2,HSPA2,H2AFJ,ACTG1,B9D2,SUDS3,HTRA2,ITPA,DNLZ,AK6,BRMS1,TOMM20
