name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-1474244	Extracellular matrix organization	278	23	4.96	8.72	1.9e-10	2.3e-08	6	3.62	9.57
R-HSA-1566948	Elastic fibre formation	45	9	12	9.62	4.3e-08	2.6e-06	15.5	6.46	33.5
R-HSA-216083	Integrin cell surface interactions	81	11	8.14	8.41	8.8e-08	3.6e-06	9.84	4.61	19.2
R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	125	12	5.76	6.97	1.1e-06	3.3e-05	6.66	3.28	12.4
R-HSA-3000178	ECM proteoglycans	50	8	9.59	7.93	1.5e-06	3.6e-05	11.7	4.68	25.8
R-HSA-2129379	Molecules associated with elastic fibres	38	7	11	8.08	2.6e-06	5.2e-05	13.8	5.07	32.6
R-HSA-425366	Transport of bile salts and organic acids, metal ions and amine compounds	80	9	6.75	6.72	6.8e-06	0.00012	7.84	3.38	16.1
R-HSA-2243919	Crosslinking of collagen fibrils	18	5	16.7	8.66	8.7e-06	0.00013	23.3	6.43	70.8
R-HSA-1474290	Collagen formation	90	9	6	6.2	1.8e-05	0.00024	6.86	2.98	14
R-HSA-1474228	Degradation of the extracellular matrix	119	10	5.04	5.77	2.8e-05	0.00034	5.69	2.6	11.1
R-HSA-2022857	Keratan sulfate degradation	12	4	20	8.57	3.3e-05	0.00035	30.1	6.57	114
R-HSA-3560782	Diseases associated with glycosaminoglycan metabolism	38	6	9.47	6.81	3.5e-05	0.00035	11.4	3.85	28.2
R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	61	7	6.88	6	6.5e-05	6e-04	7.93	3	17.8
R-HSA-8957275	Post-translational protein phosphorylation	108	9	5	5.44	7.7e-05	0.00066	5.61	2.45	11.3
R-HSA-549132	Organic cation/anion/zwitterion transport	15	4	16	7.57	8.8e-05	0.00071	21.9	5.03	74.9
R-HSA-1650814	Collagen biosynthesis and modifying enzymes	67	7	6.26	5.63	0.00012	9e-04	7.13	2.71	16
R-HSA-114608	Platelet degranulation 	123	9	4.39	4.92	0.00021	0.0015	4.86	2.13	9.79
R-HSA-76005	Response to elevated platelet cytosolic Ca2+	128	9	4.22	4.77	0.00028	0.0019	4.65	2.04	9.36
R-HSA-3000171	Non-integrin membrane-ECM interactions	38	5	7.89	5.54	0.00039	0.0025	9.17	2.76	24.1
R-HSA-140877	Formation of Fibrin Clot (Clotting Cascade)	39	5	7.69	5.45	0.00044	0.0027	8.9	2.68	23.3
R-HSA-109582	Hemostasis	608	22	2.17	3.88	0.00047	0.0027	2.4	1.45	3.8
R-HSA-2022923	Dermatan sulfate biosynthesis	11	3	16.4	6.63	0.00068	0.0037	22.4	3.8	94.7
R-HSA-3238698	WNT ligand biogenesis and trafficking	25	4	9.59	5.6	0.00072	0.0038	11.5	2.83	34.5
R-HSA-8948216	Collagen chain trimerization	44	5	6.81	5.03	0.00078	0.0039	7.76	2.36	20.1
R-HSA-2162123	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	12	3	15	6.31	9e-04	0.0043	20	3.45	80.9
R-HSA-2022854	Keratan sulfate biosynthesis	27	4	8.88	5.34	0.00097	0.0044	10.5	2.6	31.1
R-HSA-1630316	Glycosaminoglycan metabolism	122	8	3.93	4.24	0.00097	0.0044	4.29	1.78	8.96
R-HSA-8874081	MET activates PTK2 signaling	30	4	7.99	5	0.0015	0.0063	9.26	2.32	27.1
R-HSA-1442490	Collagen degradation	52	5	5.77	4.49	0.0017	0.0068	6.43	1.97	16.4
R-HSA-202733	Cell surface interactions at the vascular wall	133	8	3.61	3.94	0.0017	0.0068	3.91	1.62	8.14
R-HSA-3781865	Diseases of glycosylation	135	8	3.55	3.89	0.0019	0.0073	3.85	1.6	8
R-HSA-76002	Platelet activation, signaling and aggregation	271	12	2.65	3.6	0.0019	0.0073	2.87	1.43	5.24
R-HSA-1638074	Keratan sulfate/keratin metabolism	33	4	7.27	4.7	0.0021	0.0077	8.3	2.1	24
R-HSA-6785807	Interleukin-4 and 13 signaling	108	7	3.89	3.93	0.0022	0.0077	4.22	1.63	9.22
R-HSA-2142753	Arachidonic acid metabolism	56	5	5.35	4.25	0.0023	0.0079	5.93	1.82	15
R-HSA-425407	SLC-mediated transmembrane transport	241	11	2.74	3.55	0.0023	0.0079	2.95	1.42	5.52
R-HSA-442660	Na+/Cl- dependent neurotransmitter transporters	19	3	9.47	4.81	0.0036	0.012	11.2	2.08	39.8
R-HSA-8875878	MET promotes cell motility	41	4	5.85	4.05	0.0047	0.015	6.5	1.66	18.4
R-HSA-140875	Common Pathway of Fibrin Clot Formation	22	3	8.18	4.39	0.0056	0.017	9.45	1.77	32.6
R-HSA-210991	Basigin interactions	25	3	7.19	4.04	0.008	0.024	8.16	1.55	27.6
