query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0362	33	1023	7	0.007	0.212	GO:0032924	BP	4	activin receptor signaling pathway	1	ACVR1B,FSTL3,FGF10,SMAD7,CER1,ACVR2A,ACVR2B
2	1	TRUE	0.00172	19	1023	7	0.007	0.368	GO:0032925	BP	4	regulation of activin receptor signaling pathway	1	ACVR1B,FSTL3,FGF10,SMAD7,CER1,ACVR2A,ACVR2B
3	1	TRUE	0.0289	23	1023	6	0.006	0.261	GO:1902803	BP	187	regulation of synaptic vesicle transport	1	NAPA,STX1A,NAPB,PFN2,ATP2A2,STX1B
4	1	TRUE	0.0289	23	1023	6	0.006	0.261	GO:2000300	BP	187	regulation of synaptic vesicle exocytosis	1	NAPA,STX1A,NAPB,PFN2,ATP2A2,STX1B
5	1	TRUE	0.00922	7	1023	4	0.004	0.571	GO:0010807	BP	187	regulation of synaptic vesicle priming	1	NAPA,STX1A,NAPB,STX1B
6	1	TRUE	0.0257	1854	1023	126	0.123	0.068	GO:0035556	BP	255	intracellular signal transduction	1	TRIM25,BCAP31,NFAT5,DNAJA3,PRDX2,UBQLN1,ACTN3,PTTG1IP,PODNL1,TSG101,ABCA1,GATA3,GATSL2,CRLF3,MMP9,FIS1,GRM1,KITL,SRGAP1,UBE2B,IGFBP3,LIMK2,RTN4,DNAJC27,PAFAH1B1,STAT5B,PPM1A,CHGA,MAK,RASA1,FGF10,PPP3CB,PABPN1,MTDH,LITAF,BOP1,GRINA,TFG,DNM1L,VEGFA,CALCR,TREML1,NRXN1,TNF,ARAP3,CAMK2A,PRPF19,RPS6KA4,P4HB,WDR24,XCL1,ATP1B1,TRAF2,RBCK1,E2F1,PTPN22,EFNA1,EGF,ECM1,PTPRD,PODN,RRAGC,SFPQ,MFN2,UBE2K,ATP2A2,ERP29,EZH2,RET,PSD3,RPS3,ATP6AP2,PSMD10,SMAD1,MT1,KARS,PDGFD,RASGRF1,PTH1R,ANK2,MIF,OGT,TRIM59,MAP4K5,LEPROT,GPR101,CARD11,CAB39,SIAH1A,BCLAF1,PTGER2,PHB,ARHGAP18,AKAP7,PLEKHG5,PLEKHA1,MYBBP1A,ELMO1,CAR8,RGL2,ARHGAP32,ATF4,DUSP15,DISC1,RNF31,RNF152,SLC38A9,F2R,AGTR1A,LRRC3,JUN,EP300,ARNTL,S100A9,ARHGAP35,CALCRL,FLOT1,BLNK,CXCL12,HMGB1,LMBRD1,RHOG,RC3H2,NRBP2,YWHAQ,CAPN3
7	1	TRUE	0.0361	42	1023	8	0.008	0.19	GO:0007528	BP	99	neuromuscular junction development	1	DNAJA3,ETV5,FNTA,CACNG2,CACNB1,CHRNA1,GPHN,F2R
8	1	TRUE	0.0145	20	1023	6	0.006	0.3	GO:0051560	BP	41	mitochondrial calcium ion homeostasis	1	BCAP31,ANXA6,FIS1,SLC8B1,TGM2,DISC1
9	1	TRUE	0.022	586	1023	49	0.048	0.084	GO:0070647	BP	144	protein modification by small protein conjugation or removal	1	TRIM25,DNAJA3,UBQLN1,PTTG1IP,UBE2D1,ANAPC16,UBE2B,RNF185,BIRC6,PRPF19,ARIH1,PIAS2,XIAP,SMAD7,BMI1,TRAF2,RBCK1,PTPN22,USP1,UBE2K,ANAPC7,COPS7A,DMWD,PRMT3,RPS3,CUL4B,PSMD10,OGT,ANAPC13,TRIM17,RNF144B,ATG5,USP38,CNOT4,HACE1,MARCH6,RNF122,ZER1,FBXL5,OTUD1,RNF31,RNF152,VPS28,KLHL24,KLHL21,RC3H2,4931440F15RIK,CAPN3,SHPRH
10	1	TRUE	0.00926	486	1023	44	0.043	0.091	GO:0032446	BP	144	protein modification by small protein conjugation	2	TRIM25,DNAJA3,UBQLN1,PTTG1IP,UBE2D1,ANAPC16,UBE2B,RNF185,BIRC6,PRPF19,ARIH1,PIAS2,XIAP,SMAD7,BMI1,TRAF2,RBCK1,PTPN22,UBE2K,ANAPC7,PRMT3,RPS3,CUL4B,PSMD10,OGT,ANAPC13,TRIM17,RNF144B,ATG5,CNOT4,HACE1,MARCH6,RNF122,ZER1,FBXL5,RNF31,RNF152,VPS28,KLHL24,KLHL21,RC3H2,4931440F15RIK,CAPN3,SHPRH
11	1	TRUE	0.00525	442	1023	42	0.041	0.095	GO:0016567	BP	144	protein ubiquitination	3	TRIM25,DNAJA3,UBQLN1,PTTG1IP,UBE2D1,ANAPC16,UBE2B,RNF185,BIRC6,PRPF19,ARIH1,XIAP,SMAD7,BMI1,TRAF2,RBCK1,PTPN22,UBE2K,ANAPC7,PRMT3,RPS3,CUL4B,PSMD10,OGT,ANAPC13,TRIM17,RNF144B,ATG5,CNOT4,HACE1,MARCH6,RNF122,ZER1,FBXL5,RNF31,RNF152,VPS28,KLHL24,KLHL21,RC3H2,4931440F15RIK,SHPRH
12	1	TRUE	0.034	168	1023	19	0.019	0.113	GO:0000209	BP	144	protein polyubiquitination	4	UBE2D1,UBE2B,PRPF19,ARIH1,XIAP,TRAF2,RBCK1,PTPN22,UBE2K,ANAPC7,ANAPC13,RNF144B,HACE1,MARCH6,RNF122,RNF31,RNF152,RC3H2,SHPRH
13	1	TRUE	0.0362	5	1023	3	0.003	0.6	GO:0097039	BP	144	protein linear polyubiquitination	5	XIAP,RBCK1,RNF31
14	1	TRUE	0.0312	141	1023	17	0.017	0.121	GO:0006475	BP	75	internal protein amino acid acetylation	1	BRD8,DMAP1,GATA3,KANSL1,MDH2,RPS6KA4,ING5,BMI1,HAT1,MRGBP,LEF1,NAA10,OGT,SETD5,ATG5,SUPT7L,EP300
15	1	TRUE	0.00598	11	1023	5	0.005	0.455	GO:0060019	BP	32	radial glial cell differentiation	1	GLI3,FGF10,LEF1,METTL14,GPR157
16	1	TRUE	0.0362	5	1023	3	0.003	0.6	GO:0021861	BP	32	forebrain radial glial cell differentiation	2	GLI3,LEF1,METTL14
17	1	TRUE	0.0351	3121	1023	197	0.193	0.063	GO:0042221	BP	40	response to chemical	1	TRIM25,SLC19A1,NKX2-1,BCAP31,DNAJA3,ETV1,EIF2AK4,PRDX2,UBQLN1,SLC1A3,NCOA2,HTRA1,NDOR1,PODNL1,ETV5,ABCA1,TMEM27,GATA3,ARNT2,CD274,ETV4,MMP9,CRHR1,LHX1,CXCL16,YWHAH,H13,SLC17A8,HSP90B1,DNAJB12,PFKL,FSTL3,UBE2B,RNF185,PAFAH1B1,CACNB1,STAT5B,PPM1A,CHGA,AKR1C12,GLI3,NOL8,FGF10,FEZF2,PPP3CB,MED4,PABPN1,MTDH,ZC3H7B,LITAF,TFRC,TRA2B,ILDR1,ENAH,ABCC1,SLC22A3,VEGFA,CALCR,CRYAA,NRXN1,CLPS,TNF,CAMK2A,GLDC,SLC1A1,RPS6KA4,GSTO2,P4HB,FASN,ABCC2,SEMA4G,PIAS2,GDAP1,SMAD7,MSC,KLF7,SLC40A1,CXCR2,ADCY10,MPC2,XCL1,TRAF2,IL1RN,CHRNA1,FSHB,E2F1,SLC33A1,PTPN22,EFNA1,LEF1,EFNA4,SEMA4A,ECM1,EIF4E,ERP44,TXN1,SLC6A9,LAPTM5,PODN,RRAGC,SFPQ,CSF3R,UBE2K,GABRB1,ATP2A2,EZH2,TRPV6,RET,RPS3,CTBP2,SMAD1,MT1,GPR83,KARS,PDGFD,MB21D1,TRIP4,CD59A,LMO2,SLC8B1,PTPRM,MIF,GSTT2,CTDSPL2,NDN,PPARGC1B,OGT,HID1,LY6D,LEPROT,PLK5,NTN3,PPP1R14A,BCLAF1,TNFRSF23,WDTC1,PTGER2,ACER2,ATG5,CER1,OSBPL7,PHB,MARCH6,ATP6V1G1,AKAP7,ABHD2,PLEKHG5,SLC39A5,PLEKHA1,CHRM4,ABCB1A,COL16A1,SLC19A2,BDKRB1,ATF4,DUSP15,ONECUT1,KLHL15,MEGF8,CHRM3,SLC25A23,EPM2AIP1,MC4R,GPHN,SLC38A9,F2R,AGTR1A,CRH,CITED1,LRRC3,ACVR2A,ATP6V1A,JUN,CNTN2,PHGDH,TCF4,CKLF,EP300,ARNTL,S100A9,SLC35F3,GAPDH,ARHGAP35,BCAS3,CALCRL,FLOT1,CXCL12,ACVR2B,FABP4,NUMBL,ANO6,HMGB1,SORT1,LMBRD1,RHOG,CAPN3,VMN1R21
