name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-5663205	Infectious disease	326	51	2.64	7.55	1.2e-10	3.7e-08	3.12	2.24	4.28
R-HSA-8953854	Metabolism of RNA	646	80	2.09	7.18	1.2e-10	3.7e-08	2.43	1.87	3.14
R-HSA-3858494	Beta-catenin independent WNT signaling	137	30	3.69	7.96	2.9e-10	5.8e-08	4.63	2.95	7.07
R-HSA-156827	L13a-mediated translational silencing of Ceruloplasmin expression	111	26	3.95	7.84	9.7e-10	1.4e-07	5.03	3.08	7.95
R-HSA-72706	GTP hydrolysis and joining of the 60S ribosomal subunit	112	26	3.91	7.79	1.2e-09	1.4e-07	4.97	3.05	7.85
R-HSA-1168372	Downstream signaling events of B Cell Receptor (BCR)	80	21	4.42	7.72	4.5e-09	3.6e-07	5.81	3.33	9.79
R-HSA-72613	Eukaryotic Translation Initiation	119	26	3.68	7.39	4.8e-09	3.6e-07	4.59	2.83	7.22
R-HSA-72737	Cap-dependent Translation Initiation	119	26	3.68	7.39	4.8e-09	3.6e-07	4.59	2.83	7.22
R-HSA-195253	Degradation of beta-catenin by the destruction complex	81	21	4.37	7.65	5.8e-09	3.9e-07	5.71	3.28	9.61
R-HSA-5610787	Hedgehog 'off' state	113	25	3.73	7.33	7.2e-09	4.4e-07	4.66	2.84	7.4
R-HSA-5358351	Signaling by Hedgehog	148	29	3.3	7.09	8.8e-09	4.8e-07	4.01	2.55	6.12
R-HSA-8856828	Clathrin-mediated endocytosis	140	28	3.37	7.1	9.9e-09	5e-07	4.11	2.59	6.33
R-HSA-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	56	17	5.12	7.76	1.2e-08	5.8e-07	7.08	3.73	12.9
R-HSA-72689	Formation of a pool of free 40S subunits	101	23	3.84	7.2	1.6e-08	6.9e-07	4.82	2.87	7.83
R-HSA-5653656	Vesicle-mediated transport	631	73	1.95	6.19	1.7e-08	6.9e-07	2.22	1.69	2.89
R-HSA-199991	Membrane Trafficking	599	70	1.97	6.15	2.3e-08	8.8e-07	2.24	1.7	2.93
R-HSA-1234176	Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	66	18	4.6	7.36	3e-08	1.1e-06	6.1	3.32	10.8
R-HSA-5610785	GLI3 is processed to GLI3R by the proteasome	60	17	4.78	7.37	3.9e-08	1.2e-06	6.42	3.41	11.6
R-HSA-4086400	PCP/CE pathway	89	21	3.98	7.09	3.5e-08	1.2e-06	5.04	2.91	8.39
R-HSA-1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	75	19	4.27	7.14	4.6e-08	1.3e-06	5.52	3.08	9.51
R-HSA-2262749	Cellular response to hypoxia	75	19	4.27	7.14	4.6e-08	1.3e-06	5.52	3.08	9.51
R-HSA-446203	Asparagine N-linked glycosylation	299	43	2.42	6.28	4.8e-08	1.3e-06	2.79	1.95	3.92
R-HSA-983705	Signaling by the B Cell Receptor (BCR)	108	23	3.59	6.8	6.2e-08	1.6e-06	4.42	2.64	7.14
R-HSA-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	86	20	3.92	6.83	9.7e-08	2.4e-06	4.94	2.81	8.31
R-HSA-180534	Vpu mediated degradation of CD4	52	15	4.86	7.01	1.9e-07	3.5e-06	6.57	3.33	12.3
R-HSA-69601	Ubiquitin Mediated Degradation of Phosphorylated Cdc25A	52	15	4.86	7.01	1.9e-07	3.5e-06	6.57	3.33	12.3
R-HSA-69610	p53-Independent DNA Damage Response	52	15	4.86	7.01	1.9e-07	3.5e-06	6.57	3.33	12.3
R-HSA-69613	p53-Independent G1/S DNA damage checkpoint	52	15	4.86	7.01	1.9e-07	3.5e-06	6.57	3.33	12.3
R-HSA-72649	Translation initiation complex formation	58	16	4.65	7	1.5e-07	3.5e-06	6.18	3.22	11.3
R-HSA-72702	Ribosomal scanning and start codon recognition	58	16	4.65	7	1.5e-07	3.5e-06	6.18	3.22	11.3
R-HSA-72662	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	59	16	4.57	6.91	1.9e-07	3.5e-06	6.03	3.15	11
R-HSA-8939902	Regulation of RUNX2 expression and activity	59	16	4.57	6.91	1.9e-07	3.5e-06	6.03	3.15	11
R-HSA-1169091	Activation of NF-kappaB in B cells	66	17	4.34	6.84	1.8e-07	3.5e-06	5.63	3.02	10
R-HSA-927802	Nonsense-Mediated Decay (NMD)	115	23	3.37	6.42	2.1e-07	3.6e-06	4.08	2.45	6.56
R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	115	23	3.37	6.42	2.1e-07	3.6e-06	4.08	2.45	6.56
R-HSA-5673001	RAF/MAP kinase cascade	243	36	2.5	5.93	2.9e-07	4.9e-06	2.87	1.94	4.15
R-HSA-180585	Vif-mediated degradation of APOBEC3G	54	15	4.68	6.81	3.3e-07	5.3e-06	6.23	3.17	11.6
R-HSA-8854050	FBXL7 down-regulates AURKA during mitotic entry and in early mitosis	54	15	4.68	6.81	3.3e-07	5.3e-06	6.23	3.17	11.6
R-HSA-174113	SCF-beta-TrCP mediated degradation of Emi1	55	15	4.6	6.72	4.3e-07	6.1e-06	6.07	3.1	11.3
R-HSA-8941858	Regulation of RUNX3 expression and activity	55	15	4.6	6.72	4.3e-07	6.1e-06	6.07	3.1	11.3
R-HSA-4608870	Asymmetric localization of PCP proteins	62	16	4.35	6.64	4.1e-07	6.1e-06	5.64	2.96	10.2
R-HSA-162909	Host Interactions of HIV factors	128	24	3.16	6.18	4e-07	6.1e-06	3.77	2.29	5.98
R-HSA-69275	G2/M Transition	195	31	2.68	5.95	4.1e-07	6.1e-06	3.11	2.03	4.63
R-HSA-8852276	The role of GTSE1 in G2/M progression after G2 checkpoint	78	18	3.89	6.43	4.8e-07	6.6e-06	4.87	2.69	8.43
R-HSA-453274	Mitotic G2-G2/M phases	197	31	2.65	5.88	5.2e-07	6.9e-06	3.07	2	4.57
R-HSA-5684996	MAPK1/MAPK3 signaling	249	36	2.44	5.77	5.4e-07	6.9e-06	2.79	1.88	4.03
R-HSA-195721	Signaling by WNT	314	42	2.25	5.67	5.3e-07	6.9e-06	2.56	1.78	3.6
R-HSA-5607764	CLEC7A (Dectin-1) signaling	96	20	3.51	6.21	6.5e-07	8.2e-06	4.28	2.46	7.14
R-HSA-5610780	Degradation of GLI1 by the proteasome	57	15	4.44	6.53	7.1e-07	8.6e-06	5.78	2.96	10.7
R-HSA-69541	Stabilization of p53	57	15	4.44	6.53	7.1e-07	8.6e-06	5.78	2.96	10.7
R-HSA-192823	Viral mRNA Translation	89	19	3.6	6.18	8.4e-07	9.9e-06	4.41	2.49	7.47
R-HSA-350562	Regulation of ornithine decarboxylase (ODC)	51	14	4.63	6.52	9.6e-07	1e-05	6.12	3.04	11.7
R-HSA-69017	CDK-mediated phosphorylation and removal of Cdc6	51	14	4.63	6.52	9.6e-07	1e-05	6.12	3.04	11.7
R-HSA-69229	Ubiquitin-dependent degradation of Cyclin D1	51	14	4.63	6.52	9.6e-07	1e-05	6.12	3.04	11.7
R-HSA-72695	Formation of the ternary complex, and subsequently, the 43S complex	51	14	4.63	6.52	9.6e-07	1e-05	6.12	3.04	11.7
R-HSA-75815	Ubiquitin-dependent degradation of Cyclin D	51	14	4.63	6.52	9.6e-07	1e-05	6.12	3.04	11.7
R-HSA-112315	Transmission across Chemical Synapses	224	33	2.48	5.64	1e-06	1.1e-05	2.84	1.88	4.17
R-HSA-5683057	MAPK family signaling cascades	288	39	2.28	5.55	1e-06	1.1e-05	2.59	1.78	3.68
R-HSA-349425	Autodegradation of the E3 ubiquitin ligase COP1	52	14	4.54	6.42	1.2e-06	1.2e-05	5.96	2.96	11.3
R-HSA-5676590	NIK-->noncanonical NF-kB signaling	59	15	4.29	6.36	1.2e-06	1.2e-05	5.52	2.83	10.2
R-HSA-2454202	Fc epsilon receptor (FCERI) signaling	126	23	3.08	5.89	1.1e-06	1.2e-05	3.64	2.19	5.82
R-HSA-1428517	The citric acid (TCA) cycle and respiratory electron transport	165	27	2.76	5.72	1.3e-06	1.2e-05	3.2	2.02	4.91
R-HSA-72766	Translation	258	36	2.35	5.53	1.3e-06	1.2e-05	2.67	1.81	3.86
R-HSA-3928662	EPHB-mediated forward signaling	39	12	5.19	6.58	1.5e-06	1.4e-05	7.17	3.29	14.7
R-HSA-187577	SCF(Skp2)-mediated degradation of p27/p21	60	15	4.21	6.27	1.5e-06	1.4e-05	5.39	2.78	9.93
R-HSA-5607761	Dectin-1 mediated noncanonical NF-kB signaling	60	15	4.21	6.27	1.5e-06	1.4e-05	5.39	2.78	9.93
R-HSA-5658442	Regulation of RAS by GAPs	68	16	3.97	6.16	1.6e-06	1.4e-05	4.98	2.64	8.94
R-HSA-69615	G1/S DNA Damage Checkpoints	68	16	3.97	6.16	1.6e-06	1.4e-05	4.98	2.64	8.94
R-HSA-5678895	Defective CFTR causes cystic fibrosis	61	15	4.15	6.19	1.8e-06	1.6e-05	5.28	2.72	9.69
R-HSA-8948751	Regulation of PTEN stability and activity	69	16	3.91	6.09	1.9e-06	1.6e-05	4.89	2.59	8.75
R-HSA-5632684	Hedgehog 'on' state	85	18	3.57	5.97	1.8e-06	1.6e-05	4.36	2.42	7.49
R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	95	19	3.37	5.83	2.4e-06	2e-05	4.06	2.3	6.84
R-HSA-4641257	Degradation of AXIN	55	14	4.29	6.15	2.6e-06	2.1e-05	5.52	2.76	10.4
R-HSA-174084	Autodegradation of Cdh1 by Cdh1:APC/C	63	15	4.01	6.03	2.8e-06	2.3e-05	5.06	2.61	9.25
R-HSA-2871837	FCERI mediated NF-kB activation	79	17	3.63	5.89	2.8e-06	2.3e-05	4.45	2.42	7.76
R-HSA-5362768	Hh mutants that don't undergo autocatalytic processing are degraded by ERAD	56	14	4.21	6.06	3.3e-06	2.6e-05	5.39	2.7	10.1
R-HSA-5358346	Hedgehog ligand biogenesis	64	15	3.95	5.95	3.5e-06	2.7e-05	4.95	2.56	9.05
R-HSA-392499	Metabolism of proteins	1907	157	1.39	4.73	3.4e-06	2.7e-05	1.57	1.29	1.91
R-HSA-4641258	Degradation of DVL	57	14	4.14	5.97	4.1e-06	3.1e-05	5.26	2.64	9.87
R-HSA-1236978	Cross-presentation of soluble exogenous antigens (endosomes)	50	13	4.38	6.02	4.6e-06	3.5e-05	5.67	2.75	11
R-HSA-69563	p53-Dependent G1 DNA Damage Response	66	15	3.83	5.79	5.3e-06	3.9e-05	4.76	2.47	8.66
R-HSA-69580	p53-Dependent G1/S DNA damage checkpoint	66	15	3.83	5.79	5.3e-06	3.9e-05	4.76	2.47	8.66
R-HSA-112316	Neuronal System	356	43	2.04	5	6e-06	4.3e-05	2.27	1.59	3.17
R-HSA-1280218	Adaptive Immune System	746	74	1.67	4.79	6e-06	4.3e-05	1.85	1.41	2.4
R-HSA-5387390	Hh mutants abrogate ligand secretion	59	14	4	5.8	6.3e-06	4.5e-05	5.03	2.53	9.39
R-HSA-68827	CDT1 association with the CDC6:ORC:origin complex	59	14	4	5.8	6.3e-06	4.5e-05	5.03	2.53	9.39
R-HSA-174154	APC/C:Cdc20 mediated degradation of Securin	67	15	3.77	5.72	6.4e-06	4.5e-05	4.67	2.42	8.48
R-HSA-351202	Metabolism of polyamines	84	17	3.41	5.57	6.8e-06	4.7e-05	4.11	2.25	7.14
R-HSA-1799339	SRP-dependent cotranslational protein targeting to membrane	93	18	3.26	5.5	7.1e-06	4.8e-05	3.89	2.17	6.63
R-HSA-2467813	Separation of Sister Chromatids	191	28	2.47	5.16	7.6e-06	5.1e-05	2.81	1.79	4.26
R-HSA-68882	Mitotic Anaphase	202	29	2.42	5.12	7.9e-06	5.3e-05	2.74	1.77	4.12
R-HSA-2555396	Mitotic Metaphase and Anaphase	203	29	2.41	5.09	8.7e-06	5.7e-05	2.73	1.76	4.1
R-HSA-72163	mRNA Splicing - Major Pathway	183	27	2.49	5.1	9.7e-06	6.3e-05	2.83	1.79	4.32
R-HSA-168255	Influenza Life Cycle	143	23	2.71	5.18	1.1e-05	6.8e-05	3.12	1.89	4.95
R-HSA-422475	Axon guidance	295	37	2.11	4.88	1.2e-05	7.3e-05	2.36	1.61	3.38
R-HSA-176408	Regulation of APC/C activators between G1/S and early anaphase	80	16	3.37	5.35	1.5e-05	9.2e-05	4.05	2.17	7.14
R-HSA-8878166	Transcriptional regulation by RUNX2	80	16	3.37	5.35	1.5e-05	9.2e-05	4.05	2.17	7.14
R-HSA-5687128	MAPK6/MAPK4 signaling	89	17	3.22	5.28	1.5e-05	9.4e-05	3.82	2.1	6.61
R-HSA-8953897	Cellular responses to external stimuli	493	53	1.81	4.64	1.6e-05	9.6e-05	2	1.45	2.7
R-HSA-174178	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	72	15	3.51	5.37	1.6e-05	9.8e-05	4.25	2.22	7.67
R-HSA-174184	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	72	15	3.51	5.37	1.6e-05	9.8e-05	4.25	2.22	7.67
R-HSA-2682334	EPH-Ephrin signaling	81	16	3.33	5.29	1.7e-05	1e-04	3.98	2.14	7.02
R-HSA-69656	Cyclin A:Cdk2-associated events at S phase entry	81	16	3.33	5.29	1.7e-05	1e-04	3.98	2.14	7.02
R-HSA-179419	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	73	15	3.46	5.31	1.9e-05	0.00011	4.18	2.19	7.53
R-HSA-69202	Cyclin E associated events during G1/S transition 	82	16	3.29	5.23	2.1e-05	0.00012	3.92	2.11	6.9
