query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0315	109	821	13	0.016	0.119	GO:0034728	BP	78	nucleosome organization	1	SOX9,HIST1H2BC,CHAF1B,HIST1H1C,SMARCE1,HIST1H1D,RBBP4,HIST1H4I,HIST1H2BK,HIST1H4J,HIST1H2BB,HIST2H3C1,HIST1H3I
2	1	TRUE	0.0462	543	821	38	0.046	0.07	GO:0072358	BP	1	cardiovascular system development	1	TBX2,ITGA5,KCTD10,PRKD1,HSPB1,CAV1,GATA2,BRCA1,APOB,ZFP36L1,WARS,CASP8,PDCL3,ANGPT4,EFNA1,SNX17,PF4,TMED2,EPHB4,ADM,TNMD,SRPX2,TIE1,CCR3,SMAD6,FZD8,ZC3H12A,ID1,FOXC1,YAP1,GPC3,GJA5,SPHK2,BAK1,PRCP,PGK1,HMGB1,RAP1A
3	1	TRUE	0.0378	530	821	38	0.046	0.072	GO:0001944	BP	1	vasculature development	1	TBX2,ITGA5,KCTD10,PRKD1,HSPB1,CAV1,GATA2,BRCA1,APOB,ZFP36L1,WARS,CASP8,PDCL3,ANGPT4,EFNA1,SNX17,PF4,TMED2,EPHB4,ADM,TNMD,SRPX2,TIE1,CCR3,SMAD6,FZD8,ZC3H12A,ID1,FOXC1,YAP1,GPC3,GJA5,SPHK2,BAK1,PRCP,PGK1,HMGB1,RAP1A
4	1	TRUE	0.0207	505	821	38	0.046	0.075	GO:0001568	BP	1	blood vessel development	2	TBX2,ITGA5,KCTD10,PRKD1,HSPB1,CAV1,GATA2,BRCA1,APOB,ZFP36L1,WARS,CASP8,PDCL3,ANGPT4,EFNA1,SNX17,PF4,TMED2,EPHB4,ADM,TNMD,SRPX2,TIE1,CCR3,SMAD6,FZD8,ZC3H12A,ID1,FOXC1,YAP1,GPC3,GJA5,SPHK2,BAK1,PRCP,PGK1,HMGB1,RAP1A
5	1	TRUE	0.0104	412	821	34	0.041	0.083	GO:0048514	BP	1	blood vessel morphogenesis	1	TBX2,ITGA5,KCTD10,PRKD1,HSPB1,CAV1,GATA2,BRCA1,APOB,ZFP36L1,WARS,CASP8,PDCL3,ANGPT4,EFNA1,PF4,EPHB4,ADM,TNMD,SRPX2,TIE1,CCR3,SMAD6,FZD8,ZC3H12A,ID1,FOXC1,YAP1,GJA5,BAK1,PRCP,PGK1,HMGB1,RAP1A
6	1	TRUE	0.0398	321	821	26	0.032	0.081	GO:0001525	BP	1	angiogenesis	2	ITGA5,KCTD10,PRKD1,HSPB1,CAV1,GATA2,BRCA1,WARS,CASP8,PDCL3,ANGPT4,EFNA1,PF4,EPHB4,ADM,TNMD,SRPX2,TIE1,CCR3,FZD8,ZC3H12A,ID1,FOXC1,PRCP,PGK1,HMGB1
7	1	TRUE	0.00614	207	821	22	0.027	0.106	GO:1901342	BP	1	regulation of vasculature development	1	ITGA5,PRKD1,HSPB1,GATA2,BRCA1,WARS,PDCL3,ANGPT4,EFNA1,PF4,EPHB4,ADM,TNMD,SRPX2,TIE1,CCR3,ZC3H12A,ID1,FOXC1,PGK1,HMGB1,RAP1A
8	1	TRUE	0.0138	110	821	14	0.017	0.127	GO:1904018	BP	1	positive regulation of vasculature development	2	ITGA5,PRKD1,HSPB1,GATA2,BRCA1,PDCL3,ANGPT4,EPHB4,ADM,SRPX2,CCR3,ZC3H12A,HMGB1,RAP1A
9	1	TRUE	0.00906	186	821	20	0.024	0.108	GO:0045765	BP	1	regulation of angiogenesis	2	ITGA5,PRKD1,HSPB1,GATA2,BRCA1,WARS,PDCL3,ANGPT4,EFNA1,PF4,ADM,TNMD,SRPX2,TIE1,CCR3,ZC3H12A,ID1,FOXC1,PGK1,HMGB1
10	1	TRUE	0.0321	96	821	12	0.015	0.125	GO:0045766	BP	1	positive regulation of angiogenesis	3	ITGA5,PRKD1,HSPB1,GATA2,BRCA1,PDCL3,ANGPT4,ADM,SRPX2,CCR3,ZC3H12A,HMGB1
