query.number	significant	p.value	term.size	query.size	overlap.size	precision	recall	term.id	domain	subgraph.number	term.name	relative.depth	intersection
1	1	TRUE	0.0343	10776	422	274	0.649	0.025	GO:0005622	CC	42	intracellular	1	GNB1L,IFT20,SNRNP27,UBL3,PWP1,NARFL,SNX9,HMGN2,KEAP1,PPP1CC,GHRHR,AP1S1,NES,SHPK,SRA1,TFPT,HSPA1L,TCAP,SERTAD1,PTTG1IP,TOR2A,TSACC,MYL2,TCTEX1D2,PAM16,ZDHHC12,AGER,ANP32E,BOLA1,CTSZ,SLC25A5,MRPS18C,SRSF6,IFT52,BAIAP2L2,VMP1,RPAIN,CTDNEP1,QRSL1,SNRPF,GAMT,TIMM13,LYRM7,CDC34,PGAM2,RDH14,PFN4,CENPO,0610010K14RIK,BLMH,MYH3,DNAAF2,MBIP,TNFAIP2,RIOK1,PDCD6,DUSP13,MTRF1,EPHX2,OXCT1,CIDEB,UTP23,EMC2,CBY1,NUBP1,NUDT16L1,LSG1,BOP1,MCM4,BFAR,CMSS1,WDR53,CCDC14,RFC4,RCAN1,COX14,SCG5,POC1A,TREM2,FGD2,BNIP1,SLC23A1,LARS,POU4F3,C330018D20RIK,CYB5A,CDCA5,BANF1,CEP55,CASP7,SLC16A3,CUTC,HRAS,CBX8,EXOSC7,HK3,PPP1R42,MITD1,BCS1L,PECR,COPS7B,SCTR,MNDA,UCK2,CCDC181,PSMD14,CCDC183,NUP35,CLP1,MKKS,FAM98B,TBX15,SEC22B,CLCC1,EXTL2,PPA2,METTL14,DECR1,GBP2,XPA,PSIP1,SAXO1,YBX1,SH3BGRL3,SMARCD3,SLC25A33,TOMM7,PI4K2B,SRD5A3,DIABLO,MAPKAPK5,ACAD10,CCZ1,ARPC1A,EZH2,NPY,MRPS33,MRPL19,USP18,MLF2,DYRK4,CERS3,CCDC90B,ANAPC15,NUPR1,LAT,KAT8,XLR4C,DKC1,LRP2BP,BRD7,SETD6,PGLS,PTS,COMMD4,DBR1,NUDT16,AP4B1,NUDT15,IDI2,CHMP2A,BRK1,EMID1,MRPS17,ZDHHC14,TBC1D10A,LEPROT,NUP37,CEP19,CARD11,AIFM1,TFB1M,LETMD1,THEMIS2,H2AFZ,ASB10,FBXO8,AOX4,FBXO25,FOXQ1,SP6,ATP5L,BUD31,E330034G19RIK,CMC1,WDR45,TUSC3,PNRC1,MAOB,LRRD1,BLVRB,ABHD11,RSPH6A,FBXW4,PIF1,SPEM1,B4GALNT3,OASL1,MCM3,ZBED3,ARMC5,SDHAF3,ZC3H12A,DPM3,ZFP513,LCE3D,ACOT6,LMOD3,TNIP3,ZNRF4,RASIP1,CRADD,LYRM4,METTL21C,CSTAD,MSL3L2,DNAJB8,CKAP2L,SPATA33,GM9833,VSIG8,SUOX,VCPKMT,LAMTOR4,B3GALT6,LIN28A,PLPP7,TBC1D22A,ADAM17,RNF103,ZFP212,CHMP3,BCL3,ALDH1A1,EAPP,MRPS21,HIST3H2BA,MRPL18,ZBTB8OS,DDX49,TMED9,SLX1B,IRAK4,CHCHD1,GPX1,IZUMO1,HIST2H2AA1,GPBAR1,ROMO1,PHF11D,LCE3F,HIST1H2AC,HIST1H2BQ,PCGF1,GMPPB,RNF121,SPX,UGT3A1,XLR3B,H2-AB1,IFI204,ITPA,TTC30B,DNLZ,SF3B5,IFI47,TGTP2,AK6,PRDM12,BBIP1,PET100,BLOC1S1,CHURC1,BCL2A1A
2	1	TRUE	0.0197	5	12	2	0.167	0.4	CORUM:122	cor	38	MCM complex	1	MCM4,MCM3
3	1	TRUE	0.0481	596	427	27	0.063	0.045	MI:mmu-miR-377	mi	5	MI:mmu-miR-377	1	TCTEX1D2,AGER,ATF6B,SMPDL3A,0610010K14RIK,BFAR,HRAS,HK3,PECR,PSMD14,EGFL7,ACAD10,CERS3,ANAPC15,MYRFL,TSSC1,PTCRA,ASB10,AOX4,METTL18,OASL1,PNLIP,MSL3L2,VSIG8,4921517D22RIK,RNF103,MRPL18
4	1	TRUE	0.0481	685	427	30	0.07	0.044	MI:mmu-miR-30c-2*	mi	23	MI:mmu-miR-30c-2*	1	IFT20,HSPA1L,SLC25A5,IL19,IFT52,CCL4,SMPDL3A,0610010K14RIK,SFTPC,EBAG9,CCDC181,MKKS,EZH2,ARHGAP25,PLBD1,SH3GL3,DKC1,PTS,B4GALNT3,MCM3,ARMC5,MSL3L2,PLPP7,ZFP277,LCE3F,CD300LD4,PRSS36,5730409E04RIK,TNFSF13,GM8055
5	1	TRUE	0.033	600	427	30	0.07	0.05	MI:hsa-miR-933	mi	40	MI:hsa-miR-933	1	UCK1,IL19,PGAM2,RCVRN,MYH3,PLPP1,SLC17A9,TREM2,BNIP1,PECR,PSMD14,CLCC1,CGREF1,USP18,ZFAND6,ANGPT2,PGLS,TSSC1,LETMD1,ASB10,PLA2G5,MCM3,LMOD3,RASIP1,CYSTM1,FXYD2,2510002D24RIK,H2-AB1,5730409E04RIK,TNFSF13
6	1	TRUE	0.0481	548	427	26	0.061	0.047	MI:mmu-miR-200b*	mi	53	MI:mmu-miR-200b*	1	ESAM,GMPR2,CRYBA2,TCTEX1D2,QRSL1,SMPDL3A,EFEMP1,RNASEH1,BLMH,MBIP,SCTR,EGFL7,IMPA1,SEC22B,ARHGAP25,TFB1M,ZFAND1,B4GALNT3,5830454E08RIK,SLC47A2,GM12166,7420426K07RIK,ITPA,TTC30B,AK6,CHURC1
7	1	TRUE	0.0481	714	427	32	0.075	0.045	MI:hsa-miR-769-3p	mi	24	MI:hsa-miR-769-3p	1	NARFL,HSPA1L,MYL2,IL19,QRSL1,2310033P09RIK,EPHX2,SFTPC,FGF17,CIDEB,POC1A,BNIP1,BANF1,SLC16A3,PSMD14,CLP1,DIABLO,IQCD,ANAPC15,LAT,AP4B1,EMID1,THEMIS2,FBXW4,ARMC5,SPATA33,APOL10B,MSANTD1,DDX49,RNF121,H2-AB1,GM7935
8	1	TRUE	0.0481	914	427	37	0.087	0.04	MI:hsa-miR-520f	mi	41	MI:hsa-miR-520f	1	UCK1,TCAP,MYL2,AGER,ATF6B,MRPS18C,MBIP,PARN,BNIP1,SLC23A1,HK3,SCTR,UAP1,CLP1,CGREF1,EZH2,MKRN1,DYRK4,CERS3,LRP2BP,COMMD4,MRPS17,AIFM1,TFB1M,FOXQ1,WDR45,FBXW4,METTL21C,CSTAD,MSL3L2,ADAM17,MRPL18,DDX49,SLC47A2,RNF121,2510002D24RIK,ITPA
9	1	TRUE	0.0481	716	427	31	0.073	0.043	MI:mmu-miR-302d	mi	27	MI:mmu-miR-302d	1	SNX9,UCK1,TCTEX1D2,AGER,ATF6B,CCDC12,MBIP,PARN,BNIP1,CEP55,UAP1,EZH2,CERS3,ANAPC15,LRP2BP,BRD7,PGLS,DBR1,AIFM1,TFB1M,WDR45,MAOB,RASIP1,OLFR460,METTL21C,CSTAD,ARHGAP30,ZKSCAN4,IRAK4,GM10750,BCL2A1A
10	1	TRUE	0.0481	853	427	35	0.082	0.041	MI:hsa-miR-520c-3p	mi	31	MI:hsa-miR-520c-3p	1	UCK1,TFPT,TCAP,TCTEX1D2,AGER,ATF6B,MBIP,PARN,SCG5,CEBPZ,BNIP1,SCTR,UAP1,SH3BGRL3,EZH2,MKRN1,USP18,DYRK4,CERS3,LRP2BP,COMMD4,NAT14,AIFM1,TFB1M,FOXQ1,WDR45,RASIP1,METTL21C,MSL3L2,ADAM17,ZKSCAN4,IRAK4,RNF121,GM10750,BCL2A1A
