name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
MP:0003633	abnormal nervous system physiology	1903	54	1.95	5.65	1.5e-07	0.00014	2.63	1.82	3.77
MP:0002910	abnormal excitatory postsynaptic currents	139	12	5.93	7.12	7.6e-07	0.00018	6.92	3.39	13
MP:0002206	abnormal CNS synaptic transmission	653	27	2.84	5.93	5.8e-07	0.00018	3.4	2.13	5.27
MP:0003635	abnormal synaptic transmission	740	29	2.69	5.84	6.3e-07	0.00018	3.24	2.06	4.97
MP:0004753	abnormal miniature excitatory postsynaptic currents	104	10	6.61	6.99	2.5e-06	0.00038	7.7	3.49	15.3
MP:0002063	abnormal learning/memory/conditioning	664	26	2.69	5.5	2.7e-06	0.00038	3.18	1.97	4.96
MP:0014114	abnormal cognition	665	26	2.69	5.49	2.8e-06	0.00038	3.17	1.97	4.95
MP:0001469	abnormal contextual conditioning behavior	144	11	5.25	6.25	7.4e-06	8e-04	6.01	2.86	11.5
MP:0001468	abnormal temporal memory	173	12	4.77	6.08	7.6e-06	8e-04	5.44	2.68	10.1
MP:0002062	abnormal associative learning	290	14	3.32	4.87	7.9e-05	0.0075	3.72	1.95	6.59
MP:0009454	impaired contextual conditioning behavior	61	6	6.76	5.48	0.00024	0.021	7.68	2.65	18.3
MP:0001454	abnormal cued conditioning behavior	115	8	4.78	4.96	0.00026	0.021	5.32	2.19	11.2
MP:0003313	abnormal locomotor activation	1152	31	1.85	3.74	0.00044	0.032	2.13	1.37	3.23
MP:0009748	abnormal behavioral response to addictive substance	101	7	4.76	4.62	0.00065	0.037	5.26	2.02	11.6
MP:0008143	abnormal dendrite morphology	198	10	3.47	4.27	0.00061	0.037	3.81	1.75	7.4
MP:0002207	abnormal long term potentiation	237	11	3.19	4.15	0.00066	0.037	3.5	1.68	6.6
MP:0002557	abnormal social/conspecific interaction	351	14	2.74	4.04	0.00057	0.037	3.02	1.59	5.34
MP:0009749	enhanced behavioral response to addictive substance	50	5	6.87	5.06	0.00076	0.04	7.77	2.37	20
MP:0012317	impaired conditioning behavior	107	7	4.5	4.42	0.00092	0.046	4.94	1.9	10.9
