name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
HP:0000356	Abnormality of the outer ear	776	246	1.33	5.82	8.2e-09	2.5e-05	1.68	1.4	2.01
HP:0000377	Abnormality of the pinna	540	181	1.41	5.73	1.8e-08	2.8e-05	1.78	1.45	2.18
HP:0000189	Narrow palate	38	25	2.76	6.1	4.2e-08	4e-05	6.3	3.08	13.5
HP:0000035	Abnormality of the testis	665	213	1.34	5.5	5.2e-08	4e-05	1.68	1.39	2.03
HP:0000341	Narrow forehead	116	53	1.92	5.61	1.3e-07	4.9e-05	2.8	1.89	4.14
HP:0000290	Abnormality of the forehead	647	207	1.34	5.38	9.7e-08	4.9e-05	1.67	1.37	2.02
HP:0005105	Abnormal nasal morphology	701	221	1.32	5.33	1.2e-07	4.9e-05	1.64	1.36	1.97
HP:0010938	Abnormality of the external nose	676	214	1.33	5.3	1.4e-07	4.9e-05	1.64	1.36	1.98
HP:0002977	Aplasia/Hypoplasia involving the central nervous system	1085	320	1.24	5.25	1.3e-07	4.9e-05	1.54	1.31	1.82
HP:0000050	Hypoplastic male external genitalia	416	142	1.43	5.24	2.7e-07	8.3e-05	1.79	1.42	2.24
HP:0003220	Abnormality of chromosome stability	36	23	2.68	5.67	3.3e-07	8.4e-05	5.78	2.79	12.5
HP:0000032	Abnormality of male external genitalia	773	238	1.29	5.13	3.1e-07	8.4e-05	1.59	1.32	1.9
HP:0006493	Aplasia/hypoplasia involving bones of the lower limbs	303	109	1.51	5.18	4.5e-07	8.5e-05	1.91	1.48	2.47
HP:0004207	Abnormality of the 5th finger	324	115	1.49	5.16	4.7e-07	8.5e-05	1.88	1.46	2.41
HP:0000429	Abnormality of the nasal alae	502	165	1.38	5.12	4.2e-07	8.5e-05	1.7	1.38	2.1
HP:0040195	Decreased head circumference	731	226	1.3	5.04	5e-07	8.5e-05	1.59	1.32	1.91
HP:0000252	Microcephaly	731	226	1.3	5.04	5e-07	8.5e-05	1.59	1.32	1.91
HP:0001249	Intellectual disability	1135	330	1.22	5.02	4.1e-07	8.5e-05	1.51	1.28	1.78
HP:0005656	Positional foot deformity	312	111	1.49	5.09	6.7e-07	9e-05	1.88	1.46	2.42
HP:0003241	External genital hypoplasia	432	145	1.41	5.06	6.3e-07	9e-05	1.74	1.39	2.17
HP:0000028	Cryptorchidism	505	165	1.37	5.03	6.6e-07	9e-05	1.68	1.36	2.08
HP:0010461	Abnormality of the male genitalia	797	243	1.28	5.01	5.6e-07	9e-05	1.56	1.31	1.87
HP:0000422	Abnormality of the nasal bridge	702	218	1.3	5.01	6e-07	9e-05	1.59	1.32	1.92
HP:0011314	Abnormality of long bone morphology	478	157	1.38	4.97	9.2e-07	0.00011	1.69	1.36	2.09
HP:0000549	Abnormal conjugate eye movement	793	241	1.27	4.91	8.7e-07	0.00011	1.55	1.3	1.86
HP:0000486	Strabismus	774	236	1.28	4.91	9e-07	0.00011	1.56	1.3	1.87
HP:0000400	Macrotia	186	73	1.65	5.06	1.1e-06	0.00012	2.16	1.57	2.96
HP:0001883	Talipes	311	110	1.48	4.99	1.1e-06	0.00012	1.86	1.44	2.4
HP:0007364	Aplasia/Hypoplasia of the cerebrum	897	267	1.25	4.82	1.3e-06	0.00014	1.52	1.28	1.81
HP:0000240	Abnormality of skull size	968	285	1.23	4.8	1.4e-06	0.00014	1.5	1.27	1.78
HP:0012243	Abnormal genital system morphology	965	284	1.23	4.78	1.5e-06	0.00015	1.5	1.27	1.78
HP:0000811	Abnormal external genitalia	795	240	1.27	4.77	1.7e-06	0.00017	1.53	1.28	1.84
HP:0000436	Abnormality of the nasal tip	202	77	1.6	4.9	2.1e-06	0.00019	2.06	1.52	2.8
HP:0005288	Abnormality of the nares	425	141	1.39	4.81	2e-06	0.00019	1.7	1.36	2.13
HP:0008050	Abnormality of the palpebral fissures	566	179	1.33	4.74	2.4e-06	0.00021	1.61	1.31	1.96
HP:0002650	Scoliosis	657	203	1.3	4.7	2.6e-06	0.00022	1.56	1.29	1.89
HP:0002648	Abnormality of calvarial morphology	609	190	1.31	4.68	3e-06	0.00024	1.58	1.3	1.92
HP:0012443	Abnormality of brain morphology	1687	460	1.14	4.57	2.9e-06	0.00024	1.44	1.23	1.69
HP:0008736	Hypoplasia of penis	353	120	1.43	4.72	3.4e-06	0.00027	1.75	1.37	2.23
HP:0011338	Abnormality of mouth shape	235	86	1.53	4.75	3.8e-06	0.00029	1.94	1.45	2.58
HP:0001273	Abnormality of the corpus callosum	503	161	1.34	4.64	4e-06	0.00029	1.62	1.31	2
HP:0010674	Abnormality of the curvature of the vertebral column	714	217	1.27	4.6	4e-06	0.00029	1.53	1.27	1.85
HP:0000925	Abnormality of the vertebral column	935	274	1.23	4.57	4e-06	0.00029	1.48	1.25	1.76
HP:0100547	Abnormality of forebrain morphology	1170	333	1.19	4.54	4.2e-06	0.00029	1.45	1.23	1.71
HP:0002060	Abnormality of the cerebrum	1167	332	1.19	4.52	4.6e-06	0.00032	1.45	1.23	1.7
HP:0011339	Abnormality of upper lip vermillion	233	85	1.53	4.68	5.1e-06	0.00034	1.93	1.44	2.57
HP:0000463	Anteverted nares	417	137	1.38	4.6	5.3e-06	0.00035	1.67	1.33	2.1
HP:0000054	Micropenis	217	80	1.55	4.65	6.2e-06	4e-04	1.96	1.45	2.63
HP:0002438	Cerebellar malformation	255	91	1.5	4.61	6.7e-06	0.00042	1.87	1.41	2.46
HP:0000177	Abnormality of upper lip	601	186	1.3	4.49	7.2e-06	0.00044	1.55	1.27	1.89
HP:0010579	Cone-shaped epiphysis	57	29	2.13	4.83	7.5e-06	0.00045	3.39	1.93	5.95
HP:0004097	Deviation of finger	323	110	1.43	4.52	8.5e-06	5e-04	1.75	1.35	2.24
HP:0000078	Abnormality of the genital system	1098	313	1.2	4.37	9.1e-06	0.00053	1.44	1.22	1.7
HP:0000233	Thin vermilion border	257	91	1.48	4.52	9.6e-06	0.00054	1.84	1.39	2.43
HP:0001762	Talipes equinovarus	250	89	1.49	4.52	9.5e-06	0.00054	1.86	1.4	2.45
HP:0000960	Sacral dimple	81	37	1.92	4.66	1.1e-05	6e-04	2.76	1.72	4.41
HP:0000036	Abnormality of the penis	522	164	1.32	4.4	1.1e-05	6e-04	1.58	1.28	1.94
