name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu
R-HSA-427413	NoRC negatively regulates rRNA expression	60	14	9.58	10.5	1.1e-10	6.3e-09	12.9	6.43	24.2
R-HSA-427359	SIRT1 negatively regulates rRNA expression	62	14	9.27	10.3	1.8e-10	6.3e-09	12.3	6.18	23.1
R-HSA-73728	RNA Polymerase I Promoter Opening	62	14	9.27	10.3	1.8e-10	6.3e-09	12.3	6.18	23.1
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	63	14	9.12	10.2	2.3e-10	6.3e-09	12.1	6.06	22.6
R-HSA-3214847	HATs acetylate histones	93	17	7.5	9.95	7.2e-11	6.3e-09	9.54	5.2	16.6
R-HSA-3214815	HDACs deacetylate histones	94	17	7.42	9.89	8.5e-11	6.3e-09	9.42	5.14	16.4
R-HSA-6809371	Formation of the cornified envelope	128	19	6.09	9.16	2.3e-10	6.3e-09	7.48	4.26	12.5
R-HSA-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	66	14	8.7	9.92	4.5e-10	1.1e-08	11.4	5.73	21.2
R-HSA-212300	PRC2 methylates histones and DNA	72	14	7.98	9.39	1.5e-09	3.2e-08	10.2	5.17	18.8
R-HSA-2299718	Condensation of Prophase Chromosomes	73	14	7.87	9.31	1.8e-09	3.2e-08	10	5.08	18.5
R-HSA-977225	Amyloid fiber formation	99	16	6.63	8.9	1.8e-09	3.2e-08	8.18	4.4	14.4
R-HSA-3214858	RMTs methylate histone arginines	79	14	7.27	8.85	5.5e-09	8.6e-08	9.08	4.64	16.7
R-HSA-5625740	RHO GTPases activate PKNs	85	14	6.76	8.43	1.5e-08	2.1e-07	8.31	4.26	15.1
R-HSA-73777	RNA Polymerase I Chain Elongation	89	14	6.46	8.17	2.7e-08	3.5e-07	7.86	4.04	14.3
R-HSA-201722	Formation of the beta-catenin:TCF transactivating complex	90	14	6.38	8.11	3.1e-08	3.5e-07	7.76	3.99	14.1
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	90	14	6.38	8.11	3.1e-08	3.5e-07	7.76	3.99	14.1
R-HSA-5250924	B-WICH complex positively regulates rRNA expression	90	14	6.38	8.11	3.1e-08	3.5e-07	7.76	3.99	14.1
R-HSA-6805567	Keratinization	212	21	4.06	7.13	4.5e-08	4.7e-07	4.72	2.8	7.6
R-HSA-8936459	RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function	96	14	5.98	7.76	7.3e-08	7.2e-07	7.19	3.71	13
R-HSA-5578749	Transcriptional regulation by small RNAs	104	14	5.52	7.33	2e-07	1.9e-06	6.54	3.39	11.8
R-HSA-73854	RNA Polymerase I Promoter Clearance	106	14	5.42	7.23	2.6e-07	2.3e-06	6.4	3.32	11.5
R-HSA-212165	Epigenetic regulation of gene expression	108	14	5.32	7.13	3.3e-07	2.7e-06	6.26	3.25	11.2
R-HSA-73864	RNA Polymerase I Transcription	108	14	5.32	7.13	3.3e-07	2.7e-06	6.26	3.25	11.2
R-HSA-2559582	Senescence-Associated Secretory Phenotype (SASP)	109	14	5.27	7.09	3.7e-07	2.9e-06	6.2	3.21	11.1
R-HSA-211000	Gene Silencing by RNA	117	14	4.91	6.72	8.9e-07	6.7e-06	5.71	2.97	10.2
R-HSA-2559580	Oxidative Stress Induced Senescence	124	14	4.63	6.43	1.8e-06	1.3e-05	5.34	2.78	9.53
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	129	14	4.45	6.24	2.9e-06	2e-05	5.11	2.67	9.1
R-HSA-171306	Packaging Of Telomere Ends	51	9	7.24	7.06	3.3e-06	2.2e-05	8.86	3.75	18.7
R-HSA-68875	Mitotic Prophase	134	14	4.29	6.05	4.6e-06	3e-05	4.89	2.56	8.7
R-HSA-8878171	Transcriptional regulation by RUNX1	236	18	3.13	5.23	1.8e-05	0.00011	3.49	1.99	5.77
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	79	10	5.19	5.92	2e-05	0.00012	6.01	2.72	11.9
R-HSA-5689901	Metalloprotease DUBs	37	7	7.76	6.51	2.6e-05	0.00015	9.58	3.52	22.6
R-HSA-3247509	Chromatin modifying enzymes	227	17	3.07	4.99	3.9e-05	0.00022	3.41	1.91	5.71
R-HSA-4839726	Chromatin organization	227	17	3.07	4.99	3.9e-05	0.00022	3.41	1.91	5.71
R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	73	9	5.06	5.5	6.5e-05	0.00034	5.81	2.51	11.9
R-HSA-774815	Nucleosome assembly	73	9	5.06	5.5	6.5e-05	0.00034	5.81	2.51	11.9
R-HSA-2559583	Cellular Senescence	194	15	3.17	4.83	7.8e-05	4e-04	3.51	1.89	6.06
R-HSA-6803157	Antimicrobial peptides	97	10	4.23	5.05	0.00012	6e-04	4.75	2.17	9.32
R-HSA-157579	Telomere Maintenance	81	9	4.56	5.08	0.00015	0.00072	5.16	2.24	10.5
R-HSA-163560	Triglyceride catabolism	13	4	12.6	6.63	0.00021	0.00098	18.1	4.03	65.2
R-HSA-3214842	HDMs demethylate histones	51	7	5.63	5.24	0.00022	0.001	6.52	2.45	14.8
R-HSA-500792	GPCR ligand binding	419	23	2.25	4.14	0.00023	0.001	2.46	1.51	3.85
R-HSA-1266738	Developmental Biology	659	31	1.93	3.91	3e-04	0.0013	2.12	1.39	3.13
R-HSA-140877	Formation of Fibrin Clot (Clotting Cascade)	39	6	6.31	5.25	0.00033	0.0014	7.44	2.52	18.2
R-HSA-8979227	Triglyceride metabolism	26	5	7.89	5.56	0.00036	0.0015	9.7	2.83	26.7
R-HSA-201681	TCF dependent signaling in response to WNT	224	15	2.75	4.18	0.00038	0.0016	3	1.62	5.16
R-HSA-1266695	Interleukin-7 signaling	33	5	6.22	4.74	0.0011	0.0045	7.27	2.17	19.3
R-HSA-73886	Chromosome Maintenance	109	9	3.39	3.96	0.0013	0.0053	3.7	1.62	7.43
R-HSA-8877330	RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)	10	3	12.3	5.66	0.0015	0.0057	17.3	2.88	76.6
R-HSA-8935690	Digestion	21	4	7.82	4.94	0.0015	0.0057	9.55	2.32	29.6
R-HSA-3214841	PKMTs methylate histone lysines	71	7	4.05	4.07	0.0017	0.0061	4.48	1.71	9.91
R-HSA-140875	Common Pathway of Fibrin Clot Formation	22	4	7.46	4.79	0.0018	0.0065	9.02	2.2	27.7
R-HSA-373076	Class A/1 (Rhodopsin-like receptors)	320	17	2.18	3.39	0.0021	0.0076	2.34	1.32	3.89
R-HSA-8963743	Digestion and absorption	26	4	6.31	4.29	0.0034	0.012	7.38	1.83	22
R-HSA-195258	RHO GTPase Effectors	313	16	2.1	3.12	0.0042	0.014	2.24	1.24	3.77
R-HSA-1482839	Acyl chain remodelling of PE	30	4	5.47	3.88	0.0057	0.019	6.24	1.57	18.2
R-HSA-1482922	Acyl chain remodelling of PI	17	3	7.24	4.07	0.0075	0.024	8.67	1.59	31.3
R-HSA-5083625	Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC)	17	3	7.24	4.07	0.0075	0.024	8.67	1.59	31.3
R-HSA-5083632	Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS)	17	3	7.24	4.07	0.0075	0.024	8.67	1.59	31.3
R-HSA-5083636	Defective GALNT12 causes colorectal cancer 1 (CRCS1)	17	3	7.24	4.07	0.0075	0.024	8.67	1.59	31.3
R-HSA-1592389	Activation of Matrix Metalloproteinases	33	4	4.97	3.61	0.0081	0.025	5.6	1.42	16.1
R-HSA-1461973	Defensins	52	5	3.95	3.37	0.0084	0.025	4.33	1.33	11
R-HSA-211859	Biological oxidations	223	12	2.21	2.88	0.0084	0.025	2.34	1.17	4.26
R-HSA-5689603	UCH proteinases	97	7	2.96	3.07	0.0094	0.028	3.18	1.23	6.92
R-HSA-195721	Signaling by WNT	314	15	1.96	2.73	0.0099	0.029	2.07	1.13	3.55
R-HSA-1482925	Acyl chain remodelling of PG	19	3	6.48	3.78	0.01	0.03	7.59	1.41	26.7
R-HSA-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism	21	3	5.86	3.53	0.014	0.039	6.74	1.26	23.3
R-HSA-1483166	Synthesis of PA	40	4	4.1	3.11	0.016	0.044	4.5	1.16	12.7
R-HSA-8957275	Post-translational protein phosphorylation	108	7	2.66	2.74	0.016	0.044	2.83	1.1	6.13
R-HSA-375276	Peptide ligand-binding receptors	187	10	2.19	2.61	0.016	0.044	2.32	1.08	4.44
R-HSA-156580	Phase II - Conjugation of compounds	109	7	2.64	2.71	0.017	0.045	2.8	1.09	6.07
